,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
2310,Law,23,Dally,2015,343,11,10,3,7,0.3,30,2,1,0,4,2,1,Lecture-Lecture-Video-Video-Lecture-Exercise-Exercise-QCM-Lecture-Examen
2311,Law,23,Dally,2015,344,25,23,11,12,0.48,48,7,3,1,9,3,0,Video-Video-Exercise-Lecture-Lecture-Video-Video-Exercise-Video-QCM-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Video-QCM-Lecture-Lecture-Video-Exercise-Test
2312,Law,23,Dally,2015,345,56,26,4,22,0.15,15,3,1,0,15,6,1,Lecture-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Examen
2313,Law,23,Dally,2015,346,13,10,1,9,0.1,10,1,0,0,5,3,1,Lecture-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Examen
2314,Law,23,Dally,2015,347,8,8,5,3,0.62,62,2,3,0,2,0,1,Video-QCM-Lecture-Lecture-QCM-Video-QCM-Examen
2315,Law,24,Luzier,2015,348,41,40,19,21,0.47,48,7,10,2,15,4,2,Lecture-QCM-QCM-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Test-QCM-Lecture-Video-Lecture-Lecture-Lecture-QCM-QCM-Video-Test-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Video-QCM-Examen-Video-QCM-QCM-QCM-Exercise-Video-Video-Lecture-Lecture-Examen
2316,Law,24,Luzier,2015,349,6,4,2,2,0.5,50,2,0,0,2,0,0,Video-Lecture-Video-Lecture
2317,Law,24,Luzier,2015,350,29,22,6,16,0.27,27,1,4,1,12,4,0,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Video-Lecture-QCM-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-QCM-QCM-Lecture-Test
2318,Law,24,Luzier,2015,351,9,9,7,2,0.78,78,4,2,1,1,0,1,QCM-Video-Video-Video-Examen-Video-Lecture-QCM-Test
2319,Law,24,Luzier,2015,352,34,29,7,22,0.24,24,4,1,2,15,6,1,Lecture-Video-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Test-Exercise-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Exercise-Exercise-Test-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Examen
2320,Law,24,Luzier,2015,353,32,24,15,9,0.62,62,6,9,0,8,0,1,Video-Video-Lecture-Lecture-Lecture-QCM-QCM-Lecture-Video-QCM-Lecture-Lecture-Video-Video-QCM-QCM-Lecture-QCM-Lecture-QCM-Video-QCM-QCM-Examen
2321,Law,24,Luzier,2015,354,47,46,26,20,0.57,57,14,9,3,15,4,1,Lecture-Video-Lecture-Video-Video-Lecture-Video-Lecture-Video-Lecture-Exercise-Examen-QCM-Video-Video-Exercise-Video-Lecture-Video-Exercise-QCM-QCM-Test-Lecture-Lecture-QCM-QCM-Lecture-Video-Exercise-Lecture-QCM-Video-Video-Test-QCM-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Video-QCM-QCM-Test
2322,Law,24,Luzier,2015,355,13,4,2,2,0.5,50,1,1,0,1,1,0,Video-Exercise-Lecture-QCM
2323,Law,24,Luzier,2015,356,17,5,3,2,0.6,60,2,1,0,2,0,0,QCM-Video-Lecture-Lecture-Video
2324,Law,24,Luzier,2015,357,38,10,3,7,0.3,30,2,1,0,6,1,0,Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Video-Lecture-Video-Lecture
2325,Law,24,Luzier,2015,358,29,8,4,4,0.5,50,1,2,1,2,1,1,QCM-Lecture-Video-Exercise-Examen-QCM-Lecture-Test
2326,Law,24,Luzier,2015,359,58,24,11,13,0.46,46,7,4,0,7,5,1,QCM-Video-Video-Video-Video-Video-Lecture-Video-Exercise-QCM-Video-Lecture-Lecture-Lecture-QCM-QCM-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Examen
2327,Law,24,Luzier,2015,360,27,13,7,6,0.54,54,4,2,1,5,0,1,Lecture-Lecture-Video-Lecture-Video-QCM-Test-Video-QCM-Lecture-Lecture-Video-Examen
2328,Computer Science,25,Organ,2015,361,32,32,2,30,0.06,6,0,2,0,21,8,1,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-QCM-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
2329,Computer Science,25,Organ,2015,362,29,8,3,5,0.38,38,2,1,0,3,2,0,Exercise-Lecture-Exercise-QCM-Lecture-Video-Lecture-Video
2330,Computer Science,25,Organ,2015,363,16,13,1,12,0.08,8,0,1,0,8,3,1,QCM-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
2331,Computer Science,25,Organ,2015,364,15,12,3,9,0.25,25,2,1,0,6,2,1,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-QCM-Lecture-Lecture-Video-Examen
2332,Computer Science,25,Organ,2015,365,27,15,6,9,0.4,40,4,2,0,6,3,0,Video-Lecture-Lecture-Video-Video-Exercise-Exercise-Lecture-QCM-Video-Lecture-QCM-Lecture-Lecture-Exercise
2333,Computer Science,25,Organ,2015,366,29,13,2,11,0.15,15,2,0,0,7,4,0,Lecture-Video-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise
2334,Computer Science,25,Organ,2015,367,34,18,5,13,0.28,28,3,1,1,8,4,1,Lecture-Lecture-Lecture-Lecture-Video-QCM-Exercise-Video-Examen-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Exercise-Test
2335,Computer Science,25,Organ,2015,368,14,7,4,3,0.57,57,2,2,0,1,2,0,Video-QCM-Video-Exercise-Lecture-QCM-Exercise
2336,Computer Science,26,Barnet,2015,369,18,9,5,4,0.56,56,2,3,0,3,0,1,Lecture-Video-Lecture-QCM-Lecture-QCM-Video-QCM-Examen
2337,Computer Science,26,Barnet,2015,370,32,25,4,21,0.16,16,3,1,0,14,7,0,QCM-Lecture-Video-Video-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture
2338,Computer Science,26,Barnet,2015,371,15,14,2,12,0.14,14,2,0,0,7,4,1,Lecture-Exercise-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Examen
2339,Computer Science,26,Barnet,2015,372,9,9,1,8,0.11,11,0,1,0,6,1,1,Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Examen
2340,Computer Science,26,Barnet,2015,373,19,17,3,14,0.18,18,2,1,0,8,5,1,Lecture-Lecture-Lecture-Video-QCM-Lecture-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Examen
2341,Computer Science,26,Barnet,2015,374,10,10,8,2,0.8,80,3,3,2,0,2,0,QCM-Exercise-QCM-Video-Test-QCM-Exercise-Video-Video-Test
2342,Computer Science,26,Barnet,2015,375,9,4,1,3,0.25,25,0,1,0,2,1,0,Lecture-Lecture-Exercise-QCM
2343,Computer Science,26,Barnet,2015,376,8,6,2,4,0.33,33,2,0,0,2,1,1,Lecture-Lecture-Video-Exercise-Video-Examen
2344,Computer Science,26,Barnet,2015,377,39,27,1,26,0.04,4,1,0,0,16,8,2,Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Exercise-Examen-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Examen
2345,Computer Science,26,Barnet,2015,378,20,12,6,6,0.5,50,3,2,1,2,3,1,Video-Lecture-Video-QCM-Lecture-QCM-Test-Exercise-Video-Exercise-Exercise-Examen
2346,Computer Science,26,Barnet,2015,379,13,12,4,8,0.33,33,2,2,0,4,3,1,Lecture-Video-Exercise-Lecture-QCM-Video-QCM-Lecture-Exercise-Exercise-Lecture-Examen
2347,Computer Science,26,Barnet,2015,380,23,9,3,6,0.33,33,2,1,0,4,1,1,Lecture-Lecture-Video-Exercise-Lecture-QCM-Lecture-Video-Examen
2348,Computer Science,26,Barnet,2015,381,39,18,4,14,0.22,22,1,3,0,9,4,1,Lecture-Lecture-QCM-QCM-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Exercise-Exercise-Lecture-Examen
2349,Computer Science,26,Barnet,2015,382,37,23,7,16,0.3,30,3,3,1,10,5,1,Lecture-Exercise-Video-Exercise-Video-Exercise-QCM-Lecture-QCM-Lecture-Lecture-Examen-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Video-Lecture-Test
2350,Computer Science,26,Barnet,2015,383,31,22,2,20,0.09,9,2,0,0,13,6,1,Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Examen
2351,Computer Science,26,Barnet,2015,384,20,17,2,15,0.12,12,1,1,0,10,5,0,Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Video-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture
2352,Computer Science,26,Barnet,2015,385,36,22,12,10,0.55,55,7,5,0,7,2,1,Video-Exercise-Video-Lecture-Lecture-Lecture-QCM-QCM-QCM-Video-Lecture-Exercise-Lecture-QCM-Video-Lecture-Video-Video-Lecture-QCM-Video-Examen
2353,Computer Science,27,Larivee,2015,386,7,7,4,3,0.57,57,1,3,0,3,0,0,Lecture-Video-Lecture-Lecture-QCM-QCM-QCM
2354,Computer Science,27,Larivee,2015,387,5,2,1,1,0.5,50,0,1,0,1,0,0,QCM-Lecture
2355,Computer Science,27,Larivee,2015,388,40,24,13,11,0.54,54,7,6,0,8,2,1,Video-QCM-Exercise-Lecture-Lecture-Video-QCM-Video-Exercise-QCM-QCM-Video-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Video-QCM-QCM-Lecture-Video-Examen
2356,Computer Science,27,Larivee,2015,389,15,8,1,7,0.12,12,0,1,0,5,1,1,QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
2357,Computer Science,27,Larivee,2015,390,11,9,6,3,0.67,67,2,3,1,0,2,1,Exercise-Video-Exercise-QCM-Examen-Video-QCM-QCM-Test
2358,Computer Science,27,Larivee,2015,391,7,3,2,1,0.67,67,2,0,0,1,0,0,Video-Video-Lecture
2359,Computer Science,27,Larivee,2015,392,14,5,3,2,0.6,60,1,2,0,1,1,0,Exercise-QCM-Video-Lecture-QCM
2360,Computer Science,27,Larivee,2015,393,12,11,4,7,0.36,36,3,1,0,5,1,1,Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-QCM-Video-Video-Examen
2361,Computer Science,27,Larivee,2015,394,15,10,3,7,0.3,30,1,1,1,4,3,0,Exercise-Lecture-Lecture-QCM-Lecture-Exercise-Exercise-Video-Lecture-Test
2362,Computer Science,27,Larivee,2015,395,12,5,1,4,0.2,20,0,1,0,2,1,1,Exercise-Lecture-Lecture-QCM-Examen
2363,Computer Science,27,Larivee,2015,396,32,18,4,14,0.22,22,2,2,0,8,5,1,Lecture-Video-QCM-Lecture-Exercise-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-QCM-Examen
2364,Computer Science,27,Larivee,2015,397,37,16,8,8,0.5,50,5,2,1,6,1,1,Lecture-Video-QCM-Lecture-Lecture-Video-Lecture-Video-Examen-Video-Lecture-Lecture-Video-QCM-Exercise-Test
2365,Computer Science,27,Larivee,2015,398,9,9,6,3,0.67,67,3,2,1,1,2,0,Video-QCM-Exercise-Lecture-Video-Video-Exercise-QCM-Test
2366,Computer Science,27,Larivee,2015,399,23,20,13,7,0.65,65,8,4,1,7,0,0,Video-Lecture-Lecture-QCM-Lecture-QCM-Lecture-Video-Lecture-Video-Video-QCM-Lecture-Video-Lecture-Video-Video-QCM-Video-Test
2367,Computer Science,27,Larivee,2015,400,8,3,1,2,0.33,33,0,1,0,2,0,0,Lecture-QCM-Lecture
2368,Computer Science,27,Larivee,2015,401,6,6,1,5,0.17,17,1,0,0,2,2,1,Exercise-Lecture-Video-Lecture-Exercise-Examen
2369,Computer Science,27,Larivee,2015,402,15,8,5,3,0.62,62,3,2,0,1,2,0,Lecture-Video-Exercise-Exercise-QCM-QCM-Video-Video
2370,Computer Science,27,Larivee,2015,403,34,26,2,24,0.08,8,2,0,0,15,8,1,Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Examen
2371,Computer Science,27,Larivee,2015,404,25,10,2,8,0.2,20,2,0,0,4,3,1,Lecture-Exercise-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Video-Examen
2372,Computer Science,27,Larivee,2015,405,5,5,2,3,0.4,40,1,1,0,0,2,1,QCM-Video-Exercise-Exercise-Examen
2373,Computer Science,27,Larivee,2015,406,18,16,3,13,0.19,19,3,0,0,8,4,1,Exercise-Lecture-Video-Exercise-Video-Lecture-Lecture-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
2374,Computer Science,27,Larivee,2015,407,16,4,1,3,0.25,25,0,1,0,1,1,1,Exercise-QCM-Lecture-Examen
2375,Computer Science,28,Trenchard,2015,408,10,7,3,4,0.43,43,1,1,1,3,1,0,QCM-Video-Lecture-Lecture-Lecture-Exercise-Test
2376,Computer Science,28,Trenchard,2015,409,15,15,9,6,0.6,60,4,5,0,5,0,1,QCM-Video-Lecture-Lecture-QCM-QCM-Lecture-Video-Lecture-Lecture-Video-QCM-QCM-Video-Examen
2377,Computer Science,28,Trenchard,2015,410,29,28,6,22,0.21,21,1,4,1,15,5,2,Lecture-Exercise-QCM-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Examen-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise-Examen-Lecture-Exercise-QCM-QCM-Lecture-Lecture-Lecture-Lecture-Test
2378,Computer Science,28,Trenchard,2015,411,14,6,2,4,0.33,33,2,0,0,2,2,0,Lecture-Video-Exercise-Exercise-Lecture-Video
2379,Computer Science,28,Trenchard,2015,412,5,5,3,2,0.6,60,1,2,0,1,0,1,Lecture-Video-QCM-QCM-Examen
2380,Computer Science,28,Trenchard,2015,413,6,2,1,1,0.5,50,1,0,0,1,0,0,Lecture-Video
2381,Computer Science,28,Trenchard,2015,414,5,3,1,2,0.33,33,0,1,0,1,1,0,Lecture-QCM-Exercise
2382,Computer Science,28,Trenchard,2015,415,10,10,1,9,0.1,10,0,1,0,6,3,0,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Exercise-Exercise
2383,Computer Science,28,Trenchard,2015,416,58,33,3,30,0.09,9,2,1,0,20,8,2,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Video-Lecture-Examen-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Examen
2384,Computer Science,28,Trenchard,2015,417,11,6,4,2,0.67,67,1,3,0,2,0,0,Video-QCM-QCM-QCM-Lecture-Lecture
2385,Computer Science,28,Trenchard,2015,418,12,11,2,9,0.18,18,2,0,0,5,3,1,Exercise-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Examen
2386,Computer Science,28,Trenchard,2015,419,26,23,7,16,0.3,30,4,2,1,11,5,0,Video-Exercise-Lecture-Video-Video-Video-Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Test
2387,Computer Science,29,Bombard,2015,420,27,9,5,4,0.56,56,1,3,1,2,2,0,Lecture-Video-Exercise-Lecture-Exercise-QCM-QCM-QCM-Test
2388,Computer Science,29,Bombard,2015,421,36,26,16,10,0.62,62,6,10,0,9,0,1,QCM-QCM-Video-QCM-Video-QCM-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Video-QCM-QCM-Lecture-QCM-Lecture-Lecture-Lecture-Video-Video-QCM-QCM-Video-Examen
2389,Computer Science,29,Bombard,2015,422,38,21,6,15,0.29,29,2,3,1,10,4,1,Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-QCM-Lecture-Lecture-Test-Lecture-Video-QCM-Exercise-Lecture-Lecture-Exercise-Lecture-Video-Examen
2390,Computer Science,29,Bombard,2015,423,6,3,1,2,0.33,33,0,1,0,2,0,0,Lecture-QCM-Lecture
2391,Computer Science,29,Bombard,2015,424,7,4,2,2,0.5,50,2,0,0,1,1,0,Video-Lecture-Exercise-Video
2392,Computer Science,29,Bombard,2015,425,31,29,3,26,0.1,10,2,1,0,17,8,1,Lecture-Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Exercise-Exercise-Exercise-Examen
2393,Computer Science,29,Bombard,2015,426,38,17,3,14,0.18,18,1,2,0,10,4,0,Lecture-QCM-Exercise-Lecture-Lecture-QCM-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise
2394,Computer Science,29,Bombard,2015,427,15,5,1,4,0.2,20,0,1,0,2,1,1,QCM-Lecture-Lecture-Exercise-Examen
2395,Computer Science,29,Bombard,2015,428,49,45,1,44,0.02,2,0,1,0,28,13,3,Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Examen-Exercise-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Exercise-Examen
2396,Computer Science,29,Bombard,2015,429,15,10,1,9,0.1,10,0,1,0,6,3,0,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-QCM-Lecture-Exercise-Lecture
2397,Computer Science,29,Bombard,2015,430,15,9,2,7,0.22,22,1,1,0,5,1,1,QCM-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Examen
2398,Computer Science,29,Bombard,2015,431,10,10,5,5,0.5,50,4,1,0,3,1,1,Lecture-Video-Exercise-Lecture-Video-Video-Video-Lecture-QCM-Examen
2399,Computer Science,29,Bombard,2015,432,18,9,3,6,0.33,33,1,2,0,4,1,1,Lecture-QCM-Lecture-Lecture-Video-Lecture-QCM-Exercise-Examen
2400,Computer Science,29,Bombard,2015,433,52,17,3,14,0.18,18,3,0,0,9,4,1,Exercise-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Exercise-Video-Lecture-Examen
2401,Computer Science,29,Bombard,2015,434,36,29,10,19,0.34,34,5,5,0,13,5,1,Exercise-Lecture-Lecture-Lecture-Lecture-Video-Exercise-QCM-Exercise-Lecture-Lecture-Video-Lecture-QCM-QCM-Lecture-Exercise-Video-QCM-Exercise-QCM-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Video-Examen
2402,Computer Science,30,Rondeau,2015,435,31,26,8,18,0.31,31,3,4,1,13,4,1,QCM-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Test-Video-Exercise-Lecture-QCM-Lecture-Exercise-Exercise-Lecture-QCM-Exercise-Lecture-Video-Examen
2403,Computer Science,30,Rondeau,2015,436,14,5,1,4,0.2,20,1,0,0,1,2,1,Exercise-Video-Lecture-Exercise-Examen
2404,Computer Science,30,Rondeau,2015,437,10,8,2,6,0.25,25,2,0,0,3,2,1,Lecture-Lecture-Video-Exercise-Video-Exercise-Lecture-Examen
2405,Computer Science,30,Rondeau,2015,438,34,18,3,15,0.17,17,1,1,1,9,5,1,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Examen-Video-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Exercise-Test
2406,Computer Science,30,Rondeau,2015,439,8,8,5,3,0.62,62,1,3,1,2,0,1,QCM-Lecture-QCM-Video-Examen-Lecture-QCM-Test
2407,Computer Science,30,Rondeau,2015,440,33,23,8,15,0.35,35,4,4,0,11,4,0,Exercise-Video-Lecture-Lecture-Video-QCM-Video-QCM-Video-Lecture-Lecture-Lecture-QCM-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise
2408,Computer Science,30,Rondeau,2015,441,14,7,1,6,0.14,14,1,0,0,4,1,1,Lecture-Lecture-Lecture-Lecture-Exercise-Video-Examen
2409,Computer Science,30,Rondeau,2015,442,18,12,3,9,0.25,25,1,1,1,6,2,1,Lecture-Exercise-Exercise-Video-Lecture-Lecture-Examen-Lecture-Lecture-QCM-Lecture-Test
2410,Computer Science,30,Rondeau,2015,443,26,15,6,9,0.4,40,3,2,1,5,3,1,Exercise-Lecture-Video-Exercise-Video-QCM-Lecture-Examen-Lecture-Exercise-QCM-Lecture-Lecture-Video-Test
2411,Computer Science,30,Rondeau,2015,444,28,16,5,11,0.31,31,3,2,0,8,2,1,Lecture-Lecture-Exercise-QCM-QCM-Lecture-Video-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Examen
2412,Computer Science,30,Rondeau,2015,445,9,3,1,2,0.33,33,1,0,0,1,1,0,Lecture-Video-Exercise
2413,Computer Science,30,Rondeau,2015,446,32,20,10,10,0.5,50,5,4,1,7,3,0,QCM-Video-Exercise-Video-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Video-QCM-Video-QCM-Exercise-Lecture-Exercise-QCM-Test
2414,Computer Science,30,Rondeau,2015,447,32,31,14,17,0.45,45,8,4,2,12,4,1,Lecture-Video-Exercise-Exercise-Lecture-Video-QCM-Lecture-Exercise-Lecture-Test-Video-Video-Video-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Examen-QCM-Lecture-Lecture-Video-QCM-Video-Video-Lecture-Exercise-Test
2415,Computer Science,30,Rondeau,2015,448,39,28,3,25,0.11,11,2,1,0,16,7,2,Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Examen-Lecture-QCM-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Examen
2416,Computer Science,30,Rondeau,2015,449,25,17,11,6,0.65,65,7,3,1,5,0,1,QCM-QCM-Lecture-Lecture-Lecture-Lecture-Video-Video-Test-Video-Lecture-Video-Video-Video-QCM-Video-Examen
2417,Computer Science,30,Rondeau,2015,450,16,16,1,15,0.06,6,1,0,0,10,4,1,Lecture-Lecture-Lecture-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
2418,Languages,31,Beni,2015,451,59,36,14,22,0.39,39,6,7,1,17,4,1,Lecture-Lecture-Lecture-Video-QCM-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Video-QCM-Exercise-QCM-Lecture-Exercise-Lecture-Examen-Lecture-Lecture-Lecture-Video-Video-Video-Video-Lecture-QCM-Exercise-Lecture-QCM-Lecture-QCM-Lecture-Lecture-Test
2419,Languages,31,Beni,2015,452,41,19,5,14,0.26,26,4,1,0,8,5,1,Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Video-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Exercise-Video-Video-Examen
2420,Languages,31,Beni,2015,453,23,15,6,9,0.4,40,3,3,0,7,1,1,Lecture-Lecture-QCM-Lecture-Video-Lecture-Lecture-QCM-Video-Lecture-Lecture-QCM-Video-Exercise-Examen
2421,Languages,31,Beni,2015,454,25,19,5,14,0.26,26,2,2,1,9,4,1,Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Test-QCM-Exercise-Lecture-Video-Lecture-Lecture-QCM-Lecture-Examen
2422,Languages,31,Beni,2015,455,24,20,10,10,0.5,50,4,4,2,7,3,0,Lecture-QCM-Video-Lecture-Video-QCM-QCM-Lecture-Exercise-Exercise-Test-Lecture-Lecture-Video-Exercise-Lecture-QCM-Lecture-Video-Test
2423,Languages,31,Beni,2015,456,24,17,2,15,0.12,12,1,1,0,9,5,1,Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Examen
2424,Languages,32,Delahoussaye,2015,457,12,10,3,7,0.3,30,1,1,1,6,1,0,Exercise-Lecture-Lecture-QCM-Video-Lecture-Lecture-Lecture-Lecture-Test
2425,Languages,32,Delahoussaye,2015,458,20,8,5,3,0.62,62,3,2,0,2,1,0,Lecture-Exercise-Video-Video-Lecture-QCM-Video-QCM
2426,Languages,32,Delahoussaye,2015,459,25,14,5,9,0.36,36,2,2,1,6,2,1,QCM-Lecture-Exercise-Lecture-Video-Lecture-Examen-Lecture-Video-Lecture-Exercise-Lecture-QCM-Test
2427,Languages,32,Delahoussaye,2015,460,14,10,4,6,0.4,40,3,1,0,3,2,1,QCM-Video-Lecture-Lecture-Lecture-Exercise-Exercise-Video-Video-Examen
2428,Languages,32,Delahoussaye,2015,461,11,9,1,8,0.11,11,1,0,0,6,1,1,Video-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
2429,Languages,32,Delahoussaye,2015,462,9,8,2,6,0.25,25,2,0,0,3,2,1,Exercise-Lecture-Video-Lecture-Lecture-Video-Exercise-Examen
2430,Languages,32,Delahoussaye,2015,463,5,4,1,3,0.25,25,0,1,0,1,1,1,QCM-Lecture-Exercise-Examen
2431,Languages,32,Delahoussaye,2015,464,39,24,12,12,0.5,50,6,5,1,7,4,1,QCM-Exercise-Lecture-Video-Video-Lecture-Video-Lecture-Exercise-Lecture-QCM-Exercise-Test-Lecture-Lecture-Video-Exercise-Video-QCM-Video-QCM-Lecture-QCM-Examen
2432,Languages,32,Delahoussaye,2015,465,14,11,3,8,0.27,27,1,1,1,5,2,1,Lecture-Video-Lecture-Lecture-Exercise-Test-Lecture-QCM-Lecture-Exercise-Examen
2433,Languages,32,Delahoussaye,2015,466,15,4,2,2,0.5,50,1,1,0,2,0,0,Video-Lecture-Lecture-QCM
2434,Languages,32,Delahoussaye,2015,467,5,3,1,2,0.33,33,0,1,0,2,0,0,QCM-Lecture-Lecture
