,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_QCM,Duration_Exam,Number_Video,Number_QCM,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_QCM_1H,Number_QCM_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
2243,Milbert,Law,2015,354,9,5,4,0.52,51,Medium-High Digitalization,2,3,0,2,2,0,4,2,0,0,0,1,1,0,0,0,0,Video-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H
2244,Milbert,Law,2015,355,6,3,3,0.42,42,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2245,Milbert,Law,2015,356,9,4,5,0.47,46,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,QCM-Video-Video-QCM,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2246,Milbert,Law,2015,357,52,1,51,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2247,Milbert,Law,2015,358,42,14,28,0.33,33,Medium-Low Digitalization,8,6,0,5,4,0,9,3,1,1,0,2,2,0,0,0,0,QCM-Video-QCM-Video-Video-Video-QCM-QCM-Video,QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 3H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H
2248,Milbert,Law,2015,359,10,3,7,0.28,27,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2249,Milbert,Law,2015,360,25,4,21,0.17,17,Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,QCM-Video-Video-QCM,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2250,Milbert,Law,2015,361,21,5,16,0.26,25,Medium-Low Digitalization,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,QCM-Video-Exam,QCM Duration: 2H-Video Duration: 2H-Exam Duration: 1H
2251,Milbert,Law,2015,362,34,19,15,0.57,56,Medium-High Digitalization,10,7,2,10,5,1,16,10,0,0,0,3,2,0,1,0,0,Video-Video-Video-QCM-Video-Video-QCM-Video-Video-Video-QCM-QCM-Video-QCM-Video-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 2H
2252,Milbert,Law,2015,363,10,6,4,0.58,57,Medium-High Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0,QCM-Video-QCM-QCM-QCM-Exam,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2253,Milbert,Law,2015,364,38,1,37,0.04,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2254,Milbert,Law,2015,365,9,0,9,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2255,Milbert,Law,2015,366,39,22,17,0.57,56,Medium-High Digitalization,16,6,0,8,5,0,13,2,4,2,0,4,1,0,0,0,0,Video-QCM-Video-Video-Video-QCM-QCM-Video-Video-Video-QCM-Video-QCM,Video Duration: 3H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 3H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H
2256,Milbert,Law,2015,367,11,7,4,0.64,63,Medium-High Digitalization,2,4,1,2,4,1,7,2,0,0,0,4,0,1,0,0,0,Video-QCM-QCM-Video-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2257,Milbert,Law,2015,368,28,11,17,0.4,39,Medium-Low Digitalization,5,6,0,3,5,0,8,1,2,0,0,4,1,0,0,0,0,QCM-QCM-QCM-Video-Video-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2258,Sicotte,Law,2015,369,19,5,14,0.24,23,Medium-Low Digitalization,2,3,0,2,2,0,4,2,0,0,0,1,1,0,0,0,0,QCM-Video-Video-QCM,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2259,Sicotte,Law,2015,370,58,37,21,0.64,63,Medium-High Digitalization,26,8,3,14,5,1,20,5,6,3,0,2,3,0,0,1,0,Video-QCM-QCM-Video-Video-Video-Video-Video-Video-Video-Video-QCM-QCM-Video-Video-Video-Video-Video-QCM-Exam,Video Duration: 3H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 3H-Video Duration: 2H-Video Duration: 2H-Video Duration: 2H-Video Duration: 2H-Video Duration: 2H-Video Duration: 3H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Exam Duration: 3H
2260,Sicotte,Law,2015,371,14,5,9,0.33,32,Medium-Low Digitalization,1,3,1,1,3,1,5,1,0,0,0,3,0,1,0,0,0,QCM-QCM-Video-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2261,Sicotte,Law,2015,372,30,10,20,0.33,32,Medium-Low Digitalization,6,4,0,6,3,0,9,6,0,0,0,2,1,0,0,0,0,Video-QCM-Video-Video-QCM-Video-Video-Video-QCM,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2262,Sicotte,Law,2015,373,19,5,14,0.29,28,Medium-Low Digitalization,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,Video-QCM-Exam,Video Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
2263,Sicotte,Law,2015,374,9,2,7,0.18,18,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
2264,Sicotte,Law,2015,375,10,1,9,0.09,9,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2265,Sicotte,Law,2015,376,9,3,6,0.33,33,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2266,Sicotte,Law,2015,377,7,2,5,0.28,28,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
2267,Sicotte,Law,2015,378,40,20,20,0.51,51,Medium-High Digitalization,11,7,2,7,5,2,14,5,1,0,1,3,2,2,0,0,0,Video-QCM-Video-Video-Video-QCM-Exam-QCM-QCM-Video-QCM-Video-Video-Exam,Video Duration: 4H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
2268,Sicotte,Law,2015,379,12,7,5,0.56,55,Medium-High Digitalization,3,4,0,1,4,0,5,0,0,1,0,4,0,0,0,0,0,QCM-QCM-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H
2269,Sicotte,Law,2015,380,50,1,49,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2270,Sicotte,Law,2015,381,10,7,3,0.66,66,Medium-High Digitalization,2,4,1,2,3,1,6,2,0,0,0,2,1,1,0,0,0,Video-Video-QCM-QCM-QCM-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2271,Sicotte,Law,2015,382,37,13,24,0.35,34,Medium-Low Digitalization,5,8,0,3,8,0,11,1,2,0,0,8,0,0,0,0,0,QCM-QCM-QCM-QCM-Video-Video-QCM-QCM-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2272,Sicotte,Law,2015,383,20,0,20,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2273,Sicotte,Law,2015,384,33,10,23,0.32,31,Medium-Low Digitalization,5,5,0,4,4,0,8,3,1,0,0,3,1,0,0,0,0,QCM-QCM-Video-Video-Video-Video-QCM-QCM,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H
2274,Doyon,Law,2015,385,12,5,7,0.41,41,Medium-Low Digitalization,4,1,0,2,1,0,3,0,2,0,0,1,0,0,0,0,0,QCM-Video-Video,QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H
2275,Doyon,Law,2015,386,7,1,6,0.1,10,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2276,Doyon,Law,2015,387,7,4,3,0.54,53,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,Video-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2277,Doyon,Law,2015,388,52,5,47,0.09,8,Low Digitalization,3,2,0,1,2,0,3,0,0,1,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H
2278,Doyon,Law,2015,389,6,1,5,0.19,18,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2279,Doyon,Law,2015,390,17,10,7,0.58,57,Medium-High Digitalization,6,4,0,3,3,0,6,2,0,0,1,2,1,0,0,0,0,Video-QCM-Video-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 2H-Video Duration: 4H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2280,Doyon,Law,2015,391,37,15,22,0.39,39,Medium-Low Digitalization,9,5,1,4,4,1,9,1,2,0,1,3,1,1,0,0,0,Video-Video-QCM-QCM-QCM-Video-QCM-Video-Exam,Video Duration: 4H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Exam Duration: 1H
2281,Doyon,Law,2015,392,19,2,17,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
2282,Doyon,Law,2015,393,13,0,13,0.04,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2283,Doyon,Law,2015,394,23,5,18,0.2,19,Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0,Video-Video-QCM-QCM-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2284,Doyon,Law,2015,395,11,7,4,0.66,65,Medium-High Digitalization,1,5,1,1,4,1,6,1,0,0,0,3,1,1,0,0,0,QCM-QCM-Video-QCM-QCM-Exam,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2285,Doyon,Law,2015,396,25,2,23,0.08,7,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
2286,Doyon,Law,2015,397,59,14,45,0.24,24,Medium-Low Digitalization,6,7,1,3,5,1,9,2,0,0,1,3,2,1,0,0,0,QCM-QCM-QCM-Video-Video-QCM-QCM-Video-Exam,QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 4H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
2287,Doyon,Law,2015,398,16,11,5,0.66,65,Medium-High Digitalization,6,5,0,4,4,0,8,3,0,1,0,3,1,0,0,0,0,QCM-Video-QCM-Video-Video-QCM-Video-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 3H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2288,Doyon,Law,2015,399,6,1,5,0.24,23,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2289,Doyon,Law,2015,400,25,5,20,0.21,21,Medium-Low Digitalization,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0,QCM-Video-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2290,Doyon,Law,2015,401,22,3,19,0.12,12,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2291,Doyon,Law,2015,402,10,6,4,0.59,59,Medium-High Digitalization,1,4,1,1,3,1,5,1,0,0,0,2,1,1,0,0,0,Video-QCM-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2292,Lard,Law,2015,403,20,9,11,0.47,47,Medium-Low Digitalization,4,4,1,4,3,1,8,4,0,0,0,2,1,1,0,0,0,Video-Video-QCM-Video-Video-QCM-QCM-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2293,Lard,Law,2015,404,40,15,25,0.38,38,Medium-Low Digitalization,7,7,1,4,5,1,10,2,1,1,0,3,2,1,0,0,0,QCM-QCM-QCM-Video-Video-Video-QCM-Video-QCM-Exam,QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 3H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Exam Duration: 1H
2294,Lard,Law,2015,405,25,16,9,0.62,62,Medium-High Digitalization,7,7,2,5,6,1,12,3,2,0,0,5,1,0,1,0,0,QCM-Video-QCM-Video-Video-QCM-QCM-Video-QCM-Video-QCM-Exam,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Exam Duration: 2H
2295,Lard,Law,2015,406,9,5,4,0.5,50,Medium-Low Digitalization,2,3,0,1,2,0,3,0,1,0,0,1,1,0,0,0,0,Video-QCM-QCM,Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H
2296,Lard,Law,2015,407,30,20,10,0.65,65,Medium-High Digitalization,10,9,1,9,7,1,17,8,1,0,0,5,2,1,0,0,0,Video-QCM-Video-QCM-Video-Video-Video-QCM-Video-Video-QCM-Video-QCM-QCM-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Exam Duration: 1H
2297,Lard,Law,2015,408,5,0,5,0.09,9,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2298,Lard,Law,2015,409,34,10,24,0.3,29,Medium-Low Digitalization,6,4,0,4,4,0,8,2,2,0,0,4,0,0,0,0,0,Video-Video-QCM-Video-QCM-QCM-Video-QCM,Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2299,Lard,Law,2015,410,10,4,6,0.36,36,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2300,Lard,Law,2015,411,15,4,11,0.26,26,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Video-Video-QCM-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2301,Michelin,Engineering,2015,412,24,11,13,0.46,46,Medium-Low Digitalization,5,6,0,5,6,0,11,5,0,0,0,6,0,0,0,0,0,QCM-Video-Video-QCM-QCM-Video-Video-QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2302,Michelin,Engineering,2015,413,19,5,14,0.28,27,Medium-Low Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0,QCM-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H
2303,Michelin,Engineering,2015,414,37,11,26,0.29,29,Medium-Low Digitalization,5,5,1,5,4,1,10,5,0,0,0,3,1,1,0,0,0,Video-QCM-Video-Video-QCM-Video-QCM-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
2304,Michelin,Engineering,2015,415,30,14,16,0.48,48,Medium-Low Digitalization,8,6,0,7,5,0,12,6,1,0,0,4,1,0,0,0,0,Video-QCM-QCM-Video-Video-Video-Video-Video-QCM-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2305,Michelin,Engineering,2015,416,40,20,20,0.51,50,Medium-Low Digitalization,11,7,2,8,5,1,14,5,3,0,0,3,2,0,1,0,0,QCM-Video-Video-Video-Video-QCM-Video-Video-Video-QCM-QCM-Video-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 2H
2306,Michelin,Engineering,2015,417,43,24,19,0.55,55,Medium-High Digitalization,8,14,2,5,11,2,18,4,0,0,1,8,3,2,0,0,0,QCM-QCM-QCM-QCM-QCM-QCM-QCM-Video-Exam-QCM-Video-QCM-Video-QCM-Video-QCM-Video-Exam,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H-QCM Duration: 2H-Video Duration: 4H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
2307,Michelin,Engineering,2015,418,10,2,8,0.19,18,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
2308,Michelin,Engineering,2015,419,11,4,7,0.36,35,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Video-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2309,Michelin,Engineering,2015,420,23,7,16,0.29,29,Medium-Low Digitalization,2,5,0,2,4,0,6,2,0,0,0,3,1,0,0,0,0,QCM-Video-Video-QCM-QCM-QCM,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2310,Michelin,Engineering,2015,421,14,8,6,0.6,59,Medium-High Digitalization,4,4,0,1,4,0,5,0,0,0,1,4,0,0,0,0,0,QCM-QCM-Video-QCM-QCM,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H
2311,Michelin,Engineering,2015,422,6,1,5,0.09,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2312,Michelin,Engineering,2015,423,9,5,4,0.59,59,Medium-High Digitalization,1,3,1,1,3,1,5,1,0,0,0,3,0,1,0,0,0,QCM-QCM-Video-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2313,Michelin,Engineering,2015,424,15,2,13,0.1,10,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
2314,Michelin,Engineering,2015,425,9,2,7,0.24,24,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
2315,Michelin,Engineering,2015,426,11,0,11,0.04,4,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2316,Michelin,Engineering,2015,427,32,20,12,0.62,62,Medium-High Digitalization,10,8,2,6,5,1,12,4,0,2,0,2,3,0,1,0,0,Video-QCM-QCM-Video-QCM-Video-Video-QCM-QCM-Video-Video-Exam,Video Duration: 3H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 3H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 2H
2317,Michelin,Engineering,2015,428,38,12,26,0.31,31,Medium-Low Digitalization,4,8,0,2,6,0,8,1,0,1,0,4,2,0,0,0,0,Video-QCM-Video-QCM-QCM-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2318,Dusseault,Engineering,2015,429,13,7,6,0.51,50,Medium-Low Digitalization,3,4,0,3,4,0,7,3,0,0,0,4,0,0,0,0,0,Video-Video-QCM-QCM-QCM-QCM-Video,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
2319,Dusseault,Engineering,2015,430,11,3,8,0.27,27,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2320,Dusseault,Engineering,2015,431,5,3,2,0.55,55,Medium-High Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2321,Dusseault,Engineering,2015,432,57,7,50,0.12,12,Low Digitalization,5,2,0,4,2,0,6,3,1,0,0,2,0,0,0,0,0,QCM-Video-Video-Video-Video-QCM,QCM Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2322,Dusseault,Engineering,2015,433,21,9,12,0.43,42,Medium-Low Digitalization,4,5,0,3,3,0,6,2,1,0,0,1,2,0,0,0,0,QCM-Video-Video-QCM-QCM-Video,QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H
2323,Dusseault,Engineering,2015,434,16,7,9,0.45,44,Medium-Low Digitalization,2,4,1,2,3,1,6,2,0,0,0,2,1,1,0,0,0,QCM-QCM-Video-Video-QCM-Exam,QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
2324,Dusseault,Engineering,2015,435,33,19,14,0.58,57,Medium-High Digitalization,7,11,1,6,6,1,13,5,1,0,0,1,5,1,0,0,0,Video-QCM-QCM-QCM-Video-QCM-QCM-Video-Video-Video-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Exam Duration: 1H
2325,Dusseault,Engineering,2015,436,11,3,8,0.27,27,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
2326,Dusseault,Engineering,2015,437,23,2,21,0.1,9,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
2327,Dusseault,Engineering,2015,438,35,1,34,0.04,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
2328,Dusseault,Engineering,2015,439,33,19,14,0.56,56,Medium-High Digitalization,11,7,1,9,4,1,14,7,2,0,0,1,3,1,0,0,0,Video-Video-Video-Video-QCM-QCM-Video-Video-Video-Video-QCM-Video-QCM-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
2329,Dusseault,Engineering,2015,440,7,4,3,0.63,62,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
2330,Dusseault,Engineering,2015,441,14,2,12,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
2331,Dusseault,Engineering,2015,442,5,1,4,0.15,14,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
