,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
2075,Computer Science,6,Fier,2015,78,14,12,3,9,0.25,25,Informatique,2,1,0,6,3,0,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Exercise-Video-Video-Exercise-Lecture
2076,Computer Science,7,Amirault,2015,79,19,10,3,7,0.3,30,Informatique,1,2,0,5,1,1,Lecture-Lecture-Video-Lecture-Exercise-Lecture-Lecture-QCM-QCM-Examen
2077,Computer Science,7,Amirault,2015,80,38,19,1,18,0.05,5,Informatique,1,0,0,12,6,0,Lecture-Lecture-Lecture-Lecture-Video-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture
2078,Computer Science,7,Amirault,2015,81,8,4,1,3,0.25,25,Informatique,1,0,0,2,1,0,Exercise-Lecture-Video-Lecture
2079,Computer Science,7,Amirault,2015,82,7,6,1,5,0.17,17,Informatique,0,1,0,3,1,1,Lecture-QCM-Lecture-Exercise-Lecture-Examen
2080,Computer Science,7,Amirault,2015,83,35,11,2,9,0.18,18,Informatique,1,1,0,6,3,0,Lecture-QCM-Lecture-Exercise-Exercise-Video-Lecture-Lecture-Lecture-Exercise-Lecture
2081,Computer Science,7,Amirault,2015,84,5,5,1,4,0.2,20,Informatique,1,0,0,2,1,1,Lecture-Lecture-Exercise-Video-Examen
2082,Computer Science,7,Amirault,2015,85,49,45,3,42,0.07,7,Informatique,2,1,0,28,11,3,Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Examen
2083,Computer Science,7,Amirault,2015,86,23,9,1,8,0.11,11,Informatique,0,1,0,6,1,1,Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Lecture-Examen
2084,Computer Science,7,Amirault,2015,87,8,4,1,3,0.25,25,Informatique,0,1,0,2,1,0,Lecture-QCM-Exercise-Lecture
2085,Computer Science,7,Amirault,2015,88,10,10,3,7,0.3,30,Informatique,3,0,0,3,3,1,Exercise-Lecture-Video-Video-Lecture-Exercise-Lecture-Video-Exercise-Examen
2086,Computer Science,7,Amirault,2015,89,6,4,1,3,0.25,25,Informatique,0,1,0,1,1,1,QCM-Lecture-Exercise-Examen
2087,Computer Science,7,Amirault,2015,90,50,26,4,22,0.15,15,Informatique,1,3,0,15,5,2,Exercise-QCM-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Examen-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Examen
2088,Computer Science,7,Amirault,2015,91,32,32,5,27,0.16,16,Informatique,2,2,1,18,7,2,Exercise-Exercise-Lecture-QCM-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Test-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Examen-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Examen
2089,Computer Science,7,Amirault,2015,92,12,4,1,3,0.25,25,Informatique,1,0,0,1,1,1,Lecture-Exercise-Video-Examen
2090,Computer Science,7,Amirault,2015,93,23,22,3,19,0.14,14,Informatique,1,2,0,13,5,1,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Examen
2091,Computer Science,7,Amirault,2015,94,36,24,3,21,0.12,12,Informatique,2,1,0,14,6,1,Exercise-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Examen
2092,Computer Science,7,Amirault,2015,95,35,9,1,8,0.11,11,Informatique,0,1,0,6,1,1,QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
2093,Mathematics,8,Picard,2015,96,30,25,6,19,0.24,24,Mathematics,3,2,1,13,5,1,Lecture-Exercise-QCM-Lecture-QCM-Lecture-Exercise-Video-Video-Video-Lecture-Lecture-Test-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
2094,Mathematics,8,Picard,2015,97,15,10,4,6,0.4,40,Mathematics,1,2,1,6,0,0,Lecture-QCM-Lecture-Lecture-Video-QCM-Lecture-Lecture-Lecture-Test
2095,Mathematics,8,Picard,2015,98,16,6,2,4,0.33,33,Mathematics,1,1,0,2,2,0,QCM-Lecture-Exercise-Exercise-Lecture-Video
2096,Mathematics,8,Picard,2015,99,36,15,2,13,0.13,13,Mathematics,2,0,0,9,3,1,Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Exercise-Examen
2097,Mathematics,8,Picard,2015,100,10,3,1,2,0.33,33,Mathematics,0,1,0,1,1,0,QCM-Exercise-Lecture
2098,Mathematics,8,Picard,2015,101,12,9,1,8,0.11,11,Mathematics,0,1,0,5,2,1,Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Examen
2099,Mathematics,8,Picard,2015,102,34,22,3,19,0.14,14,Mathematics,1,2,0,13,5,1,Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-QCM-Exercise-Examen
2100,Mathematics,8,Picard,2015,103,31,16,1,15,0.06,6,Mathematics,1,0,0,9,5,1,Video-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Examen
2101,Mathematics,9,Damas,2015,104,57,28,6,22,0.21,21,Mathematics,3,3,0,15,5,2,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Video-Lecture-Lecture-Video-Lecture-Examen-Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Video-QCM-Exercise-Exercise-Lecture-Examen
2102,Mathematics,9,Damas,2015,105,8,3,1,2,0.33,33,Mathematics,1,0,0,1,1,0,Lecture-Exercise-Video
2103,Mathematics,9,Damas,2015,106,12,6,2,4,0.33,33,Mathematics,2,0,0,1,2,1,Video-Lecture-Video-Exercise-Exercise-Examen
2104,Mathematics,9,Damas,2015,107,48,45,3,42,0.07,7,Mathematics,1,2,0,26,13,3,QCM-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Exercise-Exercise-Examen-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Examen-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-Video-QCM-Lecture-Lecture-Examen
2105,Mathematics,9,Damas,2015,108,18,12,2,10,0.17,17,Mathematics,2,0,0,7,2,1,Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Video-Exercise-Examen
2106,Mathematics,9,Damas,2015,109,35,10,10,0,1.0,100,Mathematics,5,4,1,0,0,0,QCM-QCM-Video-QCM-Video-Video-Video-QCM-Video-Test
2107,Mathematics,9,Damas,2015,110,23,15,3,12,0.2,20,Mathematics,1,2,0,8,4,0,Video-QCM-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture
2108,Mathematics,10,Chasse,2015,111,6,4,1,3,0.25,25,Mathematics,0,1,0,1,1,1,Exercise-Lecture-QCM-Examen
2109,Mathematics,10,Chasse,2015,112,11,5,2,3,0.4,40,Mathematics,1,1,0,0,2,1,Exercise-QCM-Exercise-Video-Examen
2110,Mathematics,10,Chasse,2015,113,9,6,2,4,0.33,33,Mathematics,2,0,0,2,2,0,Lecture-Video-Video-Exercise-Exercise-Lecture
2111,Mathematics,10,Chasse,2015,114,55,44,8,36,0.18,18,Mathematics,4,4,0,24,10,2,Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-QCM-Lecture-Video-Video-Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Exercise-Exercise-Exercise-Lecture-Lecture-Examen-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-QCM-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Examen
2112,Mathematics,10,Chasse,2015,115,28,27,5,22,0.19,19,Mathematics,3,1,1,13,7,2,Exercise-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Test-Lecture-QCM-Video-Exercise-Lecture-Video-Lecture-Examen-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Examen
2113,Mathematics,10,Chasse,2015,116,8,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0,Lecture-Lecture-Exercise-QCM
2114,Mathematics,10,Chasse,2015,117,9,7,2,5,0.29,29,Mathematics,0,2,0,3,1,1,QCM-QCM-Exercise-Lecture-Lecture-Lecture-Examen
2115,Mathematics,10,Chasse,2015,118,6,6,1,5,0.17,17,Mathematics,0,1,0,2,2,1,Exercise-Exercise-Lecture-QCM-Lecture-Examen
2116,Mathematics,10,Chasse,2015,119,29,9,2,7,0.22,22,Mathematics,2,0,0,4,3,0,Video-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture
2117,Mathematics,10,Chasse,2015,120,8,5,1,4,0.2,20,Mathematics,0,1,0,1,2,1,Exercise-Exercise-Lecture-QCM-Examen
2118,Mathematics,10,Chasse,2015,121,9,9,3,6,0.33,33,Mathematics,1,2,0,5,0,1,Lecture-Lecture-Lecture-Lecture-QCM-Video-Lecture-QCM-Examen
2119,Mathematics,10,Chasse,2015,122,14,13,2,11,0.15,15,Mathematics,2,0,0,7,4,0,Video-Exercise-Lecture-Exercise-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture
2120,Mathematics,11,Citron,2015,123,36,13,1,12,0.08,8,Mathematics,1,0,0,7,4,1,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Video-Examen
2121,Mathematics,11,Citron,2015,124,45,13,1,12,0.08,8,Mathematics,0,1,0,8,4,0,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise
2122,Mathematics,11,Citron,2015,125,12,3,1,2,0.33,33,Mathematics,1,0,0,2,0,0,Lecture-Lecture-Video
2123,Mathematics,11,Citron,2015,126,7,3,1,2,0.33,33,Mathematics,0,1,0,1,1,0,QCM-Lecture-Exercise
2124,Mathematics,11,Citron,2015,127,13,7,1,6,0.14,14,Mathematics,1,0,0,3,2,1,Exercise-Lecture-Lecture-Video-Lecture-Exercise-Examen
2125,Mathematics,11,Citron,2015,128,9,6,1,5,0.17,17,Mathematics,0,1,0,2,2,1,Lecture-Exercise-Lecture-QCM-Exercise-Examen
2126,Mathematics,11,Citron,2015,129,13,13,2,11,0.15,15,Mathematics,2,0,0,8,3,0,Lecture-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise
2127,Mathematics,11,Citron,2015,130,8,4,4,0,1.0,100,Mathematics,2,1,1,0,0,0,Video-Video-QCM-Test
2128,Mathematics,11,Citron,2015,131,25,24,6,18,0.25,25,Mathematics,1,4,1,13,4,1,Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-QCM-Test-Lecture-Video-Lecture-QCM-Exercise-Lecture-Exercise-QCM-Lecture-Lecture-Examen
2129,Mathematics,11,Citron,2015,132,58,51,1,50,0.02,2,Mathematics,0,1,0,33,15,2,QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
2130,Mathematics,11,Citron,2015,133,31,12,3,9,0.25,25,Mathematics,3,0,0,5,3,1,Lecture-Lecture-Video-Video-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Exercise-Examen
2131,Mathematics,11,Citron,2015,134,9,5,1,4,0.2,20,Mathematics,1,0,0,1,2,1,Video-Exercise-Exercise-Lecture-Examen
2132,Mathematics,11,Citron,2015,135,6,5,1,4,0.2,20,Mathematics,0,1,0,1,2,1,Exercise-Lecture-QCM-Exercise-Examen
2133,Mathematics,11,Citron,2015,136,10,7,3,4,0.43,43,Mathematics,1,2,0,3,0,1,QCM-Video-Lecture-QCM-Lecture-Lecture-Examen
2134,Mathematics,11,Citron,2015,137,24,21,4,17,0.19,19,Mathematics,2,2,0,11,5,1,QCM-QCM-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Examen
2135,Mathematics,11,Citron,2015,138,17,8,1,7,0.12,12,Mathematics,0,1,0,4,2,1,Lecture-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Examen
2136,Mathematics,11,Citron,2015,139,13,11,9,2,0.82,82,Mathematics,5,3,1,2,0,0,QCM-Lecture-QCM-Video-Lecture-Video-Video-Video-Video-QCM-Test
2137,Mathematics,11,Citron,2015,140,5,2,1,1,0.5,50,Mathematics,1,0,0,1,0,0,Video-Lecture
2138,Mathematics,11,Citron,2015,141,32,13,2,11,0.15,15,Mathematics,0,2,0,7,3,1,Lecture-Lecture-QCM-Lecture-QCM-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Examen
2139,Mathematics,12,Demanche,2015,142,37,16,2,14,0.12,12,Mathematics,2,0,0,10,3,1,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
2140,Mathematics,12,Demanche,2015,143,28,13,2,11,0.15,15,Mathematics,1,1,0,6,4,1,Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Video-Lecture-Lecture-Examen
2141,Mathematics,12,Demanche,2015,144,7,2,1,1,0.5,50,Mathematics,1,0,0,0,1,0,Video-Exercise
2142,Mathematics,12,Demanche,2015,145,57,18,1,17,0.06,6,Mathematics,1,0,0,12,5,0,Exercise-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture
2143,Mathematics,12,Demanche,2015,146,35,24,5,19,0.21,21,Mathematics,2,2,1,13,5,1,Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-QCM-Lecture-Test-Lecture-Video-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Examen
2144,Mathematics,12,Demanche,2015,147,19,18,1,17,0.06,6,Mathematics,1,0,0,12,5,0,Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture
2145,Mathematics,12,Demanche,2015,148,42,41,12,29,0.29,29,Mathematics,7,4,1,18,9,2,Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Test-Lecture-Video-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-QCM-Lecture-Lecture-QCM-Examen-Lecture-Exercise-Video-Video-QCM-Lecture-Lecture-Exercise-Video-Video-Exercise-Video-Examen
2146,Mathematics,12,Demanche,2015,149,13,13,5,8,0.38,38,Mathematics,3,2,0,6,1,1,Lecture-Video-Lecture-Lecture-Lecture-Video-QCM-QCM-Exercise-Lecture-Video-Lecture-Examen
2147,Mathematics,12,Demanche,2015,150,56,42,6,36,0.14,14,Mathematics,4,2,0,22,12,2,Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-QCM-Exercise-Examen-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Video-Video-Exercise-Lecture-Lecture-Lecture-Examen
2148,Mathematics,12,Demanche,2015,151,7,5,2,3,0.4,40,Mathematics,2,0,0,1,1,1,Video-Video-Lecture-Exercise-Examen
2149,Mathematics,12,Demanche,2015,152,13,13,1,12,0.08,8,Mathematics,0,1,0,8,4,0,Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Lecture
2150,Mathematics,12,Demanche,2015,153,15,8,2,6,0.25,25,Mathematics,2,0,0,3,2,1,Exercise-Exercise-Video-Lecture-Lecture-Video-Lecture-Examen
2151,Mathematics,12,Demanche,2015,154,16,8,1,7,0.12,12,Mathematics,0,1,0,5,2,0,Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Lecture-Lecture
2152,Mathematics,12,Demanche,2015,155,12,11,1,10,0.09,9,Mathematics,0,1,0,7,3,0,Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Lecture-Lecture
2153,Mathematics,12,Demanche,2015,156,18,17,1,16,0.06,6,Mathematics,1,0,0,11,5,0,Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Exercise
2154,Mathematics,13,Bonnot,2015,157,43,40,2,38,0.05,5,Mathematics,2,0,0,25,11,2,Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Examen-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Examen
2155,Mathematics,13,Bonnot,2015,158,33,28,5,23,0.18,18,Mathematics,3,1,1,13,8,2,Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Examen-Lecture-Video-Exercise-Exercise-Exercise-Lecture-Lecture-Exercise-Test-Lecture-QCM-Lecture-Video-Exercise-Exercise-Lecture-Lecture-Examen
2156,Mathematics,13,Bonnot,2015,159,57,39,7,32,0.18,18,Mathematics,3,3,1,22,8,2,Exercise-Lecture-Lecture-Video-Exercise-Video-Lecture-QCM-Lecture-Exercise-Lecture-Exercise-Lecture-Test-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-QCM-Examen-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
2157,Mathematics,13,Bonnot,2015,160,10,4,1,3,0.25,25,Mathematics,1,0,0,1,1,1,Lecture-Exercise-Video-Examen
2158,Mathematics,13,Bonnot,2015,161,27,25,5,20,0.2,20,Mathematics,2,2,1,11,7,2,QCM-Lecture-QCM-Exercise-Video-Lecture-Lecture-Lecture-Examen-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Test-Lecture-Exercise-Exercise-Exercise-Video-Lecture-Lecture-Examen
2159,Mathematics,13,Bonnot,2015,162,52,30,5,25,0.17,17,Mathematics,2,2,1,16,8,1,Lecture-Exercise-Lecture-Lecture-Video-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Video-QCM-Lecture-Test-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
2160,Mathematics,13,Bonnot,2015,163,33,11,3,8,0.27,27,Mathematics,2,1,0,5,2,1,Video-Video-Lecture-Lecture-Exercise-Exercise-QCM-Lecture-Lecture-Lecture-Examen
2161,Mathematics,13,Bonnot,2015,164,21,8,2,6,0.25,25,Mathematics,2,0,0,3,3,0,Lecture-Video-Lecture-Lecture-Exercise-Exercise-Video-Exercise
2162,Mathematics,13,Bonnot,2015,165,6,5,1,4,0.2,20,Mathematics,1,0,0,2,1,1,Exercise-Lecture-Video-Lecture-Examen
2163,Mathematics,13,Bonnot,2015,166,7,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0,Exercise-Lecture-Lecture-QCM
2164,Mathematics,13,Bonnot,2015,167,26,25,2,23,0.08,8,Mathematics,1,1,0,13,8,2,Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Video-Exercise-Examen-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
2165,Mathematics,13,Bonnot,2015,168,45,24,5,19,0.21,21,Mathematics,1,3,1,13,5,1,Lecture-Exercise-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Test-Lecture-QCM-Exercise-Lecture-QCM-Exercise-Lecture-QCM-Exercise-Lecture-Examen
2166,Mathematics,13,Bonnot,2015,169,41,33,4,29,0.12,12,Mathematics,3,1,0,20,8,1,Lecture-Lecture-QCM-Lecture-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Examen
2167,Mathematics,14,Rambin,2015,170,58,58,6,52,0.1,10,Mathematics,3,3,0,35,14,3,Video-Lecture-Lecture-QCM-Lecture-Exercise-QCM-Exercise-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen-Exercise-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Examen
2168,Mathematics,14,Rambin,2015,171,21,14,2,12,0.14,14,Mathematics,1,1,0,8,4,0,Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Video-Exercise-Lecture-Lecture
2169,Mathematics,14,Rambin,2015,172,34,18,2,16,0.11,11,Mathematics,0,2,0,12,3,1,Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen
2170,Mathematics,14,Rambin,2015,173,30,13,2,11,0.15,15,Mathematics,1,1,0,8,3,0,Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Video-Lecture
2171,Mathematics,14,Rambin,2015,174,11,10,2,8,0.2,20,Mathematics,2,0,0,5,3,0,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Exercise-Video-Lecture
2172,Mathematics,14,Rambin,2015,175,40,14,4,10,0.29,29,Mathematics,3,1,0,7,3,0,Lecture-Exercise-Video-Lecture-QCM-Video-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture
2173,Mathematics,14,Rambin,2015,176,42,21,7,14,0.33,33,Mathematics,2,4,1,10,3,1,Lecture-Lecture-Exercise-Exercise-Video-Lecture-Lecture-QCM-Lecture-Lecture-Test-Lecture-QCM-Video-Lecture-Lecture-QCM-QCM-Lecture-Exercise-Examen
2174,Mathematics,14,Rambin,2015,177,59,24,3,21,0.12,12,Mathematics,1,2,0,12,7,2,Exercise-Lecture-Video-Lecture-Exercise-Lecture-Lecture-QCM-QCM-Exercise-Exercise-Lecture-Examen-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
2175,Mathematics,14,Rambin,2015,178,6,3,1,2,0.33,33,Mathematics,0,1,0,2,0,0,Lecture-Lecture-QCM
2176,Mathematics,14,Rambin,2015,179,14,12,1,11,0.08,8,Mathematics,0,1,0,7,3,1,QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
2177,Mathematics,14,Rambin,2015,180,43,28,1,27,0.04,4,Mathematics,0,1,0,17,8,2,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-Examen-Exercise-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
2178,Mathematics,14,Rambin,2015,181,10,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0,QCM-Exercise-Lecture-Lecture
2179,Engineering,15,Virkler,2015,182,6,2,1,1,0.5,50,Ingénieurie,1,0,0,1,0,0,Video-Lecture
2180,Engineering,15,Virkler,2015,183,9,3,1,2,0.33,33,Ingénieurie,0,1,0,2,0,0,Lecture-Lecture-QCM
2181,Engineering,15,Virkler,2015,184,17,11,1,10,0.09,9,Ingénieurie,0,1,0,8,2,0,Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture
2182,Engineering,15,Virkler,2015,185,10,3,1,2,0.33,33,Ingénieurie,1,0,0,2,0,0,Lecture-Video-Lecture
2183,Engineering,15,Virkler,2015,186,10,8,3,5,0.38,38,Ingénieurie,2,1,0,3,2,0,Exercise-Lecture-Lecture-Video-Exercise-Lecture-QCM-Video
2184,Engineering,15,Virkler,2015,187,30,11,3,8,0.27,27,Ingénieurie,1,2,0,6,2,0,Lecture-QCM-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Exercise-Video-Lecture
2185,Engineering,15,Virkler,2015,188,10,8,1,7,0.12,12,Ingénieurie,1,0,0,4,2,1,Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Video-Examen
2186,Engineering,15,Virkler,2015,189,48,38,11,27,0.29,29,Ingénieurie,6,4,1,19,6,2,Lecture-Lecture-QCM-Lecture-QCM-QCM-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Examen-Lecture-Exercise-Video-Exercise-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Test-Lecture-Exercise-Video-Video-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Video-Examen
2187,Engineering,15,Virkler,2015,190,10,5,1,4,0.2,20,Ingénieurie,1,0,0,3,1,0,Lecture-Lecture-Lecture-Video-Exercise
2188,Engineering,15,Virkler,2015,191,8,4,1,3,0.25,25,Ingénieurie,0,1,0,2,1,0,Exercise-Lecture-Lecture-QCM
