,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
1808,Languages,61,Defrain,2014,810,20,9,5,4,0.56,56,Languages,3,2,0,1,2,1
1809,Languages,61,Defrain,2014,811,18,12,1,11,0.08,8,Languages,1,0,0,7,3,1
1810,Languages,61,Defrain,2014,812,37,37,2,35,0.05,5,Languages,1,1,0,22,11,2
1811,Languages,61,Defrain,2014,813,8,4,1,3,0.25,25,Languages,0,1,0,2,1,0
1812,Languages,61,Defrain,2014,814,36,33,3,30,0.09,9,Languages,1,2,0,20,9,1
1813,Languages,61,Defrain,2014,815,41,27,1,26,0.04,4,Languages,1,0,0,16,8,2
1814,Languages,62,Therrien,2014,816,14,5,1,4,0.2,20,Languages,1,0,0,2,2,0
1815,Languages,62,Therrien,2014,817,9,3,1,2,0.33,33,Languages,1,0,0,2,0,0
1816,Languages,62,Therrien,2014,818,14,11,2,9,0.18,18,Languages,1,1,0,6,2,1
1817,Languages,62,Therrien,2014,819,10,9,8,1,0.89,89,Languages,3,4,1,1,0,0
1818,Languages,62,Therrien,2014,820,22,9,2,7,0.22,22,Languages,1,1,0,5,2,0
1819,Languages,62,Therrien,2014,821,18,10,1,9,0.1,10,Languages,0,1,0,5,3,1
1820,Languages,62,Therrien,2014,822,13,4,1,3,0.25,25,Languages,1,0,0,1,1,1
1821,Languages,62,Therrien,2014,823,12,6,2,4,0.33,33,Languages,1,1,0,2,1,1
1822,Languages,62,Therrien,2014,824,33,30,4,26,0.13,13,Languages,2,2,0,18,6,2
1823,Languages,62,Therrien,2014,825,12,7,2,5,0.29,29,Languages,0,2,0,3,1,1
1824,Languages,62,Therrien,2014,826,22,9,1,8,0.11,11,Languages,1,0,0,5,2,1
1825,Languages,62,Therrien,2014,827,15,12,3,9,0.25,25,Languages,3,0,0,5,3,1
1826,Management,63,Huot,2014,828,5,4,1,3,0.25,25,Management,1,0,0,2,1,0
1827,Management,63,Huot,2014,829,11,5,1,4,0.2,20,Management,1,0,0,1,2,1
1828,Management,63,Huot,2014,830,33,18,5,13,0.28,28,Management,1,3,1,10,2,1
1829,Management,63,Huot,2014,831,10,7,2,5,0.29,29,Management,2,0,0,3,1,1
1830,Management,63,Huot,2014,832,13,9,1,8,0.11,11,Management,1,0,0,5,2,1
1831,Management,63,Huot,2014,833,51,26,3,23,0.12,12,Management,3,0,0,14,7,2
1832,Management,63,Huot,2014,834,29,23,13,10,0.57,57,Management,9,4,0,6,3,1
1833,Management,63,Huot,2014,835,8,8,2,6,0.25,25,Management,2,0,0,3,2,1
1834,Management,63,Huot,2014,836,23,23,5,18,0.22,22,Management,4,1,0,11,6,1
1835,Management,63,Huot,2014,837,24,19,1,18,0.05,5,Management,1,0,0,12,5,1
1836,Management,63,Huot,2014,838,31,11,3,8,0.27,27,Management,3,0,0,4,3,1
1837,Management,63,Huot,2014,839,37,26,4,22,0.15,15,Management,1,2,1,14,6,2
1838,Management,63,Huot,2014,840,27,21,4,17,0.19,19,Management,1,2,1,11,5,1
1839,Management,63,Huot,2014,841,7,4,1,3,0.25,25,Management,1,0,0,1,1,1
1840,Management,63,Huot,2014,842,55,37,8,29,0.22,22,Management,6,2,0,19,8,2
1841,Management,63,Huot,2014,843,11,8,2,6,0.25,25,Management,0,2,0,5,1,0
1842,Management,64,Many,2014,844,35,20,4,16,0.2,20,Management,2,1,1,10,5,1
1843,Management,64,Many,2014,845,14,10,2,8,0.2,20,Management,1,1,0,6,1,1
1844,Management,64,Many,2014,846,34,12,1,11,0.08,8,Management,0,1,0,6,4,1
1845,Management,64,Many,2014,847,19,8,2,6,0.25,25,Management,2,0,0,4,1,1
1846,Management,64,Many,2014,848,52,38,8,30,0.21,21,Management,5,2,1,20,9,1
1847,Management,64,Many,2014,849,39,27,6,21,0.22,22,Management,2,4,0,15,4,2
1848,Management,65,Haim,2014,850,15,9,1,8,0.11,11,Management,0,1,0,5,2,1
1849,Management,65,Haim,2014,851,12,6,3,3,0.5,50,Management,1,2,0,1,1,1
1850,Management,65,Haim,2014,852,7,2,1,1,0.5,50,Management,1,0,0,1,0,0
1851,Management,65,Haim,2014,853,18,11,2,9,0.18,18,Management,2,0,0,6,2,1
1852,Management,65,Haim,2014,854,6,2,1,1,0.5,50,Management,0,1,0,0,1,0
1853,Management,65,Haim,2014,855,35,20,2,18,0.1,10,Management,2,0,0,12,6,0
1854,Management,65,Haim,2014,856,14,5,1,4,0.2,20,Management,1,0,0,2,1,1
1855,Management,65,Haim,2014,857,15,4,1,3,0.25,25,Management,0,1,0,1,1,1
1856,Management,65,Haim,2014,858,26,19,3,16,0.16,16,Management,1,1,1,11,4,1
1857,Management,65,Haim,2014,859,26,10,2,8,0.2,20,Management,1,1,0,4,3,1
1858,Management,65,Haim,2014,860,8,2,1,1,0.5,50,Management,1,0,0,0,1,0
1859,Management,65,Haim,2014,861,15,4,1,3,0.25,25,Management,0,1,0,2,1,0
1860,Management,65,Haim,2014,862,11,4,1,3,0.25,25,Management,0,1,0,1,1,1
1861,Management,65,Haim,2014,863,28,16,4,12,0.25,25,Management,4,0,0,8,3,1
1862,Management,65,Haim,2014,864,36,26,1,25,0.04,4,Management,0,1,0,15,8,2
1863,Management,65,Haim,2014,865,30,16,1,15,0.06,6,Management,0,1,0,10,5,0
1864,Management,65,Haim,2014,866,11,8,1,7,0.12,12,Management,1,0,0,5,1,1
1865,Management,65,Haim,2014,867,40,36,9,27,0.25,25,Management,3,5,1,19,6,2
1866,Management,65,Haim,2014,868,8,7,2,5,0.29,29,Management,1,1,0,3,1,1
1867,Management,65,Haim,2014,869,11,6,2,4,0.33,33,Management,2,0,0,2,1,1
1868,Management,66,Feret,2014,870,9,9,2,7,0.22,22,Management,1,1,0,5,1,1
1869,Management,66,Feret,2014,871,38,14,3,11,0.21,21,Management,1,1,1,7,3,1
1870,Management,66,Feret,2014,872,40,13,1,12,0.08,8,Management,0,1,0,8,4,0
1871,Management,66,Feret,2014,873,8,7,1,6,0.14,14,Management,0,1,0,3,2,1
1872,Management,66,Feret,2014,874,56,31,7,24,0.23,23,Management,3,3,1,16,6,2
1873,Management,66,Feret,2014,875,7,6,2,4,0.33,33,Management,1,1,0,2,2,0
1874,Management,66,Feret,2014,876,47,40,2,38,0.05,5,Management,2,0,0,25,11,2
1875,Management,66,Feret,2014,877,5,4,1,3,0.25,25,Management,0,1,0,2,1,0
1876,Management,66,Feret,2014,878,25,21,2,19,0.1,10,Management,2,0,0,13,5,1
1877,Management,66,Feret,2014,879,8,3,1,2,0.33,33,Management,0,1,0,2,0,0
1878,Management,66,Feret,2014,880,23,9,2,7,0.22,22,Management,1,1,0,5,1,1
1879,Management,66,Feret,2014,881,8,7,2,5,0.29,29,Management,2,0,0,2,2,1
1880,Management,66,Feret,2014,882,24,12,2,10,0.17,17,Management,1,1,0,7,3,0
1881,Management,66,Feret,2014,883,24,16,4,12,0.25,25,Management,1,3,0,9,2,1
1882,Management,66,Feret,2014,884,26,7,2,5,0.29,29,Management,1,1,0,3,2,0
1883,Management,66,Feret,2014,885,15,4,1,3,0.25,25,Management,0,1,0,1,1,1
1884,Management,66,Feret,2014,886,29,16,4,12,0.25,25,Management,1,2,1,8,4,0
1885,Management,67,Brodeur,2014,887,9,9,1,8,0.11,11,Management,0,1,0,6,1,1
1886,Management,67,Brodeur,2014,888,9,4,1,3,0.25,25,Management,1,0,0,2,1,0
1887,Management,67,Brodeur,2014,889,36,23,4,19,0.17,17,Management,3,0,1,13,6,0
1888,Management,67,Brodeur,2014,890,10,4,1,3,0.25,25,Management,1,0,0,2,1,0
1889,Management,67,Brodeur,2014,891,51,25,1,24,0.04,4,Management,0,1,0,16,6,2
1890,Management,67,Brodeur,2014,892,27,12,2,10,0.17,17,Management,2,0,0,7,3,0
1891,Management,67,Brodeur,2014,893,37,16,3,13,0.19,19,Management,3,0,0,9,3,1
1892,Management,67,Brodeur,2014,894,14,11,1,10,0.09,9,Management,1,0,0,7,3,0
1893,Management,67,Brodeur,2014,895,13,5,1,4,0.2,20,Management,0,1,0,2,1,1
1894,Management,67,Brodeur,2014,896,32,29,5,24,0.17,17,Management,2,2,1,15,8,1
1895,Management,67,Brodeur,2014,897,14,6,1,5,0.17,17,Management,1,0,0,3,1,1
1896,Management,67,Brodeur,2014,898,20,14,2,12,0.14,14,Management,1,1,0,8,3,1
1897,Management,67,Brodeur,2014,899,15,15,2,13,0.13,13,Management,2,0,0,9,4,0
1898,Management,67,Brodeur,2014,900,12,3,1,2,0.33,33,Management,1,0,0,2,0,0
1899,Management,67,Brodeur,2014,901,15,5,1,4,0.2,20,Management,1,0,0,1,2,1
1900,Management,67,Brodeur,2014,902,49,49,1,48,0.02,2,Management,0,1,0,32,15,1
1901,Management,67,Brodeur,2014,903,5,5,1,4,0.2,20,Management,1,0,0,3,1,0
1902,Management,68,Hedin,2014,904,9,6,1,5,0.17,17,Management,0,1,0,4,1,0
1903,Management,68,Hedin,2014,905,8,3,1,2,0.33,33,Management,0,1,0,1,1,0
1904,Management,68,Hedin,2014,906,9,9,1,8,0.11,11,Management,0,1,0,4,3,1
1905,Management,68,Hedin,2014,907,15,5,2,3,0.4,40,Management,0,2,0,2,1,0
1906,Management,68,Hedin,2014,908,23,6,1,5,0.17,17,Management,1,0,0,2,2,1
1907,Management,68,Hedin,2014,909,13,7,2,5,0.29,29,Management,1,1,0,2,2,1
1908,Management,68,Hedin,2014,910,42,36,4,32,0.11,11,Management,4,0,0,20,10,2
1909,Management,68,Hedin,2014,911,20,5,1,4,0.2,20,Management,1,0,0,2,2,0
1910,Management,68,Hedin,2014,912,5,2,1,1,0.5,50,Management,0,1,0,0,1,0
1911,Management,68,Hedin,2014,913,32,32,4,28,0.12,12,Management,1,2,1,19,8,1
1912,Management,68,Hedin,2014,914,30,23,5,18,0.22,22,Management,2,2,1,13,4,1
1913,Management,68,Hedin,2014,915,13,11,3,8,0.27,27,Management,2,1,0,5,2,1
1914,Management,68,Hedin,2014,916,15,5,1,4,0.2,20,Management,1,0,0,2,2,0
1915,Management,68,Hedin,2014,917,40,40,8,32,0.2,20,Management,5,3,0,22,9,1
1916,Management,68,Hedin,2014,918,19,6,2,4,0.33,33,Management,1,1,0,3,1,0
1917,Management,68,Hedin,2014,919,29,13,1,12,0.08,8,Management,0,1,0,7,4,1
1918,Management,68,Hedin,2014,920,56,46,6,40,0.13,13,Management,3,2,1,26,12,2
1919,Management,69,Labossiere,2014,921,40,36,1,35,0.03,3,Management,1,0,0,23,11,1
1920,Management,69,Labossiere,2014,922,31,12,2,10,0.17,17,Management,1,1,0,6,3,1
1921,Management,69,Labossiere,2014,923,9,4,1,3,0.25,25,Management,0,1,0,1,1,1
1922,Management,69,Labossiere,2014,924,6,3,1,2,0.33,33,Management,0,1,0,1,1,0
1923,Management,69,Labossiere,2014,925,48,13,2,11,0.15,15,Management,2,0,0,6,4,1
1924,Management,69,Labossiere,2014,926,5,3,1,2,0.33,33,Management,1,0,0,2,0,0
1925,Management,69,Labossiere,2014,927,20,20,3,17,0.15,15,Management,3,0,0,12,4,1
1926,Management,69,Labossiere,2014,928,7,4,1,3,0.25,25,Management,0,1,0,1,1,1
1927,Management,69,Labossiere,2014,929,13,12,2,10,0.17,17,Management,1,1,0,7,2,1
1928,Management,69,Labossiere,2014,930,22,6,2,4,0.33,33,Management,1,1,0,2,1,1
1929,Art,70,Lafosse,2014,931,36,14,2,12,0.14,14,Art,2,0,0,8,3,1
1930,Art,70,Lafosse,2014,932,9,8,2,6,0.25,25,Art,1,1,0,4,2,0
1931,Art,70,Lafosse,2014,933,37,16,2,14,0.12,12,Art,1,1,0,9,5,0
1932,Art,70,Lafosse,2014,934,13,5,1,4,0.2,20,Art,1,0,0,2,1,1
1933,Art,70,Lafosse,2014,935,14,5,1,4,0.2,20,Art,0,1,0,1,2,1
1934,Art,70,Lafosse,2014,936,27,23,5,18,0.22,22,Art,1,3,1,12,5,1
1935,Art,70,Lafosse,2014,937,14,4,1,3,0.25,25,Art,1,0,0,1,1,1
1936,Art,70,Lafosse,2014,938,30,9,2,7,0.22,22,Art,1,1,0,5,2,0
1937,Art,70,Lafosse,2014,939,9,4,1,3,0.25,25,Art,0,1,0,1,1,1
1938,Art,71,Delavergne,2014,940,51,30,2,28,0.07,7,Art,2,0,0,19,8,1
1939,Art,71,Delavergne,2014,941,6,4,1,3,0.25,25,Art,1,0,0,1,1,1
1940,Art,71,Delavergne,2014,942,5,5,1,4,0.2,20,Art,1,0,0,1,2,1
1941,Art,71,Delavergne,2014,943,17,5,1,4,0.2,20,Art,1,0,0,2,2,0
1942,Art,71,Delavergne,2014,944,58,45,7,38,0.16,16,Art,3,4,0,26,10,2
1943,Art,71,Delavergne,2014,945,7,5,1,4,0.2,20,Art,0,1,0,2,1,1
1944,Art,71,Delavergne,2014,946,8,7,2,5,0.29,29,Art,1,1,0,3,2,0
1945,Art,71,Delavergne,2014,947,6,6,1,5,0.17,17,Art,1,0,0,3,1,1
1946,Art,71,Delavergne,2014,948,27,22,2,20,0.09,9,Art,2,0,0,13,6,1
1947,Art,71,Delavergne,2014,949,38,25,5,20,0.2,20,Art,2,2,1,13,5,2
1948,Art,71,Delavergne,2014,950,20,6,3,3,0.5,50,Art,2,1,0,2,1,0
1949,Art,71,Delavergne,2014,951,10,5,1,4,0.2,20,Art,1,0,0,2,1,1
1950,Art,71,Delavergne,2014,952,11,9,1,8,0.11,11,Art,1,0,0,6,1,1
1951,Art,71,Delavergne,2014,953,37,31,4,27,0.13,13,Art,3,1,0,16,9,2
1952,Art,71,Delavergne,2014,954,19,6,1,5,0.17,17,Art,0,1,0,3,2,0
1953,Art,71,Delavergne,2014,955,25,7,2,5,0.29,29,Art,1,1,0,3,1,1
1954,Art,71,Delavergne,2014,956,36,16,3,13,0.19,19,Art,1,2,0,9,3,1
1955,Art,72,Alix,2014,957,9,8,1,7,0.12,12,Art,1,0,0,3,3,1
1956,Art,72,Alix,2014,958,14,6,1,5,0.17,17,Art,1,0,0,4,1,0
1957,Art,72,Alix,2014,959,40,39,8,31,0.21,21,Art,5,3,0,21,9,1
1958,Art,72,Alix,2014,960,32,26,4,22,0.15,15,Art,2,2,0,13,7,2
1959,Art,72,Alix,2014,961,28,20,6,14,0.3,30,Art,1,4,1,11,3,0
1960,Art,72,Alix,2014,962,30,23,2,21,0.09,9,Art,1,1,0,13,7,1
1961,Art,72,Alix,2014,963,12,11,2,9,0.18,18,Art,1,1,0,5,3,1
1962,Art,72,Alix,2014,964,35,11,2,9,0.18,18,Art,1,1,0,6,3,0
1963,Art,72,Alix,2014,965,33,17,2,15,0.12,12,Art,2,0,0,10,4,1
1964,Art,72,Alix,2014,966,31,16,4,12,0.25,25,Art,2,2,0,7,4,1
1965,Art,72,Alix,2014,967,5,4,1,3,0.25,25,Art,0,1,0,2,1,0
1966,Art,72,Alix,2014,968,18,7,1,6,0.14,14,Art,1,0,0,4,1,1
1967,Art,72,Alix,2014,969,17,17,2,15,0.12,12,Art,2,0,0,9,5,1
1968,Art,72,Alix,2014,970,6,3,1,2,0.33,33,Art,1,0,0,2,0,0
1969,Art,72,Alix,2014,971,16,15,1,14,0.07,7,Art,1,0,0,8,5,1
1970,Art,72,Alix,2014,972,14,11,2,9,0.18,18,Art,2,0,0,6,2,1
1971,Art,72,Alix,2014,973,5,3,1,2,0.33,33,Art,1,0,0,2,0,0
1972,Art,72,Alix,2014,974,36,23,5,18,0.22,22,Art,3,2,0,12,6,0
1973,Art,73,Songy,2014,975,25,12,3,9,0.25,25,Art,2,1,0,6,2,1
1974,Art,73,Songy,2014,976,5,3,1,2,0.33,33,Art,1,0,0,2,0,0
1975,Art,73,Songy,2014,977,40,38,7,31,0.18,18,Art,3,4,0,21,9,1
1976,Art,73,Songy,2014,978,27,17,3,14,0.18,18,Art,1,2,0,10,3,1
1977,Art,73,Songy,2014,979,37,23,1,22,0.04,4,Art,1,0,0,14,7,1
1978,Art,73,Songy,2014,980,25,16,4,12,0.25,25,Art,2,1,1,8,3,1
1979,Art,73,Songy,2014,981,23,14,1,13,0.07,7,Art,1,0,0,9,3,1
1980,Art,73,Songy,2014,982,7,2,1,1,0.5,50,Art,0,1,0,0,1,0
1981,Art,73,Songy,2014,983,27,8,2,6,0.25,25,Art,2,0,0,4,2,0
1982,Art,73,Songy,2014,984,27,10,2,8,0.2,20,Art,1,1,0,4,3,1
1983,Art,73,Songy,2014,985,6,4,1,3,0.25,25,Art,1,0,0,2,1,0
1984,Art,73,Songy,2014,986,34,18,2,16,0.11,11,Art,1,1,0,11,5,0
1985,Art,73,Songy,2014,987,29,18,2,16,0.11,11,Art,2,0,0,11,4,1
1986,Art,73,Songy,2014,988,8,3,1,2,0.33,33,Art,0,1,0,1,0,1
1987,Art,73,Songy,2014,989,36,10,3,7,0.3,30,Art,2,1,0,6,0,1
1988,Art,73,Songy,2014,990,5,2,1,1,0.5,50,Art,1,0,0,1,0,0
1989,Art,73,Songy,2014,991,29,13,3,10,0.23,23,Art,1,1,1,7,2,1
1990,Art,74,Sens,2014,992,26,22,4,18,0.18,18,Art,2,2,0,13,4,1
1991,Art,74,Sens,2014,993,5,2,1,1,0.5,50,Art,1,0,0,1,0,0
1992,Art,74,Sens,2014,994,35,29,4,25,0.14,14,Art,4,0,0,16,7,2
1993,Art,74,Sens,2014,995,12,6,1,5,0.17,17,Art,1,0,0,2,2,1
1994,Art,74,Sens,2014,996,15,13,2,11,0.15,15,Art,1,1,0,8,2,1
1995,Art,74,Sens,2014,997,56,46,2,44,0.04,4,Art,1,1,0,29,13,2
1996,Art,74,Sens,2014,998,25,10,1,9,0.1,10,Art,0,1,0,5,3,1
1997,Art,74,Sens,2014,999,14,6,1,5,0.17,17,Art,0,1,0,2,2,1
1998,Computer Science,1,Galle,2015,1,35,20,3,17,0.15,15,Informatique,2,1,0,11,6,0
1999,Computer Science,1,Galle,2015,2,8,7,1,6,0.14,14,Informatique,1,0,0,3,2,1
2000,Computer Science,1,Galle,2015,3,28,19,3,16,0.16,16,Informatique,1,1,1,10,5,1
2001,Computer Science,1,Galle,2015,4,20,5,1,4,0.2,20,Informatique,0,1,0,2,2,0
2002,Computer Science,1,Galle,2015,5,32,23,5,18,0.22,22,Informatique,3,2,0,12,5,1
2003,Computer Science,1,Galle,2015,6,51,18,4,14,0.22,22,Informatique,2,2,0,9,4,1
2004,Computer Science,1,Galle,2015,7,6,5,1,4,0.2,20,Informatique,1,0,0,2,1,1
2005,Computer Science,1,Galle,2015,8,38,30,3,27,0.1,10,Informatique,1,2,0,18,7,2
2006,Computer Science,1,Galle,2015,9,11,6,1,5,0.17,17,Informatique,1,0,0,2,2,1
2007,Computer Science,1,Galle,2015,10,18,11,2,9,0.18,18,Informatique,1,1,0,5,3,1
2008,Computer Science,1,Galle,2015,11,27,19,5,14,0.26,26,Informatique,3,1,1,9,5,0
2009,Computer Science,1,Galle,2015,12,6,4,2,2,0.5,50,Informatique,1,1,0,1,1,0
2010,Computer Science,1,Galle,2015,13,15,7,2,5,0.29,29,Informatique,1,1,0,2,2,1
2011,Computer Science,1,Galle,2015,14,40,36,2,34,0.06,6,Informatique,2,0,0,22,10,2
2012,Computer Science,1,Galle,2015,15,17,9,1,8,0.11,11,Informatique,1,0,0,5,2,1
2013,Computer Science,1,Galle,2015,16,30,16,2,14,0.12,12,Informatique,0,2,0,10,4,0
2014,Computer Science,2,Burdin,2015,17,12,5,2,3,0.4,40,Informatique,0,2,0,1,1,1
2015,Computer Science,2,Burdin,2015,18,11,10,2,8,0.2,20,Informatique,2,0,0,4,3,1
2016,Computer Science,2,Burdin,2015,19,11,9,1,8,0.11,11,Informatique,0,1,0,4,3,1
2017,Computer Science,2,Burdin,2015,20,15,14,2,12,0.14,14,Informatique,2,0,0,7,4,1
2018,Computer Science,2,Burdin,2015,21,28,23,3,20,0.13,13,Informatique,1,2,0,14,6,0
2019,Computer Science,2,Burdin,2015,22,15,13,1,12,0.08,8,Informatique,1,0,0,7,4,1
2020,Computer Science,2,Burdin,2015,23,22,21,4,17,0.19,19,Informatique,2,1,1,10,6,1
2021,Computer Science,2,Burdin,2015,24,18,15,3,12,0.2,20,Informatique,2,1,0,8,3,1
2022,Computer Science,2,Burdin,2015,25,38,36,10,26,0.28,28,Informatique,9,1,0,15,9,2
2023,Computer Science,2,Burdin,2015,26,5,3,1,2,0.33,33,Informatique,0,1,0,2,0,0
2024,Computer Science,2,Burdin,2015,27,18,6,1,5,0.17,17,Informatique,0,1,0,3,1,1
2025,Computer Science,3,Favret,2015,28,15,9,3,6,0.33,33,Informatique,1,2,0,5,0,1
2026,Computer Science,3,Favret,2015,29,10,4,1,3,0.25,25,Informatique,0,1,0,1,1,1
2027,Computer Science,3,Favret,2015,30,7,2,1,1,0.5,50,Informatique,0,1,0,0,1,0
2028,Computer Science,3,Favret,2015,31,8,7,2,5,0.29,29,Informatique,2,0,0,3,1,1
2029,Computer Science,3,Favret,2015,32,56,25,3,22,0.12,12,Informatique,2,1,0,14,7,1
2030,Computer Science,3,Favret,2015,33,27,24,23,1,0.96,96,Informatique,14,9,0,1,0,0
2031,Computer Science,3,Favret,2015,34,36,33,3,30,0.09,9,Informatique,2,1,0,19,9,2
2032,Computer Science,3,Favret,2015,35,17,11,1,10,0.09,9,Informatique,1,0,0,6,3,1
2033,Computer Science,3,Favret,2015,36,11,3,1,2,0.33,33,Informatique,1,0,0,2,0,0
2034,Computer Science,3,Favret,2015,37,12,3,1,2,0.33,33,Informatique,1,0,0,0,1,1
2035,Computer Science,3,Favret,2015,38,17,11,3,8,0.27,27,Informatique,1,2,0,6,2,0
2036,Computer Science,3,Favret,2015,39,12,4,1,3,0.25,25,Informatique,1,0,0,1,1,1
2037,Computer Science,3,Favret,2015,40,13,6,2,4,0.33,33,Informatique,2,0,0,2,1,1
2038,Computer Science,3,Favret,2015,41,18,18,6,12,0.33,33,Informatique,1,4,1,9,2,1
2039,Computer Science,3,Favret,2015,42,24,22,3,19,0.14,14,Informatique,2,1,0,12,6,1
2040,Computer Science,3,Favret,2015,43,30,24,1,23,0.04,4,Informatique,0,1,0,15,6,2
2041,Computer Science,3,Favret,2015,44,29,16,4,12,0.25,25,Informatique,3,1,0,7,4,1
2042,Computer Science,3,Favret,2015,45,37,10,2,8,0.2,20,Informatique,1,1,0,4,3,1
2043,Computer Science,4,Fontenette,2015,46,10,6,1,5,0.17,17,Informatique,1,0,0,3,1,1
2044,Computer Science,4,Fontenette,2015,47,14,11,3,8,0.27,27,Informatique,2,1,0,4,3,1
2045,Computer Science,4,Fontenette,2015,48,7,4,1,3,0.25,25,Informatique,1,0,0,1,1,1
2046,Computer Science,4,Fontenette,2015,49,40,28,3,25,0.11,11,Informatique,2,1,0,15,8,2
2047,Computer Science,4,Fontenette,2015,50,8,8,8,0,1.0,100,Informatique,6,1,1,0,0,0
2048,Computer Science,4,Fontenette,2015,51,36,35,8,27,0.23,23,Informatique,6,2,0,17,9,1
2049,Computer Science,4,Fontenette,2015,52,16,5,1,4,0.2,20,Informatique,1,0,0,3,1,0
2050,Computer Science,4,Fontenette,2015,53,25,15,1,14,0.07,7,Informatique,1,0,0,10,3,1
2051,Computer Science,4,Fontenette,2015,54,18,8,1,7,0.12,12,Informatique,1,0,0,3,3,1
2052,Computer Science,4,Fontenette,2015,55,10,9,1,8,0.11,11,Informatique,0,1,0,6,1,1
2053,Computer Science,5,Rogier,2015,56,17,10,3,7,0.3,30,Informatique,1,2,0,5,1,1
2054,Computer Science,5,Rogier,2015,57,28,8,1,7,0.12,12,Informatique,1,0,0,5,2,0
2055,Computer Science,5,Rogier,2015,58,37,34,6,28,0.18,18,Informatique,1,4,1,18,8,2
2056,Computer Science,5,Rogier,2015,59,24,6,1,5,0.17,17,Informatique,1,0,0,3,1,1
2057,Computer Science,5,Rogier,2015,60,18,16,1,15,0.06,6,Informatique,0,1,0,10,4,1
2058,Computer Science,5,Rogier,2015,61,17,13,4,9,0.31,31,Informatique,1,2,1,7,2,0
2059,Computer Science,5,Rogier,2015,62,5,2,1,1,0.5,50,Informatique,1,0,0,1,0,0
2060,Computer Science,5,Rogier,2015,63,14,13,2,11,0.15,15,Informatique,1,1,0,7,3,1
2061,Computer Science,5,Rogier,2015,64,14,4,1,3,0.25,25,Informatique,0,1,0,1,1,1
2062,Computer Science,5,Rogier,2015,65,60,40,4,36,0.1,10,Informatique,2,1,1,22,12,2
2063,Computer Science,5,Rogier,2015,66,8,2,1,1,0.5,50,Informatique,0,1,0,0,1,0
2064,Computer Science,5,Rogier,2015,67,28,27,6,21,0.22,22,Informatique,1,4,1,15,4,2
2065,Computer Science,5,Rogier,2015,68,24,24,2,22,0.08,8,Informatique,2,0,0,15,6,1
2066,Computer Science,5,Rogier,2015,69,32,13,3,10,0.23,23,Informatique,2,1,0,6,3,1
2067,Computer Science,5,Rogier,2015,70,52,30,9,21,0.3,30,Informatique,4,4,1,13,6,2
2068,Computer Science,6,Fier,2015,71,14,13,3,10,0.23,23,Informatique,2,1,0,7,2,1
2069,Computer Science,6,Fier,2015,72,27,13,1,12,0.08,8,Informatique,0,1,0,8,3,1
2070,Computer Science,6,Fier,2015,73,29,9,2,7,0.22,22,Informatique,0,2,0,5,2,0
2071,Computer Science,6,Fier,2015,74,29,24,6,18,0.25,25,Informatique,2,4,0,13,4,1
2072,Computer Science,6,Fier,2015,75,32,18,4,14,0.22,22,Informatique,3,1,0,9,5,0
2073,Computer Science,6,Fier,2015,76,6,5,1,4,0.2,20,Informatique,1,0,0,2,1,1
2074,Computer Science,6,Fier,2015,77,33,22,2,20,0.09,9,Informatique,0,2,0,13,5,2
2075,Computer Science,6,Fier,2015,78,14,12,3,9,0.25,25,Informatique,2,1,0,6,3,0
2076,Computer Science,7,Amirault,2015,79,19,10,3,7,0.3,30,Informatique,1,2,0,5,1,1
2077,Computer Science,7,Amirault,2015,80,38,19,1,18,0.05,5,Informatique,1,0,0,12,6,0
2078,Computer Science,7,Amirault,2015,81,8,4,1,3,0.25,25,Informatique,1,0,0,2,1,0
2079,Computer Science,7,Amirault,2015,82,7,6,1,5,0.17,17,Informatique,0,1,0,3,1,1
2080,Computer Science,7,Amirault,2015,83,35,11,2,9,0.18,18,Informatique,1,1,0,6,3,0
2081,Computer Science,7,Amirault,2015,84,5,5,1,4,0.2,20,Informatique,1,0,0,2,1,1
2082,Computer Science,7,Amirault,2015,85,49,45,3,42,0.07,7,Informatique,2,1,0,28,11,3
2083,Computer Science,7,Amirault,2015,86,23,9,1,8,0.11,11,Informatique,0,1,0,6,1,1
2084,Computer Science,7,Amirault,2015,87,8,4,1,3,0.25,25,Informatique,0,1,0,2,1,0
2085,Computer Science,7,Amirault,2015,88,10,10,3,7,0.3,30,Informatique,3,0,0,3,3,1
2086,Computer Science,7,Amirault,2015,89,6,4,1,3,0.25,25,Informatique,0,1,0,1,1,1
2087,Computer Science,7,Amirault,2015,90,50,26,4,22,0.15,15,Informatique,1,3,0,15,5,2
2088,Computer Science,7,Amirault,2015,91,32,32,5,27,0.16,16,Informatique,2,2,1,18,7,2
2089,Computer Science,7,Amirault,2015,92,12,4,1,3,0.25,25,Informatique,1,0,0,1,1,1
2090,Computer Science,7,Amirault,2015,93,23,22,3,19,0.14,14,Informatique,1,2,0,13,5,1
2091,Computer Science,7,Amirault,2015,94,36,24,3,21,0.12,12,Informatique,2,1,0,14,6,1
2092,Computer Science,7,Amirault,2015,95,35,9,1,8,0.11,11,Informatique,0,1,0,6,1,1
