,Departement,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Department,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
2084,Philosophie,4,Gibel,2015,53,12,3,1,2,0.33,33,Philosophy,0,1,0,1,1,0
2085,Philosophie,4,Gibel,2015,54,8,6,2,4,0.33,33,Philosophy,2,0,0,1,2,1
2086,Philosophie,4,Gibel,2015,55,60,53,14,39,0.26,26,Philosophy,7,6,1,26,10,3
2087,Philosophie,5,Veilleux,2015,56,26,13,1,12,0.08,8,Philosophy,1,0,0,8,3,1
2088,Philosophie,5,Veilleux,2015,57,11,8,1,7,0.12,12,Philosophy,0,1,0,5,1,1
2089,Philosophie,5,Veilleux,2015,58,28,23,18,5,0.78,78,Philosophy,11,6,1,3,2,0
2090,Philosophie,5,Veilleux,2015,59,37,26,1,25,0.04,4,Philosophy,1,0,0,16,7,2
2091,Philosophie,5,Veilleux,2015,60,31,19,3,16,0.16,16,Philosophy,3,0,0,10,5,1
2092,Philosophie,5,Veilleux,2015,61,37,37,7,30,0.19,19,Philosophy,5,1,1,20,9,1
2093,Philosophie,5,Veilleux,2015,62,27,13,3,10,0.23,23,Philosophy,1,1,1,6,3,1
2094,Philosophie,5,Veilleux,2015,63,30,12,2,10,0.17,17,Philosophy,0,2,0,8,1,1
2095,Philosophie,5,Veilleux,2015,64,36,34,6,28,0.18,18,Philosophy,1,4,1,19,7,2
2096,Philosophie,5,Veilleux,2015,65,9,3,1,2,0.33,33,Philosophy,1,0,0,1,1,0
2097,Philosophie,5,Veilleux,2015,66,8,4,1,3,0.25,25,Philosophy,0,1,0,2,1,0
2098,Philosophie,5,Veilleux,2015,67,8,5,1,4,0.2,20,Philosophy,1,0,0,1,2,1
2099,Philosophie,5,Veilleux,2015,68,38,11,2,9,0.18,18,Philosophy,1,1,0,5,3,1
2100,Philosophie,5,Veilleux,2015,69,16,7,2,5,0.29,29,Philosophy,1,1,0,4,1,0
2101,Philosophie,5,Veilleux,2015,70,19,9,2,7,0.22,22,Philosophy,1,1,0,4,3,0
2102,Philosophie,5,Veilleux,2015,71,11,11,3,8,0.27,27,Philosophy,3,0,0,4,3,1
2103,Mathématiques,6,Proveaux,2015,72,33,24,3,21,0.12,12,Mathematics,1,2,0,13,7,1
2104,Mathématiques,6,Proveaux,2015,73,27,25,5,20,0.2,20,Mathematics,2,2,1,11,7,2
2105,Mathématiques,6,Proveaux,2015,74,9,7,1,6,0.14,14,Mathematics,0,1,0,3,2,1
2106,Mathématiques,6,Proveaux,2015,75,41,36,3,33,0.08,8,Mathematics,1,1,1,21,10,2
2107,Mathématiques,6,Proveaux,2015,76,9,4,1,3,0.25,25,Mathematics,0,1,0,1,1,1
2108,Mathématiques,6,Proveaux,2015,77,9,8,1,7,0.12,12,Mathematics,1,0,0,3,3,1
2109,Mathématiques,6,Proveaux,2015,78,40,14,2,12,0.14,14,Mathematics,1,1,0,8,4,0
2110,Mathématiques,6,Proveaux,2015,79,19,12,1,11,0.08,8,Mathematics,0,1,0,7,3,1
2111,Mathématiques,6,Proveaux,2015,80,9,9,2,7,0.22,22,Mathematics,0,2,0,6,0,1
2112,Mathématiques,6,Proveaux,2015,81,48,46,11,35,0.24,24,Mathematics,6,5,0,25,8,2
2113,Mathématiques,6,Proveaux,2015,82,15,13,2,11,0.15,15,Mathematics,1,1,0,8,3,0
2114,Mathématiques,6,Proveaux,2015,83,29,21,3,18,0.14,14,Mathematics,2,1,0,13,4,1
2115,Mathématiques,6,Proveaux,2015,84,43,19,2,17,0.11,11,Mathematics,1,1,0,10,6,1
2116,Mathématiques,6,Proveaux,2015,85,14,13,4,9,0.31,31,Mathematics,2,2,0,6,3,0
2117,Mathématiques,6,Proveaux,2015,86,23,6,5,1,0.83,83,Mathematics,2,2,1,0,0,1
2118,Mathématiques,7,St. Amant,2015,87,9,5,1,4,0.2,20,Mathematics,1,0,0,2,1,1
2119,Mathématiques,7,St. Amant,2015,88,53,28,3,25,0.11,11,Mathematics,2,1,0,15,8,2
2120,Mathématiques,7,St. Amant,2015,89,32,20,5,15,0.25,25,Mathematics,1,4,0,11,3,1
2121,Mathématiques,7,St. Amant,2015,90,38,33,3,30,0.09,9,Mathematics,2,1,0,19,9,2
2122,Mathématiques,7,St. Amant,2015,91,16,11,1,10,0.09,9,Mathematics,1,0,0,7,3,0
2123,Mathématiques,7,St. Amant,2015,92,31,15,5,10,0.33,33,Mathematics,3,1,1,5,4,1
2124,Mathématiques,7,St. Amant,2015,93,52,25,4,21,0.16,16,Mathematics,1,3,0,14,5,2
2125,Mathématiques,7,St. Amant,2015,94,16,16,4,12,0.25,25,Mathematics,3,1,0,9,2,1
2126,Mathématiques,7,St. Amant,2015,95,12,9,3,6,0.33,33,Mathematics,2,1,0,4,1,1
2127,Mathématiques,7,St. Amant,2015,96,22,18,1,17,0.06,6,Mathematics,1,0,0,12,4,1
2128,Mathématiques,7,St. Amant,2015,97,23,23,4,19,0.17,17,Mathematics,2,1,1,12,6,1
2129,Mathématiques,7,St. Amant,2015,98,29,25,4,21,0.16,16,Mathematics,1,3,0,14,5,2
2130,Mathématiques,7,St. Amant,2015,99,8,4,1,3,0.25,25,Mathematics,0,1,0,1,1,1
2131,Mathématiques,7,St. Amant,2015,100,19,14,1,13,0.07,7,Mathematics,1,0,0,8,4,1
2132,Mathématiques,7,St. Amant,2015,101,7,5,1,4,0.2,20,Mathematics,1,0,0,2,2,0
2133,Mathématiques,8,Croissant,2015,102,34,32,1,31,0.03,3,Mathematics,1,0,0,20,9,2
2134,Mathématiques,8,Croissant,2015,103,29,12,3,9,0.25,25,Mathematics,2,1,0,7,1,1
2135,Mathématiques,8,Croissant,2015,104,58,26,6,20,0.23,23,Mathematics,2,4,0,14,4,2
2136,Mathématiques,8,Croissant,2015,105,7,3,1,2,0.33,33,Mathematics,1,0,0,1,1,0
2137,Mathématiques,8,Croissant,2015,106,38,13,2,11,0.15,15,Mathematics,1,1,0,6,4,1
2138,Mathématiques,8,Croissant,2015,107,10,6,1,5,0.17,17,Mathematics,0,0,1,4,1,0
2139,Mathématiques,8,Croissant,2015,108,10,7,2,5,0.29,29,Mathematics,1,1,0,3,2,0
2140,Mathématiques,8,Croissant,2015,109,56,25,7,18,0.28,28,Mathematics,4,3,0,11,6,1
2141,Mathématiques,8,Croissant,2015,110,10,8,2,6,0.25,25,Mathematics,1,1,0,4,1,1
2142,Mathématiques,8,Croissant,2015,111,28,16,2,14,0.12,12,Mathematics,1,1,0,10,4,0
2143,Mathématiques,8,Croissant,2015,112,13,7,1,6,0.14,14,Mathematics,1,0,0,3,2,1
2144,Mathématiques,8,Croissant,2015,113,21,6,1,5,0.17,17,Mathematics,0,1,0,3,2,0
2145,Mathématiques,8,Croissant,2015,114,8,3,1,2,0.33,33,Mathematics,0,1,0,1,1,0
2146,Mathématiques,8,Croissant,2015,115,19,16,2,14,0.12,12,Mathematics,2,0,0,10,4,0
2147,Mathématiques,8,Croissant,2015,116,29,23,7,16,0.3,30,Mathematics,3,4,0,11,4,1
2148,Mathématiques,9,Harmel,2015,117,31,31,3,28,0.1,10,Mathematics,3,0,0,18,8,2
2149,Mathématiques,9,Harmel,2015,118,57,45,13,32,0.29,29,Mathematics,8,4,1,21,10,1
2150,Mathématiques,9,Harmel,2015,119,7,3,1,2,0.33,33,Mathematics,1,0,0,2,0,0
2151,Mathématiques,9,Harmel,2015,120,26,10,1,9,0.1,10,Mathematics,0,1,0,6,2,1
2152,Mathématiques,9,Harmel,2015,121,14,10,1,9,0.1,10,Mathematics,1,0,0,6,3,0
2153,Mathématiques,9,Harmel,2015,122,9,8,1,7,0.12,12,Mathematics,0,1,0,4,2,1
2154,Mathématiques,9,Harmel,2015,123,11,9,2,7,0.22,22,Mathematics,2,0,0,5,1,1
2155,Mathématiques,9,Harmel,2015,124,14,13,3,10,0.23,23,Mathematics,3,0,0,6,4,0
2156,Mathématiques,9,Harmel,2015,125,15,5,1,4,0.2,20,Mathematics,1,0,0,3,1,0
2157,Mathématiques,9,Harmel,2015,126,7,7,2,5,0.29,29,Mathematics,2,0,0,3,1,1
2158,Mathématiques,9,Harmel,2015,127,27,16,5,11,0.31,31,Mathematics,1,4,0,9,1,1
2159,Mathématiques,9,Harmel,2015,128,12,3,1,2,0.33,33,Mathematics,0,1,0,2,0,0
2160,Mathématiques,9,Harmel,2015,129,35,29,1,28,0.03,3,Mathematics,1,0,0,18,9,1
2161,Mathématiques,9,Harmel,2015,130,34,23,12,11,0.52,52,Mathematics,6,6,0,9,2,0
2162,Mathématiques,9,Harmel,2015,131,58,17,3,14,0.18,18,Mathematics,3,0,0,9,4,1
2163,Mathématiques,9,Harmel,2015,132,35,16,2,14,0.12,12,Mathematics,0,2,0,10,4,0
2164,Mathématiques,10,Canipe,2015,133,22,22,3,19,0.14,14,Mathematics,2,1,0,13,5,1
2165,Mathématiques,10,Canipe,2015,134,6,2,1,1,0.5,50,Mathematics,0,1,0,1,0,0
2166,Mathématiques,10,Canipe,2015,135,30,24,1,23,0.04,4,Mathematics,0,1,0,15,6,2
2167,Mathématiques,10,Canipe,2015,136,15,6,2,4,0.33,33,Mathematics,2,0,0,3,1,0
2168,Mathématiques,10,Canipe,2015,137,38,15,2,13,0.13,13,Mathematics,2,0,0,9,3,1
2169,Mathématiques,10,Canipe,2015,138,13,6,1,5,0.17,17,Mathematics,1,0,0,3,1,1
2170,Mathématiques,10,Canipe,2015,139,14,7,2,5,0.29,29,Mathematics,1,1,0,3,1,1
2171,Mathématiques,10,Canipe,2015,140,57,15,1,14,0.07,7,Mathematics,1,0,0,10,3,1
2172,Mathématiques,10,Canipe,2015,141,16,16,2,14,0.12,12,Mathematics,1,1,0,10,3,1
2173,Mathématiques,10,Canipe,2015,142,10,10,3,7,0.3,30,Mathematics,2,1,0,4,2,1
2174,Mathématiques,10,Canipe,2015,143,5,3,1,2,0.33,33,Mathematics,1,0,0,2,0,0
2175,Mathématiques,10,Canipe,2015,144,7,6,1,5,0.17,17,Mathematics,0,1,0,3,1,1
2176,Mathématiques,10,Canipe,2015,145,8,2,1,1,0.5,50,Mathematics,1,0,0,1,0,0
2177,Mathématiques,10,Canipe,2015,146,25,7,1,6,0.14,14,Mathematics,1,0,0,4,2,0
2178,Mathématiques,10,Canipe,2015,147,9,3,1,2,0.33,33,Mathematics,0,1,0,1,1,0
2179,Mathématiques,10,Canipe,2015,148,24,13,3,10,0.23,23,Mathematics,2,1,0,7,3,0
2180,Mathématiques,10,Canipe,2015,149,40,29,6,23,0.21,21,Mathematics,3,2,1,13,8,2
2181,Mathématiques,10,Canipe,2015,150,7,7,2,5,0.29,29,Mathematics,1,1,0,3,1,1
2182,Mathématiques,10,Canipe,2015,151,10,6,2,4,0.33,33,Mathematics,2,0,0,2,2,0
2183,Mathématiques,10,Canipe,2015,152,17,12,3,9,0.25,25,Mathematics,2,1,0,6,2,1
2184,Mathématiques,11,Coulon,2015,153,27,7,2,5,0.29,29,Mathematics,2,0,0,2,2,1
2185,Mathématiques,11,Coulon,2015,154,12,9,3,6,0.33,33,Mathematics,3,0,0,4,2,0
2186,Mathématiques,11,Coulon,2015,155,28,23,5,18,0.22,22,Mathematics,3,1,1,12,6,0
2187,Mathématiques,11,Coulon,2015,156,34,12,1,11,0.08,8,Mathematics,1,0,0,8,3,0
2188,Mathématiques,11,Coulon,2015,157,38,11,1,10,0.09,9,Mathematics,1,0,0,6,3,1
2189,Mathématiques,11,Coulon,2015,158,23,15,4,11,0.27,27,Mathematics,2,2,0,8,2,1
2190,Mathématiques,11,Coulon,2015,159,11,11,2,9,0.18,18,Mathematics,2,0,0,6,2,1
2191,Mathématiques,11,Coulon,2015,160,8,4,4,0,1.0,100,Mathematics,3,1,0,0,0,0
2192,Mathématiques,11,Coulon,2015,161,39,21,2,19,0.1,10,Mathematics,1,1,0,12,6,1
2193,Mathématiques,11,Coulon,2015,162,31,9,1,8,0.11,11,Mathematics,0,1,0,4,3,1
2194,Mathématiques,11,Coulon,2015,163,16,9,4,5,0.44,44,Mathematics,1,3,0,5,0,0
2195,Mathématiques,11,Coulon,2015,164,36,19,5,14,0.26,26,Mathematics,4,1,0,8,5,1
2196,Mathématiques,11,Coulon,2015,165,44,17,3,14,0.18,18,Mathematics,2,1,0,9,4,1
2197,Mathématiques,11,Coulon,2015,166,17,14,1,13,0.07,7,Mathematics,1,0,0,9,4,0
2198,Mathématiques,11,Coulon,2015,167,15,5,1,4,0.2,20,Mathematics,1,0,0,1,2,1
2199,Histoire,12,Ducommun,2015,168,36,20,3,17,0.15,15,History,2,1,0,12,4,1
2200,Histoire,12,Ducommun,2015,169,17,11,2,9,0.18,18,History,1,1,0,5,3,1
2201,Histoire,12,Ducommun,2015,170,16,7,2,5,0.29,29,History,1,1,0,2,2,1
2202,Histoire,12,Ducommun,2015,171,18,12,2,10,0.17,17,History,1,1,0,7,2,1
2203,Histoire,12,Ducommun,2015,172,15,4,1,3,0.25,25,History,1,0,0,1,1,1
2204,Histoire,12,Ducommun,2015,173,13,9,3,6,0.33,33,History,3,0,0,3,2,1
2205,Histoire,12,Ducommun,2015,174,8,6,1,5,0.17,17,History,1,0,0,4,1,0
2206,Histoire,12,Ducommun,2015,175,15,14,4,10,0.29,29,History,4,0,0,6,3,1
2207,Histoire,12,Ducommun,2015,176,15,11,1,10,0.09,9,History,0,1,0,7,3,0
2208,Histoire,12,Ducommun,2015,177,22,9,2,7,0.22,22,History,2,0,0,3,3,1
2209,Histoire,12,Ducommun,2015,178,40,40,3,37,0.07,8,History,2,1,0,24,12,1
2210,Histoire,12,Ducommun,2015,179,5,4,1,3,0.25,25,History,1,0,0,2,1,0
2211,Histoire,12,Ducommun,2015,180,39,37,2,35,0.05,5,History,2,0,0,23,10,2
2212,Histoire,12,Ducommun,2015,181,8,6,1,5,0.17,17,History,0,1,0,4,1,0
2213,Histoire,12,Ducommun,2015,182,16,9,2,7,0.22,22,History,1,1,0,4,2,1
2214,Histoire,12,Ducommun,2015,183,10,6,2,4,0.33,33,History,1,1,0,2,1,1
2215,Histoire,12,Ducommun,2015,184,15,13,1,12,0.08,8,History,0,1,0,8,4,0
2216,Histoire,12,Ducommun,2015,185,42,42,8,34,0.19,19,History,5,2,1,22,10,2
2217,Histoire,12,Ducommun,2015,186,17,6,1,5,0.17,17,History,0,1,0,2,2,1
2218,Histoire,13,Quine,2015,187,53,19,1,18,0.05,5,History,1,0,0,12,6,0
2219,Histoire,13,Quine,2015,188,22,11,3,8,0.27,27,History,2,1,0,5,2,1
2220,Histoire,13,Quine,2015,189,45,33,8,25,0.24,24,History,5,3,0,17,7,1
2221,Histoire,13,Quine,2015,190,23,13,4,9,0.31,31,History,1,2,1,7,1,1
2222,Histoire,13,Quine,2015,191,32,20,2,18,0.1,10,History,2,0,0,12,6,0
2223,Histoire,13,Quine,2015,192,5,4,1,3,0.25,25,History,1,0,0,2,1,0
2224,Histoire,13,Quine,2015,193,15,4,1,3,0.25,25,History,1,0,0,1,1,1
2225,Histoire,14,Giroir,2015,194,32,16,1,15,0.06,6,History,1,0,0,10,4,1
2226,Histoire,14,Giroir,2015,195,6,4,1,3,0.25,25,History,1,0,0,2,1,0
2227,Histoire,14,Giroir,2015,196,12,10,3,7,0.3,30,History,2,1,0,3,3,1
2228,Histoire,14,Giroir,2015,197,11,7,2,5,0.29,29,History,0,2,0,4,1,0
2229,Histoire,14,Giroir,2015,198,45,28,8,20,0.29,29,History,2,5,1,13,5,2
2230,Histoire,14,Giroir,2015,199,8,3,1,2,0.33,33,History,1,0,0,2,0,0
2231,Histoire,14,Giroir,2015,200,5,3,1,2,0.33,33,History,0,1,0,1,0,1
2232,Histoire,14,Giroir,2015,201,40,10,1,9,0.1,10,History,1,0,0,6,2,1
2233,Histoire,14,Giroir,2015,202,6,5,2,3,0.4,40,History,0,2,0,2,1,0
2234,Histoire,14,Giroir,2015,203,30,12,2,10,0.17,17,History,1,1,0,7,2,1
2235,Histoire,14,Giroir,2015,204,7,6,1,5,0.17,17,History,1,0,0,4,1,0
2236,Histoire,14,Giroir,2015,205,13,6,2,4,0.33,33,History,1,1,0,4,0,0
2237,Histoire,14,Giroir,2015,206,5,3,1,2,0.33,33,History,0,1,0,1,1,0
2238,Histoire,14,Giroir,2015,207,13,4,1,3,0.25,25,History,1,0,0,1,1,1
2239,Histoire,14,Giroir,2015,208,39,34,6,28,0.18,18,History,2,4,0,18,8,2
2240,Histoire,14,Giroir,2015,209,21,18,2,16,0.11,11,History,2,0,0,10,5,1
2241,Histoire,14,Giroir,2015,210,19,16,1,15,0.06,6,History,0,1,0,10,5,0
2242,Histoire,14,Giroir,2015,211,14,6,2,4,0.33,33,History,0,2,0,3,1,0
2243,Histoire,14,Giroir,2015,212,13,5,1,4,0.2,20,History,0,1,0,3,1,0
2244,Histoire,14,Giroir,2015,213,13,11,2,9,0.18,18,History,1,1,0,5,3,1
2245,Histoire,14,Giroir,2015,214,12,5,1,4,0.2,20,History,1,0,0,2,2,0
2246,Histoire,14,Giroir,2015,215,9,8,2,6,0.25,25,History,1,1,0,3,2,1
2247,Histoire,15,Chapin,2015,216,26,7,2,5,0.29,29,History,1,1,0,3,2,0
2248,Histoire,15,Chapin,2015,217,5,4,1,3,0.25,25,History,1,0,0,2,1,0
2249,Histoire,15,Chapin,2015,218,58,42,10,32,0.24,24,History,6,3,1,22,8,2
2250,Histoire,15,Chapin,2015,219,8,6,1,5,0.17,17,History,1,0,0,2,2,1
2251,Histoire,15,Chapin,2015,220,55,17,4,13,0.24,24,History,2,1,1,7,5,1
2252,Histoire,15,Chapin,2015,221,29,12,1,11,0.08,8,History,1,0,0,7,3,1
2253,Histoire,15,Chapin,2015,222,13,4,1,3,0.25,25,History,1,0,0,1,1,1
2254,Histoire,15,Chapin,2015,223,30,28,5,23,0.18,18,History,2,2,1,16,5,2
2255,Histoire,15,Chapin,2015,224,36,22,4,18,0.18,18,History,4,0,0,12,5,1
2256,Histoire,15,Chapin,2015,225,46,41,6,35,0.15,15,History,4,1,1,23,12,0
2257,Histoire,15,Chapin,2015,226,6,4,1,3,0.25,25,History,1,0,0,1,1,1
2258,Histoire,15,Chapin,2015,227,10,10,2,8,0.2,20,History,1,1,0,6,1,1
2259,Histoire,15,Chapin,2015,228,13,12,1,11,0.08,8,History,1,0,0,8,2,1
2260,Histoire,15,Chapin,2015,229,8,6,2,4,0.33,33,History,1,1,0,2,2,0
2261,Histoire,15,Chapin,2015,230,22,9,2,7,0.22,22,History,0,2,0,5,2,0
2262,Histoire,16,Presson,2015,231,24,23,2,21,0.09,9,History,0,2,0,15,5,1
2263,Histoire,16,Presson,2015,232,29,11,2,9,0.18,18,History,2,0,0,6,3,0
2264,Histoire,16,Presson,2015,233,15,10,2,8,0.2,20,History,1,1,0,5,3,0
2265,Histoire,16,Presson,2015,234,58,53,11,42,0.21,21,History,5,6,0,30,10,2
2266,Histoire,16,Presson,2015,235,9,6,2,4,0.33,33,History,1,1,0,2,1,1
2267,Histoire,16,Presson,2015,236,7,5,1,4,0.2,20,History,1,0,0,3,1,0
2268,Histoire,16,Presson,2015,237,26,14,4,10,0.29,29,History,2,2,0,7,2,1
2269,Histoire,16,Presson,2015,238,19,9,1,8,0.11,11,History,0,1,0,4,3,1
2270,Histoire,16,Presson,2015,239,8,8,1,7,0.12,12,History,1,0,0,5,1,1
2271,Histoire,16,Presson,2015,240,12,10,3,7,0.3,30,History,2,1,0,4,2,1
2272,Histoire,16,Presson,2015,241,29,22,3,19,0.14,14,History,1,2,0,13,5,1
2273,Histoire,16,Presson,2015,242,25,17,3,14,0.18,18,History,2,1,0,9,4,1
2274,Histoire,16,Presson,2015,243,8,4,1,3,0.25,25,History,1,0,0,1,1,1
2275,Histoire,16,Presson,2015,244,34,17,4,13,0.24,24,History,4,0,0,9,3,1
2276,Histoire,16,Presson,2015,245,32,15,3,12,0.2,20,History,3,0,0,8,3,1
2277,Histoire,16,Presson,2015,246,6,4,1,3,0.25,25,History,1,0,0,1,1,1
2278,Histoire,16,Presson,2015,247,17,13,2,11,0.15,15,History,1,1,0,8,3,0
2279,Histoire,16,Presson,2015,248,13,4,1,3,0.25,25,History,0,1,0,2,1,0
2280,Histoire,17,Ras,2015,249,29,13,3,10,0.23,23,History,1,2,0,7,2,1
2281,Histoire,17,Ras,2015,250,34,22,1,21,0.05,5,History,1,0,0,13,6,2
2282,Histoire,17,Ras,2015,251,16,15,3,12,0.2,20,History,3,0,0,8,3,1
2283,Histoire,17,Ras,2015,252,19,5,5,0,1.0,100,History,2,2,1,0,0,0
2284,Histoire,17,Ras,2015,253,49,35,4,31,0.11,11,History,3,1,0,21,8,2
2285,Histoire,17,Ras,2015,254,11,11,1,10,0.09,9,History,1,0,0,7,2,1
2286,Histoire,17,Ras,2015,255,34,11,2,9,0.18,18,History,1,1,0,6,3,0
2287,Ingénieurie,18,Jean-Pierre,2015,256,16,11,1,10,0.09,9,Engineering,0,1,0,7,2,1
2288,Ingénieurie,18,Jean-Pierre,2015,257,8,2,1,1,0.5,50,Engineering,0,1,0,1,0,0
2289,Ingénieurie,18,Jean-Pierre,2015,258,23,7,1,6,0.14,14,Engineering,1,0,0,4,2,0
2290,Ingénieurie,18,Jean-Pierre,2015,259,37,12,10,2,0.83,83,Engineering,6,3,1,1,0,1
2291,Ingénieurie,18,Jean-Pierre,2015,260,7,7,2,5,0.29,29,Engineering,0,2,0,4,1,0
2292,Ingénieurie,18,Jean-Pierre,2015,261,40,26,3,23,0.12,12,Engineering,1,1,1,14,7,2
2293,Ingénieurie,18,Jean-Pierre,2015,262,40,14,2,12,0.14,14,Engineering,2,0,0,7,4,1
2294,Ingénieurie,18,Jean-Pierre,2015,263,5,4,1,3,0.25,25,Engineering,1,0,0,2,1,0
2295,Ingénieurie,18,Jean-Pierre,2015,264,15,13,2,11,0.15,15,Engineering,1,1,0,7,4,0
2296,Ingénieurie,19,Carron,2015,265,40,11,1,10,0.09,9,Engineering,1,0,0,6,3,1
2297,Ingénieurie,19,Carron,2015,266,34,34,6,28,0.18,18,Engineering,2,3,1,19,8,1
2298,Ingénieurie,19,Carron,2015,267,6,6,1,5,0.17,17,Engineering,1,0,0,4,1,0
2299,Ingénieurie,19,Carron,2015,268,18,17,5,12,0.29,29,Engineering,1,3,1,8,3,1
2300,Ingénieurie,19,Carron,2015,269,11,11,3,8,0.27,27,Engineering,1,2,0,6,1,1
2301,Ingénieurie,19,Carron,2015,270,29,12,2,10,0.17,17,Engineering,1,1,0,7,2,1
2302,Ingénieurie,19,Carron,2015,271,54,31,1,30,0.03,3,Engineering,0,1,0,19,9,2
2303,Ingénieurie,19,Carron,2015,272,14,14,3,11,0.21,21,Engineering,3,0,0,8,2,1
2304,Ingénieurie,19,Carron,2015,273,30,20,5,15,0.25,25,Engineering,3,1,1,9,5,1
2305,Ingénieurie,19,Carron,2015,274,8,5,1,4,0.2,20,Engineering,1,0,0,2,2,0
2306,Ingénieurie,19,Carron,2015,275,26,15,4,11,0.27,27,Engineering,3,1,0,8,2,1
2307,Ingénieurie,19,Carron,2015,276,24,18,1,17,0.06,6,Engineering,1,0,0,11,6,0
2308,Ingénieurie,19,Carron,2015,277,8,3,1,2,0.33,33,Engineering,1,0,0,2,0,0
2309,Ingénieurie,19,Carron,2015,278,33,31,2,29,0.06,6,Engineering,1,1,0,19,8,2
2310,Ingénieurie,19,Carron,2015,279,19,7,2,5,0.29,29,Engineering,1,1,0,3,1,1
2311,Ingénieurie,19,Carron,2015,280,40,28,2,26,0.07,7,Engineering,2,0,0,16,8,2
2312,Ingénieurie,20,Robicheaux,2015,281,20,17,3,14,0.18,18,Engineering,3,0,0,10,4,0
2313,Ingénieurie,20,Robicheaux,2015,282,60,38,3,35,0.08,8,Engineering,3,0,0,23,11,1
2314,Ingénieurie,20,Robicheaux,2015,283,6,5,1,4,0.2,20,Engineering,1,0,0,2,1,1
2315,Ingénieurie,20,Robicheaux,2015,284,7,7,1,6,0.14,14,Engineering,1,0,0,4,1,1
2316,Ingénieurie,20,Robicheaux,2015,285,32,10,3,7,0.3,30,Engineering,2,1,0,4,3,0
2317,Ingénieurie,20,Robicheaux,2015,286,60,31,1,30,0.03,3,Engineering,0,1,0,20,9,1
2318,Ingénieurie,21,Chant,2015,287,19,17,5,12,0.29,29,Engineering,1,3,1,9,3,0
2319,Ingénieurie,21,Chant,2015,288,6,2,1,1,0.5,50,Engineering,0,1,0,1,0,0
2320,Ingénieurie,21,Chant,2015,289,38,14,2,12,0.14,14,Engineering,0,2,0,9,3,0
2321,Ingénieurie,21,Chant,2015,290,17,13,3,10,0.23,23,Engineering,2,0,1,8,2,0
2322,Ingénieurie,21,Chant,2015,291,31,21,2,19,0.1,10,Engineering,1,1,0,12,6,1
2323,Ingénieurie,21,Chant,2015,292,15,11,2,9,0.18,18,Engineering,1,1,0,6,3,0
2324,Ingénieurie,21,Chant,2015,293,52,48,11,37,0.23,23,Engineering,5,6,0,25,10,2
2325,Ingénieurie,21,Chant,2015,294,26,15,2,13,0.13,13,Engineering,1,1,0,9,4,0
2326,Ingénieurie,21,Chant,2015,295,35,25,5,20,0.2,20,Engineering,3,2,0,13,6,1
2327,Ingénieurie,21,Chant,2015,296,15,12,2,10,0.17,17,Engineering,2,0,0,6,3,1
2328,Ingénieurie,21,Chant,2015,297,8,4,1,3,0.25,25,Engineering,1,0,0,2,1,0
2329,Ingénieurie,21,Chant,2015,298,8,6,2,4,0.33,33,Engineering,1,1,0,2,1,1
2330,Ingénieurie,21,Chant,2015,299,15,9,2,7,0.22,22,Engineering,2,0,0,5,2,0
2331,Ingénieurie,21,Chant,2015,300,37,22,2,20,0.09,9,Engineering,2,0,0,13,6,1
2332,Ingénieurie,21,Chant,2015,301,13,12,1,11,0.08,8,Engineering,1,0,0,8,2,1
2333,Ingénieurie,21,Chant,2015,302,30,14,1,13,0.07,7,Engineering,1,0,0,8,4,1
2334,Ingénieurie,22,Grenier,2015,303,28,18,4,14,0.22,22,Engineering,2,2,0,9,5,0
2335,Ingénieurie,22,Grenier,2015,304,8,6,2,4,0.33,33,Engineering,1,1,0,2,2,0
2336,Ingénieurie,22,Grenier,2015,305,15,6,1,5,0.17,17,Engineering,0,1,0,3,2,0
2337,Ingénieurie,22,Grenier,2015,306,57,37,4,33,0.11,11,Engineering,3,1,0,22,10,1
2338,Ingénieurie,22,Grenier,2015,307,56,39,7,32,0.18,18,Engineering,6,1,0,20,10,2
2339,Ingénieurie,22,Grenier,2015,308,11,9,2,7,0.22,22,Engineering,1,1,0,5,2,0
2340,Ingénieurie,22,Grenier,2015,309,48,46,1,45,0.02,2,Engineering,1,0,0,29,14,2
2341,Ingénieurie,22,Grenier,2015,310,38,17,2,15,0.12,12,Engineering,1,1,0,9,5,1
2342,Ingénieurie,22,Grenier,2015,311,28,18,1,17,0.06,6,Engineering,0,1,0,11,5,1
2343,Ingénieurie,22,Grenier,2015,312,12,6,2,4,0.33,33,Engineering,1,1,0,4,0,0
2344,Ingénieurie,22,Grenier,2015,313,26,8,1,7,0.12,12,Engineering,0,1,0,3,3,1
2345,Ingénieurie,22,Grenier,2015,314,14,7,2,5,0.29,29,Engineering,1,1,0,3,1,1
2346,Ingénieurie,22,Grenier,2015,315,36,26,1,25,0.04,4,Engineering,0,1,0,16,7,2
2347,Ingénieurie,23,Pruet,2015,316,11,4,2,2,0.5,50,Engineering,0,2,0,2,0,0
2348,Ingénieurie,23,Pruet,2015,317,38,21,5,16,0.24,24,Engineering,3,2,0,12,4,0
