,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
1200,Art,15,Boron,2014,217,36,23,8,15,0.35,35,6,1,1,10,5,0
1201,Art,15,Boron,2014,218,38,29,1,28,0.03,3,0,1,0,19,9,0
1202,Art,15,Boron,2014,219,52,32,4,28,0.12,12,2,2,0,18,9,1
1203,Art,15,Boron,2014,220,5,2,1,1,0.5,50,0,1,0,0,1,0
1204,Art,15,Boron,2014,221,11,6,1,5,0.17,17,0,1,0,2,2,1
1205,Art,15,Boron,2014,222,15,15,7,8,0.47,47,4,2,1,6,1,1
1206,Art,16,Bordon,2014,223,32,11,2,9,0.18,18,2,0,0,6,3,0
1207,Art,16,Bordon,2014,224,30,25,13,12,0.52,52,10,2,1,7,5,0
1208,Art,16,Bordon,2014,225,24,21,11,10,0.52,52,7,4,0,6,3,1
1209,Art,16,Bordon,2014,226,18,5,3,2,0.6,60,2,1,0,2,0,0
1210,Art,16,Bordon,2014,227,21,20,1,19,0.05,5,0,1,0,13,6,0
1211,Art,16,Bordon,2014,228,13,13,3,10,0.23,23,2,1,0,6,3,1
1212,Art,16,Bordon,2014,229,24,21,3,18,0.14,14,1,2,0,12,5,1
1213,Art,16,Bordon,2014,230,38,14,1,13,0.07,7,0,1,0,9,4,0
1214,Art,16,Bordon,2014,231,36,21,8,13,0.38,38,3,4,1,9,4,0
1215,Art,16,Bordon,2014,232,12,3,2,1,0.67,67,1,1,0,1,0,0
1216,Art,16,Bordon,2014,233,51,25,13,12,0.52,52,9,4,0,9,2,1
1217,Art,16,Bordon,2014,234,11,5,3,2,0.6,60,1,1,1,2,0,0
1218,Art,16,Bordon,2014,235,21,15,8,7,0.53,53,4,3,1,4,2,1
1219,Art,16,Bordon,2014,236,29,18,5,13,0.28,28,2,2,1,10,2,1
1220,Art,16,Bordon,2014,237,28,27,3,24,0.11,11,3,0,0,15,7,2
1221,Art,17,Moulin,2014,238,17,16,7,9,0.44,44,4,2,1,6,2,1
1222,Art,17,Moulin,2014,239,5,5,1,4,0.2,20,1,0,0,1,2,1
1223,Art,17,Moulin,2014,240,25,14,1,13,0.07,7,1,0,0,9,4,0
1224,Art,17,Moulin,2014,241,8,6,3,3,0.5,50,1,2,0,1,1,1
1225,Art,17,Moulin,2014,242,23,14,5,9,0.36,36,1,3,1,6,2,1
1226,Art,17,Moulin,2014,243,37,22,6,16,0.27,27,4,1,1,10,6,0
1227,Art,17,Moulin,2014,244,28,23,12,11,0.52,52,8,3,1,8,3,0
1228,Art,17,Moulin,2014,245,7,4,1,3,0.25,25,0,1,0,2,1,0
1229,Art,17,Moulin,2014,246,9,4,1,3,0.25,25,0,1,0,2,1,0
1230,Art,17,Moulin,2014,247,33,33,3,30,0.09,9,2,1,0,20,10,0
1231,Art,17,Moulin,2014,248,11,9,6,3,0.67,67,4,2,0,2,1,0
1232,Art,17,Moulin,2014,249,36,29,8,21,0.28,28,5,3,0,14,6,1
1233,Art,17,Moulin,2014,250,13,11,5,6,0.45,45,3,2,0,2,3,1
1234,Art,17,Moulin,2014,251,5,5,2,3,0.4,40,1,1,0,2,1,0
1235,Art,17,Moulin,2014,252,11,5,3,2,0.6,60,3,0,0,0,1,1
1236,Art,17,Moulin,2014,253,40,26,4,22,0.15,15,1,3,0,15,6,1
1237,Art,17,Moulin,2014,254,12,8,3,5,0.38,38,2,1,0,3,2,0
1238,Art,17,Moulin,2014,255,49,44,10,34,0.23,23,7,3,0,21,11,2
1239,Art,18,Bien-Aime,2014,256,13,8,1,7,0.12,12,1,0,0,5,1,1
1240,Art,18,Bien-Aime,2014,257,27,27,13,14,0.48,48,6,7,0,9,4,1
1241,Art,18,Bien-Aime,2014,258,22,21,9,12,0.43,43,4,4,1,8,3,1
1242,Art,18,Bien-Aime,2014,259,10,8,1,7,0.12,12,1,0,0,5,2,0
1243,Art,18,Bien-Aime,2014,260,20,7,1,6,0.14,14,0,1,0,4,1,1
1244,Art,18,Bien-Aime,2014,261,13,9,1,8,0.11,11,0,1,0,5,3,0
1245,Art,18,Bien-Aime,2014,262,11,5,2,3,0.4,40,2,0,0,2,1,0
1246,Art,18,Bien-Aime,2014,263,37,21,4,17,0.19,19,2,1,1,11,5,1
1247,Art,18,Bien-Aime,2014,264,41,32,11,21,0.34,34,7,4,0,13,6,2
1248,Art,18,Bien-Aime,2014,265,18,5,2,3,0.4,40,2,0,0,2,1,0
1249,Art,18,Bien-Aime,2014,266,10,10,5,5,0.5,50,3,2,0,2,2,1
1250,Art,18,Bien-Aime,2014,267,38,31,7,24,0.23,23,2,4,1,14,8,2
1251,Art,18,Bien-Aime,2014,268,23,10,4,6,0.4,40,1,2,1,3,2,1
1252,Art,18,Bien-Aime,2014,269,10,6,3,3,0.5,50,2,1,0,3,0,0
1253,Art,18,Bien-Aime,2014,270,10,4,2,2,0.5,50,2,0,0,1,1,0
1254,Art,18,Bien-Aime,2014,271,60,41,19,22,0.46,46,11,8,0,15,7,0
1255,Art,18,Bien-Aime,2014,272,15,4,2,2,0.5,50,2,0,0,0,1,1
1256,Art,19,Duplantis,2014,273,21,6,2,4,0.33,33,2,0,0,3,1,0
1257,Art,19,Duplantis,2014,274,11,8,3,5,0.38,38,1,2,0,3,1,1
1258,Art,19,Duplantis,2014,275,28,17,10,7,0.59,59,5,5,0,5,2,0
1259,Art,19,Duplantis,2014,276,19,9,5,4,0.56,56,3,2,0,3,1,0
1260,Art,19,Duplantis,2014,277,7,3,1,2,0.33,33,0,1,0,1,1,0
1261,Art,19,Duplantis,2014,278,39,24,9,15,0.38,38,5,3,1,11,4,0
1262,Art,19,Duplantis,2014,279,8,3,1,2,0.33,33,1,0,0,1,1,0
1263,Art,19,Duplantis,2014,280,15,4,1,3,0.25,25,0,1,0,1,1,1
1264,Art,19,Duplantis,2014,281,12,5,1,4,0.2,20,1,0,0,3,1,0
1265,Art,19,Duplantis,2014,282,46,40,19,21,0.47,48,6,11,2,15,4,2
1266,Art,19,Duplantis,2014,283,29,22,7,15,0.32,32,5,2,0,9,5,1
1267,Art,19,Duplantis,2014,284,19,9,5,4,0.56,56,3,1,1,2,2,0
1268,Art,19,Duplantis,2014,285,52,39,15,24,0.38,38,9,5,1,16,6,2
1269,Art,19,Duplantis,2014,286,34,14,5,9,0.36,36,1,3,1,6,3,0
1270,Art,19,Duplantis,2014,287,20,19,8,11,0.42,42,5,3,0,6,4,1
1271,Art,19,Duplantis,2014,288,43,16,8,8,0.5,50,4,4,0,5,2,1
1272,Law,20,Houy,2014,289,49,30,16,14,0.53,53,7,7,2,8,5,1
1273,Law,20,Houy,2014,290,22,18,4,14,0.22,22,2,2,0,10,3,1
1274,Law,20,Houy,2014,291,27,9,3,6,0.33,33,2,1,0,4,1,1
1275,Law,20,Houy,2014,292,14,14,1,13,0.07,7,1,0,0,9,3,1
1276,Law,20,Houy,2014,293,7,2,1,1,0.5,50,0,1,0,0,1,0
1277,Law,20,Houy,2014,294,6,3,2,1,0.67,67,2,0,0,1,0,0
1278,Law,20,Houy,2014,295,15,5,1,4,0.2,20,0,1,0,1,2,1
1279,Law,20,Houy,2014,296,15,12,5,7,0.42,42,3,2,0,5,1,1
1280,Law,20,Houy,2014,297,55,14,6,8,0.43,43,3,2,1,6,1,1
1281,Law,20,Houy,2014,298,29,27,9,18,0.33,33,5,4,0,12,5,1
1282,Law,20,Houy,2014,299,9,3,2,1,0.67,67,2,0,0,1,0,0
1283,Law,20,Houy,2014,300,5,5,1,4,0.2,20,0,1,0,1,2,1
1284,Law,20,Houy,2014,301,17,11,6,5,0.55,55,3,3,0,4,1,0
1285,Law,20,Houy,2014,302,38,32,14,18,0.44,44,4,8,2,12,5,1
1286,Law,20,Houy,2014,303,14,12,4,8,0.33,33,2,1,1,5,2,1
1287,Law,20,Houy,2014,304,5,2,2,0,1.0,100,0,2,0,0,0,0
1288,Law,20,Houy,2014,305,27,17,9,8,0.53,53,4,5,0,5,2,1
1289,Law,20,Houy,2014,306,37,25,4,21,0.16,16,2,2,0,13,6,2
1290,Law,21,Duquette,2014,307,11,7,2,5,0.29,29,1,1,0,3,1,1
1291,Law,21,Duquette,2014,308,15,10,4,6,0.4,40,3,1,0,3,2,1
1292,Law,21,Duquette,2014,309,18,7,2,5,0.29,29,1,1,0,3,2,0
1293,Law,21,Duquette,2014,310,22,8,3,5,0.38,38,3,0,0,2,2,1
1294,Law,21,Duquette,2014,311,22,22,13,9,0.59,59,7,6,0,5,4,0
1295,Law,21,Duquette,2014,312,11,5,2,3,0.4,40,1,1,0,1,1,1
1296,Law,21,Duquette,2014,313,8,7,2,5,0.29,29,1,1,0,4,0,1
1297,Law,21,Duquette,2014,314,36,28,14,14,0.5,50,8,5,1,10,3,1
1298,Law,21,Duquette,2014,315,32,13,4,9,0.31,31,3,1,0,6,3,0
1299,Law,21,Duquette,2014,316,16,6,1,5,0.17,17,1,0,0,3,1,1
1300,Law,22,Alexis,2014,317,38,16,10,6,0.62,62,3,6,1,4,1,1
1301,Law,22,Alexis,2014,318,10,8,3,5,0.38,38,2,1,0,3,2,0
1302,Law,22,Alexis,2014,319,39,12,4,8,0.33,33,1,2,1,6,2,0
1303,Law,22,Alexis,2014,320,9,4,2,2,0.5,50,1,1,0,1,0,1
1304,Law,22,Alexis,2014,321,23,8,3,5,0.38,38,2,1,0,4,1,0
1305,Law,22,Alexis,2014,322,40,29,7,22,0.24,24,6,1,0,13,7,2
1306,Law,22,Alexis,2014,323,10,6,1,5,0.17,17,1,0,0,3,1,1
1307,Law,22,Alexis,2014,324,15,4,2,2,0.5,50,1,1,0,2,0,0
1308,Law,22,Alexis,2014,325,36,22,12,10,0.55,55,4,6,2,6,3,1
1309,Law,22,Alexis,2014,326,7,6,3,3,0.5,50,3,0,0,2,1,0
1310,Law,22,Alexis,2014,327,34,12,3,9,0.25,25,2,1,0,6,2,1
1311,Law,22,Alexis,2014,328,34,29,17,12,0.59,59,11,4,2,9,2,1
1312,Law,22,Alexis,2014,329,31,29,14,15,0.48,48,8,6,0,10,5,0
1313,Law,22,Alexis,2014,330,28,19,6,13,0.32,32,3,3,0,10,2,1
1314,Law,22,Alexis,2014,331,40,26,8,18,0.31,31,5,3,0,12,6,0
1315,Law,23,Dally,2014,332,59,42,8,34,0.19,19,4,4,0,23,10,1
1316,Law,23,Dally,2014,333,7,3,2,1,0.67,67,2,0,0,0,1,0
1317,Law,23,Dally,2014,334,24,22,8,14,0.36,36,6,2,0,10,3,1
1318,Law,23,Dally,2014,335,15,12,5,7,0.42,42,2,2,1,4,3,0
1319,Law,23,Dally,2014,336,31,31,9,22,0.29,29,4,4,1,14,6,2
1320,Law,23,Dally,2014,337,8,7,1,6,0.14,14,1,0,0,3,2,1
1321,Law,23,Dally,2014,338,9,6,1,5,0.17,17,0,1,0,2,2,1
1322,Law,23,Dally,2014,339,36,15,3,12,0.2,20,2,1,0,8,3,1
1323,Law,23,Dally,2014,340,15,12,1,11,0.08,8,1,0,0,7,3,1
1324,Law,23,Dally,2014,341,35,14,2,12,0.14,14,1,1,0,8,3,1
1325,Law,23,Dally,2014,342,20,7,3,4,0.43,43,1,1,1,2,1,1
1326,Law,23,Dally,2014,343,11,10,3,7,0.3,30,2,1,0,4,2,1
1327,Law,23,Dally,2014,344,25,23,9,14,0.39,39,6,2,1,10,4,0
1328,Law,23,Dally,2014,345,56,26,4,22,0.15,15,3,1,0,15,6,1
1329,Law,23,Dally,2014,346,13,10,1,9,0.1,10,1,0,0,5,3,1
1330,Law,23,Dally,2014,347,8,8,4,4,0.5,50,2,2,0,2,1,1
1331,Law,24,Luzier,2014,348,41,40,16,24,0.4,40,4,10,2,18,4,2
1332,Law,24,Luzier,2014,349,6,4,2,2,0.5,50,2,0,0,2,0,0
1333,Law,24,Luzier,2014,350,29,22,6,16,0.27,27,1,4,1,12,4,0
1334,Law,24,Luzier,2014,351,9,9,6,3,0.67,67,3,2,1,2,0,1
1335,Law,24,Luzier,2014,352,34,29,6,23,0.21,21,4,1,1,15,6,2
1336,Law,24,Luzier,2014,353,32,24,14,10,0.58,58,6,8,0,8,1,1
1337,Law,24,Luzier,2014,354,47,46,22,24,0.48,48,13,6,3,16,7,1
1338,Law,24,Luzier,2014,355,13,4,2,2,0.5,50,1,1,0,1,1,0
1339,Law,24,Luzier,2014,356,17,5,3,2,0.6,60,2,1,0,2,0,0
1340,Law,24,Luzier,2014,357,38,10,3,7,0.3,30,2,1,0,6,1,0
1341,Law,24,Luzier,2014,358,29,8,4,4,0.5,50,1,2,1,2,1,1
1342,Law,24,Luzier,2014,359,58,24,9,15,0.38,38,5,4,0,9,5,1
1343,Law,24,Luzier,2014,360,27,13,6,7,0.46,46,4,1,1,5,1,1
1344,Computer Science,25,Organ,2014,361,32,32,1,31,0.03,3,0,1,0,21,9,1
1345,Computer Science,25,Organ,2014,362,29,8,3,5,0.38,38,2,1,0,3,2,0
1346,Computer Science,25,Organ,2014,363,16,13,1,12,0.08,8,0,1,0,8,3,1
1347,Computer Science,25,Organ,2014,364,15,12,3,9,0.25,25,2,1,0,6,2,1
1348,Computer Science,25,Organ,2014,365,27,15,6,9,0.4,40,4,2,0,6,3,0
1349,Computer Science,25,Organ,2014,366,29,13,2,11,0.15,15,2,0,0,7,4,0
1350,Computer Science,25,Organ,2014,367,34,18,5,13,0.28,28,3,1,1,8,4,1
1351,Computer Science,25,Organ,2014,368,14,7,3,4,0.43,43,1,2,0,2,2,0
1352,Computer Science,26,Barnet,2014,369,18,9,4,5,0.44,44,2,2,0,3,1,1
1353,Computer Science,26,Barnet,2014,370,32,25,4,21,0.16,16,3,1,0,14,7,0
1354,Computer Science,26,Barnet,2014,371,15,14,2,12,0.14,14,2,0,0,7,4,1
1355,Computer Science,26,Barnet,2014,372,9,9,1,8,0.11,11,0,1,0,6,1,1
1356,Computer Science,26,Barnet,2014,373,19,17,3,14,0.18,18,2,1,0,8,5,1
1357,Computer Science,26,Barnet,2014,374,10,10,7,3,0.7,70,3,3,1,0,2,1
1358,Computer Science,26,Barnet,2014,375,9,4,1,3,0.25,25,0,1,0,2,1,0
1359,Computer Science,26,Barnet,2014,376,8,6,2,4,0.33,33,2,0,0,2,1,1
1360,Computer Science,26,Barnet,2014,377,39,27,1,26,0.04,4,1,0,0,16,8,2
1361,Computer Science,26,Barnet,2014,378,20,12,5,7,0.42,42,2,2,1,3,3,1
1362,Computer Science,26,Barnet,2014,379,13,12,3,9,0.25,25,1,2,0,5,3,1
1363,Computer Science,26,Barnet,2014,380,23,9,3,6,0.33,33,2,1,0,4,1,1
1364,Computer Science,26,Barnet,2014,381,39,18,4,14,0.22,22,1,3,0,9,4,1
1365,Computer Science,26,Barnet,2014,382,37,23,6,17,0.26,26,2,3,1,11,5,1
1366,Computer Science,26,Barnet,2014,383,31,22,2,20,0.09,9,2,0,0,13,6,1
1367,Computer Science,26,Barnet,2014,384,20,17,1,16,0.06,6,0,1,0,11,5,0
1368,Computer Science,26,Barnet,2014,385,36,22,11,11,0.5,50,7,4,0,7,3,1
1369,Computer Science,27,Larivee,2014,386,7,7,4,3,0.57,57,1,3,0,3,0,0
1370,Computer Science,27,Larivee,2014,387,5,2,1,1,0.5,50,0,1,0,1,0,0
1371,Computer Science,27,Larivee,2014,388,40,24,12,12,0.5,50,6,6,0,9,2,1
1372,Computer Science,27,Larivee,2014,389,15,8,1,7,0.12,12,0,1,0,5,1,1
1373,Computer Science,27,Larivee,2014,390,11,9,6,3,0.67,67,2,3,1,0,2,1
1374,Computer Science,27,Larivee,2014,391,7,3,2,1,0.67,67,2,0,0,1,0,0
1375,Computer Science,27,Larivee,2014,392,14,5,3,2,0.6,60,1,2,0,1,1,0
1376,Computer Science,27,Larivee,2014,393,12,11,3,8,0.27,27,2,1,0,6,1,1
1377,Computer Science,27,Larivee,2014,394,15,10,3,7,0.3,30,1,1,1,4,3,0
1378,Computer Science,27,Larivee,2014,395,12,5,1,4,0.2,20,0,1,0,2,1,1
1379,Computer Science,27,Larivee,2014,396,32,18,4,14,0.22,22,2,2,0,8,5,1
1380,Computer Science,27,Larivee,2014,397,37,16,7,9,0.44,44,5,1,1,6,2,1
1381,Computer Science,27,Larivee,2014,398,9,9,5,4,0.56,56,2,2,1,2,2,0
1382,Computer Science,27,Larivee,2014,399,23,20,11,9,0.55,55,7,3,1,8,1,0
1383,Computer Science,27,Larivee,2014,400,8,3,1,2,0.33,33,0,1,0,2,0,0
1384,Computer Science,27,Larivee,2014,401,6,6,1,5,0.17,17,1,0,0,2,2,1
1385,Computer Science,27,Larivee,2014,402,15,8,5,3,0.62,62,3,2,0,1,2,0
1386,Computer Science,27,Larivee,2014,403,34,26,2,24,0.08,8,2,0,0,15,8,1
1387,Computer Science,27,Larivee,2014,404,25,10,2,8,0.2,20,2,0,0,4,3,1
1388,Computer Science,27,Larivee,2014,405,5,5,2,3,0.4,40,1,1,0,0,2,1
1389,Computer Science,27,Larivee,2014,406,18,16,2,14,0.12,12,2,0,0,9,4,1
1390,Computer Science,27,Larivee,2014,407,16,4,1,3,0.25,25,0,1,0,1,1,1
1391,Computer Science,28,Trenchard,2014,408,10,7,3,4,0.43,43,1,1,1,3,1,0
1392,Computer Science,28,Trenchard,2014,409,15,15,8,7,0.53,53,4,4,0,5,1,1
1393,Computer Science,28,Trenchard,2014,410,29,28,6,22,0.21,21,1,4,1,15,5,2
1394,Computer Science,28,Trenchard,2014,411,14,6,2,4,0.33,33,2,0,0,2,2,0
1395,Computer Science,28,Trenchard,2014,412,5,5,2,3,0.4,40,1,1,0,1,1,1
1396,Computer Science,28,Trenchard,2014,413,6,2,1,1,0.5,50,1,0,0,1,0,0
1397,Computer Science,28,Trenchard,2014,414,5,3,1,2,0.33,33,0,1,0,1,1,0
1398,Computer Science,28,Trenchard,2014,415,10,10,1,9,0.1,10,0,1,0,6,3,0
1399,Computer Science,28,Trenchard,2014,416,58,33,3,30,0.09,9,2,1,0,20,8,2
1400,Computer Science,28,Trenchard,2014,417,11,6,3,3,0.5,50,1,2,0,2,1,0
1401,Computer Science,28,Trenchard,2014,418,12,11,2,9,0.18,18,2,0,0,5,3,1
1402,Computer Science,28,Trenchard,2014,419,26,23,7,16,0.3,30,4,2,1,11,5,0
1403,Computer Science,29,Bombard,2014,420,27,9,5,4,0.56,56,1,3,1,2,2,0
1404,Computer Science,29,Bombard,2014,421,36,26,16,10,0.62,62,6,10,0,9,0,1
1405,Computer Science,29,Bombard,2014,422,38,21,6,15,0.29,29,2,3,1,10,4,1
1406,Computer Science,29,Bombard,2014,423,6,3,1,2,0.33,33,0,1,0,2,0,0
1407,Computer Science,29,Bombard,2014,424,7,4,1,3,0.25,25,1,0,0,2,1,0
1408,Computer Science,29,Bombard,2014,425,31,29,2,27,0.07,7,1,1,0,18,8,1
1409,Computer Science,29,Bombard,2014,426,38,17,3,14,0.18,18,1,2,0,10,4,0
1410,Computer Science,29,Bombard,2014,427,15,5,1,4,0.2,20,0,1,0,2,1,1
1411,Computer Science,29,Bombard,2014,428,49,45,1,44,0.02,2,0,1,0,28,13,3
1412,Computer Science,29,Bombard,2014,429,15,10,1,9,0.1,10,0,1,0,6,3,0
1413,Computer Science,29,Bombard,2014,430,15,9,2,7,0.22,22,1,1,0,5,1,1
1414,Computer Science,29,Bombard,2014,431,10,10,4,6,0.4,40,4,0,0,3,2,1
1415,Computer Science,29,Bombard,2014,432,18,9,3,6,0.33,33,1,2,0,4,1,1
1416,Computer Science,29,Bombard,2014,433,52,17,3,14,0.18,18,3,0,0,9,4,1
1417,Computer Science,29,Bombard,2014,434,36,29,9,20,0.31,31,5,4,0,13,6,1
1418,Computer Science,30,Rondeau,2014,435,31,26,7,19,0.27,27,3,3,1,13,5,1
1419,Computer Science,30,Rondeau,2014,436,14,5,1,4,0.2,20,1,0,0,1,2,1
1420,Computer Science,30,Rondeau,2014,437,10,8,2,6,0.25,25,2,0,0,3,2,1
1421,Computer Science,30,Rondeau,2014,438,34,18,3,15,0.17,17,1,1,1,9,5,1
1422,Computer Science,30,Rondeau,2014,439,8,8,4,4,0.5,50,1,2,1,2,1,1
1423,Computer Science,30,Rondeau,2014,440,33,23,7,16,0.3,30,3,4,0,12,4,0
1424,Computer Science,30,Rondeau,2014,441,14,7,1,6,0.14,14,1,0,0,4,1,1
1425,Computer Science,30,Rondeau,2014,442,18,12,3,9,0.25,25,1,1,1,6,2,1
1426,Computer Science,30,Rondeau,2014,443,26,15,5,10,0.33,33,2,2,1,6,3,1
1427,Computer Science,30,Rondeau,2014,444,28,16,4,12,0.25,25,3,1,0,8,3,1
1428,Computer Science,30,Rondeau,2014,445,9,3,1,2,0.33,33,1,0,0,1,1,0
1429,Computer Science,30,Rondeau,2014,446,32,20,9,11,0.45,45,5,3,1,7,4,0
1430,Computer Science,30,Rondeau,2014,447,32,31,13,18,0.42,42,8,3,2,12,5,1
1431,Computer Science,30,Rondeau,2014,448,39,28,3,25,0.11,11,2,1,0,16,7,2
1432,Computer Science,30,Rondeau,2014,449,25,17,9,8,0.53,53,6,2,1,6,1,1
1433,Computer Science,30,Rondeau,2014,450,16,16,1,15,0.06,6,1,0,0,10,4,1
1434,Languages,31,Beni,2014,451,59,36,12,24,0.33,33,6,5,1,17,6,1
1435,Languages,31,Beni,2014,452,41,19,5,14,0.26,26,4,1,0,8,5,1
1436,Languages,31,Beni,2014,453,23,15,5,10,0.33,33,3,2,0,7,2,1
1437,Languages,31,Beni,2014,454,25,19,5,14,0.26,26,2,2,1,9,4,1
1438,Languages,31,Beni,2014,455,24,20,10,10,0.5,50,4,4,2,7,3,0
1439,Languages,31,Beni,2014,456,24,17,2,15,0.12,12,1,1,0,9,5,1
1440,Languages,32,Delahoussaye,2014,457,12,10,2,8,0.2,20,1,1,0,6,1,1
1441,Languages,32,Delahoussaye,2014,458,20,8,4,4,0.5,50,3,1,0,2,2,0
1442,Languages,32,Delahoussaye,2014,459,25,14,4,10,0.29,29,2,1,1,6,3,1
1443,Languages,32,Delahoussaye,2014,460,14,10,4,6,0.4,40,3,1,0,3,2,1
1444,Languages,32,Delahoussaye,2014,461,11,9,1,8,0.11,11,1,0,0,6,1,1
1445,Languages,32,Delahoussaye,2014,462,9,8,2,6,0.25,25,2,0,0,3,2,1
1446,Languages,32,Delahoussaye,2014,463,5,4,1,3,0.25,25,0,1,0,1,1,1
1447,Languages,32,Delahoussaye,2014,464,39,24,12,12,0.5,50,6,5,1,7,4,1
1448,Languages,32,Delahoussaye,2014,465,14,11,3,8,0.27,27,1,1,1,5,2,1
1449,Languages,32,Delahoussaye,2014,466,15,4,2,2,0.5,50,1,1,0,2,0,0
1450,Languages,32,Delahoussaye,2014,467,5,3,1,2,0.33,33,0,1,0,2,0,0
1451,Languages,32,Delahoussaye,2014,468,23,23,10,13,0.43,43,8,1,1,7,5,1
1452,Languages,33,Levant,2014,469,20,6,4,2,0.67,67,3,1,0,2,0,0
1453,Languages,33,Levant,2014,470,40,32,5,27,0.16,16,4,1,0,18,7,2
1454,Languages,33,Levant,2014,471,23,20,4,16,0.2,20,2,1,1,11,4,1
1455,Languages,33,Levant,2014,472,33,26,16,10,0.62,62,8,7,1,8,2,0
1456,Languages,33,Levant,2014,473,24,19,3,16,0.16,16,2,1,0,10,6,0
1457,Languages,33,Levant,2014,474,19,12,7,5,0.58,58,4,2,1,3,1,1
1458,Languages,33,Levant,2014,475,13,7,1,6,0.14,14,1,0,0,4,2,0
1459,Languages,33,Levant,2014,476,40,19,5,14,0.26,26,2,2,1,10,3,1
1460,Languages,33,Levant,2014,477,56,42,8,34,0.19,19,5,3,0,22,10,2
1461,Languages,33,Levant,2014,478,6,4,1,3,0.25,25,0,1,0,1,1,1
1462,Languages,33,Levant,2014,479,13,9,5,4,0.56,56,2,2,1,3,0,1
1463,Languages,33,Levant,2014,480,51,26,12,14,0.46,46,5,5,2,10,3,1
1464,Languages,33,Levant,2014,481,25,10,1,9,0.1,10,0,1,0,6,3,0
1465,Languages,33,Levant,2014,482,33,29,10,19,0.34,34,6,3,1,13,6,0
1466,Languages,34,Tremont,2014,483,20,12,2,10,0.17,17,2,0,0,7,2,1
1467,Languages,34,Tremont,2014,484,12,8,3,5,0.38,38,1,1,1,3,2,0
1468,Languages,34,Tremont,2014,485,28,9,1,8,0.11,11,1,0,0,5,3,0
1469,Languages,34,Tremont,2014,486,28,15,4,11,0.27,27,2,2,0,7,3,1
1470,Languages,34,Tremont,2014,487,43,11,6,5,0.55,55,3,3,0,4,1,0
1471,Languages,34,Tremont,2014,488,10,9,2,7,0.22,22,1,1,0,6,0,1
1472,Languages,34,Tremont,2014,489,13,12,4,8,0.33,33,2,2,0,5,2,1
1473,Languages,34,Tremont,2014,490,12,9,2,7,0.22,22,1,1,0,4,3,0
1474,Languages,34,Tremont,2014,491,10,5,2,3,0.4,40,1,1,0,1,1,1
1475,Languages,34,Tremont,2014,492,6,2,1,1,0.5,50,0,1,0,1,0,0
1476,Languages,34,Tremont,2014,493,15,7,2,5,0.29,29,1,1,0,4,0,1
1477,Languages,35,Bonin,2014,494,16,5,3,2,0.6,60,1,1,1,2,0,0
1478,Languages,35,Bonin,2014,495,39,22,6,16,0.27,27,3,3,0,11,4,1
1479,Languages,35,Bonin,2014,496,24,18,3,15,0.17,17,1,1,1,10,4,1
1480,Languages,35,Bonin,2014,497,34,15,3,12,0.2,20,3,0,0,8,3,1
1481,Languages,35,Bonin,2014,498,9,8,2,6,0.25,25,2,0,0,4,1,1
1482,Languages,35,Bonin,2014,499,7,4,1,3,0.25,25,0,1,0,2,1,0
1483,Languages,35,Bonin,2014,500,13,10,5,5,0.5,50,1,3,1,4,1,0
1484,Languages,35,Bonin,2014,501,21,19,5,14,0.26,26,3,2,0,8,5,1
1485,Languages,35,Bonin,2014,502,8,7,4,3,0.57,57,1,2,1,3,0,0
1486,Languages,35,Bonin,2014,503,7,7,2,5,0.29,29,1,1,0,4,1,0
1487,Languages,35,Bonin,2014,504,10,7,1,6,0.14,14,1,0,0,4,2,0
1488,Mathematics,36,Cambre,2014,505,13,7,4,3,0.57,57,3,1,0,1,1,1
1489,Mathematics,36,Cambre,2014,506,16,9,5,4,0.56,56,3,2,0,1,2,1
1490,Mathematics,36,Cambre,2014,507,37,27,3,24,0.11,11,2,1,0,17,5,2
1491,Mathematics,36,Cambre,2014,508,15,7,4,3,0.57,57,2,1,1,1,2,0
1492,Mathematics,36,Cambre,2014,509,26,16,7,9,0.44,44,2,4,1,6,2,1
1493,Mathematics,36,Cambre,2014,510,7,6,4,2,0.67,67,2,1,1,0,1,1
1494,Mathematics,36,Cambre,2014,511,9,3,1,2,0.33,33,1,0,0,1,1,0
1495,Mathematics,36,Cambre,2014,512,7,5,2,3,0.4,40,2,0,0,0,2,1
1496,Mathematics,36,Cambre,2014,513,7,2,1,1,0.5,50,0,1,0,1,0,0
1497,Mathematics,36,Cambre,2014,514,11,5,3,2,0.6,60,2,1,0,1,1,0
1498,Mathematics,36,Cambre,2014,515,8,3,2,1,0.67,67,1,1,0,1,0,0
1499,Mathematics,36,Cambre,2014,516,8,4,2,2,0.5,50,1,1,0,1,1,0
1500,Mathematics,36,Cambre,2014,517,6,2,1,1,0.5,50,0,1,0,0,1,0
1501,Mathematics,36,Cambre,2014,518,18,16,10,6,0.62,62,7,3,0,4,1,1
1502,Mathematics,36,Cambre,2014,519,57,42,20,22,0.48,48,10,8,2,15,6,1
1503,Mathematics,36,Cambre,2014,520,37,25,10,15,0.4,40,7,2,1,9,5,1
1504,Mathematics,36,Cambre,2014,521,33,32,3,29,0.09,9,1,2,0,19,8,2
