,Universite,Departement,Teacher_ID,Teacher_Name,Teacher_Gender,Teacher_Seniority,Teacher_Digit,Teacher_Ress
1317,Le Mans,Informatique,239,Ozanne,Homme,Moins de 5 ans,40.34,Au cours des années 2018 à 2020
1318,Le Mans,Informatique,240,Leopold,Homme,Moins de 5 ans,45.07,Au cours des années 2018 à 2020
1319,Le Mans,Informatique,241,Issac,Femme,Plus de 15 ans,0,Jamais
1320,Le Mans,Informatique,242,Bolduc,Homme,Moins de 5 ans,47.19,Au cours de l'année 2020 à 2021
1321,Le Mans,Informatique,243,Desjarlais,Homme,Plus de 15 ans,49.08,Antérieure à 2018
1322,Le Mans,Informatique,244,Buron,Homme,Moins de 5 ans,47.93,Au cours de l'année 2020 à 2021
1323,Le Mans,Informatique,245,Callies,Homme,Moins de 5 ans,41.64,Au cours de l'année 2020 à 2021
1324,Le Mans,Informatique,246,Laude,Non Spécifié,Moins de 5 ans,51.96,Au cours des années 2018 à 2020
1325,Le Mans,Informatique,247,Devillers,Femme,Moins de 5 ans,40.06,Antérieure à 2018
1326,Le Mans,Informatique,248,Labbe,Homme,Entre 5 et 15 ans,0,Jamais
1327,Le Mans,Informatique,249,De Lange,Homme,Moins de 5 ans,54.37,Au cours des années 2018 à 2020
1328,Le Mans,Informatique,250,Ours,Homme,Entre 5 et 15 ans,46.18,Antérieure à 2018
1329,Le Mans,Informatique,251,Lizotte,Homme,Moins de 5 ans,43.63,Au cours des années 2018 à 2020
1330,Le Mans,Informatique,252,Magnan,Homme,Moins de 5 ans,51.68,Au cours des années 2018 à 2020
1331,Le Mans,Informatique,253,Bara,Homme,Moins de 5 ans,43.69,Au cours de l'année 2020 à 2021
1332,Le Mans,Informatique,254,Nate,Homme,Moins de 5 ans,44.0,Au cours de l'année 2020 à 2021
1333,Le Mans,Informatique,255,Edin,Femme,Moins de 5 ans,37.23,Au cours des années 2018 à 2020
1334,Le Mans,Informatique,256,Carmin,Femme,Moins de 5 ans,42.81,Antérieure à 2018
1335,Le Mans,Informatique,257,Arnoult,Homme,Moins de 5 ans,49.19,Au cours des années 2018 à 2020
1336,Le Mans,Informatique,258,Dautrich,Homme,Entre 5 et 15 ans,52.39,Au cours des années 2018 à 2020
1337,Le Mans,Informatique,259,Lanctot,Non Spécifié,Moins de 5 ans,48.87,Antérieure à 2018
1338,Le Mans,Informatique,260,Brussel,Homme,Moins de 5 ans,40.05,Au cours de l'année 2020 à 2021
1339,Le Mans,Informatique,261,Desautel,Homme,Entre 5 et 15 ans,50.02,Antérieure à 2018
1340,Le Mans,Informatique,262,Lessard,Homme,Moins de 5 ans,50.88,Au cours des années 2018 à 2020
1341,Le Mans,Informatique,263,Grandjean,Homme,Plus de 15 ans,50.17,Au cours de l'année 2020 à 2021
1342,Le Mans,Informatique,264,Lavertu,Homme,Moins de 5 ans,47.46,Au cours de l'année 2020 à 2021
1343,Le Mans,Informatique,265,Debois,Homme,Moins de 5 ans,49.82,Au cours de l'année 2020 à 2021
1344,Le Mans,Informatique,266,Armel,Homme,Moins de 5 ans,43.84,Au cours des années 2018 à 2020
1345,Le Mans,Informatique,267,Belaire,Homme,Moins de 5 ans,41.53,Au cours des années 2018 à 2020
1346,Le Mans,Informatique,268,Rouillard,Homme,Moins de 5 ans,49.36,Au cours des années 2018 à 2020
1347,Le Mans,Informatique,269,Vallier,Homme,Moins de 5 ans,45.96,Au cours des années 2018 à 2020
1348,Le Mans,Informatique,270,Toussaint,Homme,Moins de 5 ans,43.77,Au cours de l'année 2020 à 2021
1349,Le Mans,Informatique,271,Facteau,Homme,Moins de 5 ans,53.27,Au cours de l'année 2020 à 2021
1350,Le Mans,Informatique,272,Lafond,Homme,Moins de 5 ans,47.47,Antérieure à 2018
1351,Le Mans,Informatique,273,Acy,Homme,Plus de 15 ans,0,Jamais
1352,Le Mans,Informatique,274,Pellegrin,Femme,Moins de 5 ans,46.05,Au cours de l'année 2020 à 2021
1353,Le Mans,Informatique,275,Duron,Homme,Entre 5 et 15 ans,44.9,Au cours des années 2018 à 2020
1354,Le Mans,Informatique,276,Cinq-Mars,Homme,Plus de 15 ans,0,Jamais
1355,Le Mans,Informatique,277,Laprairie,Homme,Moins de 5 ans,45.03,Au cours de l'année 2020 à 2021
1356,Le Mans,Informatique,278,Rappe,Homme,Moins de 5 ans,45.69,Au cours de l'année 2020 à 2021
1357,Le Mans,Informatique,279,Bloyer,Femme,Moins de 5 ans,0,Jamais
1358,Le Mans,Informatique,280,Breton,Homme,Entre 5 et 15 ans,54.94,Au cours de l'année 2020 à 2021
1359,Le Mans,Informatique,281,Loge,Homme,Moins de 5 ans,46.34,Au cours de l'année 2020 à 2021
1360,Le Mans,Informatique,282,Carreau,Homme,Moins de 5 ans,51.34,Au cours de l'année 2020 à 2021
1361,Le Mans,Informatique,283,Fouquet,Homme,Moins de 5 ans,40.78,Antérieure à 2018
1362,Le Mans,Informatique,284,Brunette,Femme,Moins de 5 ans,35.76,Au cours de l'année 2020 à 2021
1363,Le Mans,Informatique,285,Antoine,Homme,Moins de 5 ans,50.24,Antérieure à 2018
1364,Le Mans,Informatique,286,Riche,Homme,Moins de 5 ans,45.86,Au cours de l'année 2020 à 2021
1365,Le Mans,Informatique,287,Beauchesne,Homme,Moins de 5 ans,41.15,Au cours de l'année 2020 à 2021
1366,Le Mans,Informatique,288,Laventure,Homme,Entre 5 et 15 ans,50.92,Au cours de l'année 2020 à 2021
1367,Le Mans,Informatique,289,Dugay,Homme,Plus de 15 ans,54.61,Au cours des années 2018 à 2020
1368,Le Mans,Informatique,290,Varon,Homme,Moins de 5 ans,52.71,Au cours des années 2018 à 2020
1369,Le Mans,Informatique,291,Bouche,Homme,Moins de 5 ans,43.14,Au cours de l'année 2020 à 2021
1370,Le Mans,Informatique,292,Riviere,Homme,Plus de 15 ans,44.64,Au cours des années 2018 à 2020
1371,Le Mans,Informatique,293,Guerard,Homme,Moins de 5 ans,44.74,Au cours des années 2018 à 2020
1372,Le Mans,Informatique,294,Pierre,Homme,Entre 5 et 15 ans,45.98,Antérieure à 2018
1373,Le Mans,Informatique,295,Blond,Homme,Moins de 5 ans,50.24,Au cours de l'année 2020 à 2021
1374,Le Mans,Informatique,296,Paley,Homme,Moins de 5 ans,0,Jamais
1375,Le Mans,Économie,297,Leclercq,Homme,Entre 5 et 15 ans,35.24,Antérieure à 2018
1376,Le Mans,Économie,298,Florance,Homme,Plus de 15 ans,23.9,Antérieure à 2018
1377,Le Mans,Économie,299,Macon,Homme,Moins de 5 ans,25.96,Au cours de l'année 2020 à 2021
1378,Le Mans,Économie,300,Marine,Homme,Entre 5 et 15 ans,32.15,Au cours des années 2018 à 2020
1379,Le Mans,Économie,301,Frederic,Femme,Plus de 15 ans,0,Jamais
1380,Le Mans,Économie,302,Fontenette,Homme,Moins de 5 ans,27.08,Antérieure à 2018
1381,Le Mans,Économie,303,Pean,Femme,Moins de 5 ans,34.74,Au cours de l'année 2020 à 2021
1382,Le Mans,Économie,304,Morisette,Homme,Plus de 15 ans,35.31,Au cours des années 2018 à 2020
1383,Le Mans,Économie,305,Goslin,Homme,Entre 5 et 15 ans,0,Jamais
1384,Le Mans,Économie,306,Sand,Homme,Plus de 15 ans,42.75,Antérieure à 2018
1385,Le Mans,Économie,307,Larcher,Homme,Moins de 5 ans,20.75,Au cours de l'année 2020 à 2021
1386,Le Mans,Économie,308,Arpin,Homme,Plus de 15 ans,44.09,Au cours de l'année 2020 à 2021
1387,Le Mans,Économie,309,Demey,Homme,Entre 5 et 15 ans,40.58,Au cours des années 2018 à 2020
1388,Le Mans,Économie,310,Narcisse,Homme,Entre 5 et 15 ans,43.5,Antérieure à 2018
1389,Le Mans,Économie,311,Pruette,Femme,Entre 5 et 15 ans,39.49,Au cours des années 2018 à 2020
1390,Le Mans,Économie,312,Courchesne,Homme,Entre 5 et 15 ans,41.77,Au cours de l'année 2020 à 2021
1391,Le Mans,Économie,313,Dostie,Homme,Moins de 5 ans,24.73,Antérieure à 2018
1392,Le Mans,Économie,314,Thome,Femme,Moins de 5 ans,30.51,Au cours de l'année 2020 à 2021
1393,Le Mans,Économie,315,Bickert,Homme,Moins de 5 ans,31.2,Au cours de l'année 2020 à 2021
1394,Le Mans,Économie,316,Brideau,Homme,Entre 5 et 15 ans,25.43,Au cours des années 2018 à 2020
1395,Le Mans,Économie,317,Conard,Femme,Entre 5 et 15 ans,28.66,Au cours de l'année 2020 à 2021
1396,Le Mans,Économie,318,Garret,Homme,Plus de 15 ans,27.3,Antérieure à 2018
1397,Le Mans,Économie,319,Lagoy,Homme,Entre 5 et 15 ans,20.16,Au cours de l'année 2020 à 2021
1398,Le Mans,Économie,320,Lebleu,Homme,Plus de 15 ans,29.81,Antérieure à 2018
1399,Le Mans,Économie,321,Gaston,Homme,Entre 5 et 15 ans,20.98,Au cours des années 2018 à 2020
1400,Le Mans,Économie,322,Prevost,Homme,Entre 5 et 15 ans,38.62,Au cours des années 2018 à 2020
1401,Le Mans,Économie,323,Martie,Homme,Entre 5 et 15 ans,20.91,Au cours des années 2018 à 2020
1402,Le Mans,Économie,324,Hau,Homme,Plus de 15 ans,42.33,Antérieure à 2018
1403,Le Mans,Économie,325,Leveille,Homme,Plus de 15 ans,43.36,Antérieure à 2018
1404,Le Mans,Économie,326,Daisy,Femme,Plus de 15 ans,0,Jamais
1405,Le Mans,Économie,327,Mouzon,Homme,Plus de 15 ans,26.83,Au cours de l'année 2020 à 2021
1406,Le Mans,Économie,328,Bourquin,Homme,Moins de 5 ans,29.35,Au cours de l'année 2020 à 2021
1407,Le Mans,Économie,329,Gauvin,Femme,Plus de 15 ans,23.84,Antérieure à 2018
1408,Le Mans,Économie,330,Beal,Non Spécifié,Plus de 15 ans,27.14,Antérieure à 2018
1409,Le Mans,Économie,331,Belyeu,Homme,Entre 5 et 15 ans,39.89,Au cours des années 2018 à 2020
1410,Le Mans,Économie,332,Berrien,Homme,Plus de 15 ans,44.91,Antérieure à 2018
1411,Le Mans,Économie,333,Drapeau,Femme,Moins de 5 ans,28.9,Au cours de l'année 2020 à 2021
1412,Le Mans,Économie,334,Laprairie,Homme,Moins de 5 ans,40.66,Antérieure à 2018
1413,Le Mans,Économie,335,Body,Non Spécifié,Moins de 5 ans,32.53,Antérieure à 2018
1414,Le Mans,Économie,336,Moquin,Homme,Plus de 15 ans,30.21,Au cours des années 2018 à 2020
1415,Le Mans,Économie,337,Carbon,Homme,Entre 5 et 15 ans,22.22,Au cours de l'année 2020 à 2021
1416,Le Mans,Économie,338,Agent,Homme,Plus de 15 ans,39.56,Antérieure à 2018
1417,Le Mans,Économie,339,Dozier,Homme,Plus de 15 ans,0,Jamais
1418,Le Mans,Économie,340,Canuel,Homme,Entre 5 et 15 ans,21.94,Au cours des années 2018 à 2020
1419,Le Mans,Économie,341,Pepin,Homme,Plus de 15 ans,43.45,Antérieure à 2018
1420,Le Mans,Économie,342,Guilmette,Homme,Entre 5 et 15 ans,36.97,Au cours de l'année 2020 à 2021
1421,Le Mans,Économie,343,Gayman,Non Spécifié,Entre 5 et 15 ans,25.6,Au cours des années 2018 à 2020
1422,Le Mans,Économie,344,Lachance,Homme,Moins de 5 ans,36.24,Antérieure à 2018
1423,Le Mans,Économie,345,Marcott,Homme,Entre 5 et 15 ans,35.95,Antérieure à 2018
1424,Le Mans,Économie,346,Pruette,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1425,Le Mans,Économie,347,Ganoe,Homme,Moins de 5 ans,0,Jamais
1426,Le Mans,Économie,348,Delaune,Femme,Entre 5 et 15 ans,36.58,Au cours des années 2018 à 2020
1427,Le Mans,Économie,349,Rochat,Homme,Entre 5 et 15 ans,44.16,Au cours des années 2018 à 2020
1428,Le Mans,Économie,350,Mignon,Femme,Entre 5 et 15 ans,38.64,Au cours de l'année 2020 à 2021
1429,Le Mans,Économie,351,Lobel,Homme,Moins de 5 ans,27.31,Au cours des années 2018 à 2020
1430,Le Mans,Économie,352,Loup,Homme,Plus de 15 ans,0,Jamais
1431,Tours,Droit,1,Lamoureux,Femme,Moins de 5 ans,33.6,Au cours de l'année 2020 à 2021
1432,Tours,Droit,2,Duranceau,Non Spécifié,Moins de 5 ans,0,Jamais
1433,Tours,Droit,3,Rouland,Femme,Moins de 5 ans,27.72,Au cours de l'année 2020 à 2021
1434,Tours,Droit,4,Perrenoud,Non Spécifié,Entre 5 et 15 ans,44.95,Au cours de l'année 2020 à 2021
1435,Tours,Droit,5,Devere,Non Spécifié,Entre 5 et 15 ans,41.51,Au cours de l'année 2020 à 2021
1436,Tours,Droit,6,Bercegeay,Femme,Moins de 5 ans,28.54,Au cours des années 2018 à 2020
1437,Tours,Droit,7,Racine,Non Spécifié,Entre 5 et 15 ans,47.33,Au cours de l'année 2020 à 2021
1438,Tours,Droit,8,Meserve,Femme,Moins de 5 ans,30.51,Antérieure à 2018
1439,Tours,Droit,9,Tache,Homme,Entre 5 et 15 ans,46.13,Au cours des années 2018 à 2020
1440,Tours,Droit,10,Rouland,Non Spécifié,Moins de 5 ans,47.99,Antérieure à 2018
1441,Tours,Droit,11,Thill,Femme,Entre 5 et 15 ans,39.06,Au cours de l'année 2020 à 2021
1442,Tours,Droit,12,Modisette,Femme,Moins de 5 ans,39.29,Au cours de l'année 2020 à 2021
1443,Tours,Droit,13,Juaire,Homme,Moins de 5 ans,49.1,Au cours des années 2018 à 2020
1444,Tours,Droit,14,Marcil,Non Spécifié,Entre 5 et 15 ans,42.9,Au cours des années 2018 à 2020
1445,Tours,Droit,15,Dauterive,Femme,Entre 5 et 15 ans,29.03,Au cours de l'année 2020 à 2021
1446,Tours,Droit,16,Pontier,Homme,Plus de 15 ans,38.83,Au cours des années 2018 à 2020
1447,Tours,Droit,17,Marcoux,Non Spécifié,Moins de 5 ans,43.09,Au cours de l'année 2020 à 2021
1448,Tours,Droit,18,Lhommedieu,Femme,Plus de 15 ans,0,Jamais
1449,Tours,Droit,19,Bertel,Non Spécifié,Entre 5 et 15 ans,41.34,Au cours de l'année 2020 à 2021
1450,Tours,Droit,20,Mabey,Femme,Moins de 5 ans,33.96,Au cours de l'année 2020 à 2021
1451,Tours,Droit,21,Goulart,Femme,Moins de 5 ans,38.09,Au cours des années 2018 à 2020
1452,Tours,Droit,22,Provencal,Homme,Moins de 5 ans,37.42,Antérieure à 2018
1453,Tours,Droit,23,Victoria,Non Spécifié,Entre 5 et 15 ans,40.48,Antérieure à 2018
1454,Tours,Droit,24,Denis,Homme,Moins de 5 ans,47.91,Au cours des années 2018 à 2020
1455,Tours,Droit,25,Carrier,Femme,Entre 5 et 15 ans,30.53,Au cours des années 2018 à 2020
1456,Tours,Droit,26,Bram,Homme,Moins de 5 ans,47.31,Antérieure à 2018
1457,Tours,Droit,27,Lardie,Femme,Moins de 5 ans,35.03,Au cours de l'année 2020 à 2021
1458,Tours,Droit,28,Chain,Homme,Moins de 5 ans,44.18,Au cours de l'année 2020 à 2021
1459,Tours,Droit,29,Bordes,Homme,Plus de 15 ans,35.93,Antérieure à 2018
1460,Tours,Droit,30,Greaux,Homme,Moins de 5 ans,40.93,Antérieure à 2018
1461,Tours,Droit,31,Lemaire,Femme,Plus de 15 ans,28.55,Antérieure à 2018
1462,Tours,Droit,32,Demanche,Non Spécifié,Moins de 5 ans,46.72,Au cours des années 2018 à 2020
1463,Tours,Droit,33,Auxier,Non Spécifié,Moins de 5 ans,48.23,Au cours de l'année 2020 à 2021
1464,Tours,Droit,34,Mollere,Non Spécifié,Moins de 5 ans,43.99,Au cours de l'année 2020 à 2021
1465,Tours,Droit,35,Leve,Homme,Moins de 5 ans,43.56,Au cours de l'année 2020 à 2021
1466,Tours,Droit,36,Victorine,Femme,Moins de 5 ans,29.01,Au cours des années 2018 à 2020
1467,Tours,Droit,37,Berte,Homme,Moins de 5 ans,46.55,Au cours de l'année 2020 à 2021
1468,Tours,Droit,38,Lecompte,Homme,Entre 5 et 15 ans,47.42,Au cours des années 2018 à 2020
1469,Tours,Droit,39,Lacroix,Femme,Moins de 5 ans,34.83,Au cours des années 2018 à 2020
1470,Tours,Droit,40,Poulin,Femme,Entre 5 et 15 ans,34.16,Au cours des années 2018 à 2020
1471,Tours,Droit,41,Thevenot,Homme,Plus de 15 ans,48.02,Au cours des années 2018 à 2020
1472,Tours,Droit,42,Rousseau,Non Spécifié,Moins de 5 ans,44.17,Au cours de l'année 2020 à 2021
1473,Tours,Droit,43,Clerc,Non Spécifié,Moins de 5 ans,42.32,Au cours de l'année 2020 à 2021
1474,Tours,Droit,44,Bovee,Homme,Moins de 5 ans,37.09,Au cours de l'année 2020 à 2021
1475,Tours,Droit,45,Gionet,Non Spécifié,Entre 5 et 15 ans,47.75,Antérieure à 2018
1476,Tours,Droit,46,Breau,Non Spécifié,Plus de 15 ans,0,Jamais
1477,Tours,Droit,47,Demory,Homme,Plus de 15 ans,47.96,Antérieure à 2018
1478,Tours,Droit,48,Calaman,Non Spécifié,Moins de 5 ans,41.02,Au cours de l'année 2020 à 2021
1479,Tours,Droit,49,Dally,Homme,Moins de 5 ans,46.41,Au cours des années 2018 à 2020
1480,Tours,Droit,50,Boyette,Femme,Moins de 5 ans,38.63,Antérieure à 2018
1481,Tours,Droit,51,Mentor,Femme,Entre 5 et 15 ans,34.64,Au cours de l'année 2020 à 2021
1482,Tours,Droit,52,Danger,Non Spécifié,Entre 5 et 15 ans,49.7,Au cours des années 2018 à 2020
1483,Tours,Droit,53,Maneval,Non Spécifié,Moins de 5 ans,48.28,Au cours de l'année 2020 à 2021
1484,Tours,Droit,54,Magnan,Femme,Entre 5 et 15 ans,32.38,Antérieure à 2018
1485,Tours,Droit,55,Granier,Femme,Entre 5 et 15 ans,28.07,Au cours des années 2018 à 2020
1486,Tours,Droit,56,Goy,Homme,Moins de 5 ans,41.58,Au cours des années 2018 à 2020
1487,Tours,Droit,57,Lelievre,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1488,Tours,Droit,58,Grandpre,Non Spécifié,Moins de 5 ans,44.15,Au cours des années 2018 à 2020
1489,Tours,Droit,59,Labarge,Homme,Entre 5 et 15 ans,48.81,Au cours des années 2018 à 2020
1490,Tours,Droit,60,Vadnais,Homme,Entre 5 et 15 ans,0,Jamais
1491,Tours,Droit,61,Lavelle,Homme,Moins de 5 ans,45.6,Au cours de l'année 2020 à 2021
1492,Tours,Droit,62,Charleson,Femme,Moins de 5 ans,29.23,Au cours de l'année 2020 à 2021
1493,Tours,Droit,63,Michon,Homme,Moins de 5 ans,38.27,Au cours des années 2018 à 2020
1494,Tours,Droit,64,Laurent,Non Spécifié,Entre 5 et 15 ans,40.44,Antérieure à 2018
1495,Tours,Droit,65,Billeaud,Femme,Entre 5 et 15 ans,35.12,Au cours de l'année 2020 à 2021
1496,Tours,Droit,66,Paschal,Non Spécifié,Moins de 5 ans,49.36,Antérieure à 2018
1497,Tours,Droit,67,Sade,Non Spécifié,Entre 5 et 15 ans,43.85,Antérieure à 2018
1498,Tours,Histoire,68,Victor,Homme,Entre 5 et 15 ans,0,Jamais
1499,Tours,Histoire,69,Bouthillier,Homme,Moins de 5 ans,39.03,Au cours de l'année 2020 à 2021
1500,Tours,Histoire,70,Cazier,Femme,Moins de 5 ans,33.72,Au cours de l'année 2020 à 2021
1501,Tours,Histoire,71,Daisley,Homme,Entre 5 et 15 ans,35.35,Au cours des années 2018 à 2020
1502,Tours,Histoire,72,Thorell,Homme,Moins de 5 ans,36.0,Au cours des années 2018 à 2020
1503,Tours,Histoire,73,Dantin,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1504,Tours,Histoire,74,Mignone,Homme,Entre 5 et 15 ans,39.32,Au cours des années 2018 à 2020
1505,Tours,Histoire,75,Palange,Homme,Entre 5 et 15 ans,38.59,Au cours de l'année 2020 à 2021
1506,Tours,Histoire,76,Cantrell,Femme,Moins de 5 ans,32.42,Au cours des années 2018 à 2020
1507,Tours,Histoire,77,Terrien,Femme,Moins de 5 ans,29.86,Au cours des années 2018 à 2020
1508,Tours,Histoire,78,Gallet,Homme,Plus de 15 ans,0,Jamais
1509,Tours,Histoire,79,Lebourgeois,Homme,Moins de 5 ans,44.03,Antérieure à 2018
1510,Tours,Histoire,80,Germain,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1511,Tours,Histoire,81,Violett,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1512,Tours,Histoire,82,Sandel,Homme,Moins de 5 ans,36.45,Au cours de l'année 2020 à 2021
1513,Tours,Histoire,83,Charvet,Homme,Moins de 5 ans,36.79,Au cours des années 2018 à 2020
1514,Tours,Histoire,84,Bellin,Femme,Moins de 5 ans,28.15,Au cours de l'année 2020 à 2021
1515,Tours,Histoire,85,Tousignant,Homme,Entre 5 et 15 ans,40.05,Au cours des années 2018 à 2020
1516,Tours,Histoire,86,Beauparlant,Homme,Moins de 5 ans,40.14,Au cours de l'année 2020 à 2021
1517,Tours,Histoire,87,Sarazen,Homme,Moins de 5 ans,38.6,Au cours des années 2018 à 2020
1518,Tours,Histoire,88,Milord,Homme,Entre 5 et 15 ans,39.37,Au cours des années 2018 à 2020
1519,Tours,Histoire,89,Giroir,Homme,Entre 5 et 15 ans,44.38,Au cours de l'année 2020 à 2021
1520,Tours,Histoire,90,Durie,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1521,Tours,Histoire,91,Manigault,Homme,Moins de 5 ans,43.59,Au cours des années 2018 à 2020
1522,Tours,Histoire,92,Garneau,Homme,Moins de 5 ans,44.71,Au cours de l'année 2020 à 2021
1523,Tours,Histoire,93,Tardy,Homme,Moins de 5 ans,44.83,Au cours des années 2018 à 2020
1524,Tours,Histoire,94,Venier,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1525,Tours,Histoire,95,Bobier,Homme,Entre 5 et 15 ans,42.74,Au cours de l'année 2020 à 2021
1526,Tours,Histoire,96,Berthiaume,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1527,Tours,Histoire,97,Pinter,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1528,Tours,Histoire,98,Couvillion,Femme,Moins de 5 ans,28.55,Au cours de l'année 2020 à 2021
1529,Tours,Histoire,99,St. Jean,Femme,Entre 5 et 15 ans,31.5,Antérieure à 2018
1530,Tours,Histoire,100,Laine,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1531,Tours,Histoire,101,Bouthillier,Homme,Entre 5 et 15 ans,41.52,Au cours des années 2018 à 2020
1532,Tours,Histoire,102,Davault,Homme,Moins de 5 ans,37.13,Au cours des années 2018 à 2020
1533,Tours,Histoire,103,Bellefeuille,Homme,Moins de 5 ans,41.02,Au cours des années 2018 à 2020
1534,Tours,Histoire,104,Lemire,Homme,Entre 5 et 15 ans,42.48,Antérieure à 2018
1535,Tours,Histoire,105,Loiselle,Homme,Moins de 5 ans,35.54,Au cours de l'année 2020 à 2021
1536,Tours,Histoire,106,Louissaint,Homme,Moins de 5 ans,38.52,Antérieure à 2018
1537,Tours,Histoire,107,Piche,Homme,Moins de 5 ans,44.19,Au cours de l'année 2020 à 2021
1538,Tours,Histoire,108,Mille,Homme,Moins de 5 ans,40.13,Au cours des années 2018 à 2020
1539,Tours,Histoire,109,Garneau,Homme,Moins de 5 ans,44.62,Au cours de l'année 2020 à 2021
1540,Tours,Histoire,110,Yount,Homme,Entre 5 et 15 ans,43.47,Antérieure à 2018
1541,Tours,Histoire,111,Tebeau,Homme,Moins de 5 ans,43.29,Au cours de l'année 2020 à 2021
1542,Tours,Histoire,112,Rougeau,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1543,Tours,Histoire,113,Jardon,Homme,Entre 5 et 15 ans,40.55,Au cours de l'année 2020 à 2021
1544,Tours,Histoire,114,Contant,Non Spécifié,Entre 5 et 15 ans,40.0,Au cours de l'année 2020 à 2021
1545,Tours,Histoire,115,Trame,Homme,Moins de 5 ans,37.04,Antérieure à 2018
1546,Tours,Histoire,116,Daigneault,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1547,Tours,Histoire,117,Louis,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1548,Tours,Histoire,118,Burgy,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1549,Tours,Histoire,119,Pinet,Homme,Moins de 5 ans,35.6,Au cours de l'année 2020 à 2021
1550,Tours,Histoire,120,Perel,Homme,Plus de 15 ans,42.69,Au cours des années 2018 à 2020
1551,Tours,Histoire,121,Garnier,Homme,Moins de 5 ans,42.57,Au cours des années 2018 à 2020
1552,Tours,Histoire,122,Renaud,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1553,Tours,Histoire,123,Medine,Homme,Plus de 15 ans,36.84,Au cours de l'année 2020 à 2021
1554,Tours,Histoire,124,Alexis,Non Spécifié,Moins de 5 ans,40.0,Au cours des années 2018 à 2020
1555,Tours,Histoire,125,Lamotte,Homme,Moins de 5 ans,36.51,Au cours de l'année 2020 à 2021
1556,Tours,Histoire,126,Delcour,Homme,Moins de 5 ans,44.41,Au cours de l'année 2020 à 2021
1557,Tours,Histoire,127,Bonaventure,Homme,Moins de 5 ans,42.71,Au cours de l'année 2020 à 2021
1558,Tours,Histoire,128,Desmarais,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1559,Tours,Histoire,129,Provence,Homme,Moins de 5 ans,42.15,Au cours de l'année 2020 à 2021
1560,Tours,Histoire,130,Duchaine,Non Spécifié,Moins de 5 ans,40.0,Antérieure à 2018
1561,Tours,Histoire,131,Moulin,Homme,Entre 5 et 15 ans,36.83,Au cours des années 2018 à 2020
1562,Tours,Histoire,132,Delaine,Non Spécifié,Plus de 15 ans,40.0,Antérieure à 2018
1563,Tours,Histoire,133,Valleroy,Homme,Plus de 15 ans,35.25,Antérieure à 2018
1564,Tours,Histoire,134,Belisle,Homme,Plus de 15 ans,40.58,Antérieure à 2018
1565,Tours,Histoire,135,Graner,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1566,Tours,Histoire,136,Lagace,Homme,Moins de 5 ans,44.39,Au cours des années 2018 à 2020
1567,Tours,Histoire,137,Archambeault,Non Spécifié,Entre 5 et 15 ans,40.0,Antérieure à 2018
1568,Tours,Histoire,138,Saur,Homme,Plus de 15 ans,35.5,Au cours de l'année 2020 à 2021
1569,Tours,Histoire,139,Antin,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1570,Tours,Histoire,140,Duque,Homme,Moins de 5 ans,38.81,Au cours de l'année 2020 à 2021
1571,Tours,Histoire,141,Chenard,Homme,Moins de 5 ans,43.17,Au cours de l'année 2020 à 2021
1572,Tours,Histoire,142,Delon,Homme,Entre 5 et 15 ans,44.05,Antérieure à 2018
1573,Tours,Histoire,143,Bonnot,Homme,Entre 5 et 15 ans,38.89,Au cours des années 2018 à 2020
1574,Tours,Histoire,144,Simar,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1575,Tours,Histoire,145,Blanche,Femme,Moins de 5 ans,34.81,Au cours de l'année 2020 à 2021
1576,Tours,Histoire,146,Bravard,Non Spécifié,Moins de 5 ans,40.0,Au cours de l'année 2020 à 2021
1577,Tours,Histoire,147,Losier,Non Spécifié,Plus de 15 ans,40.0,Au cours des années 2018 à 2020
1578,Tours,Histoire,148,Dameron,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1579,Tours,Histoire,149,Brisson,Homme,Moins de 5 ans,42.31,Au cours des années 2018 à 2020
1580,Tours,Histoire,150,Martiny,Homme,Moins de 5 ans,39.24,Antérieure à 2018
