,Unnamed: 0,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
666,5328,50,St. Julien,Art,2013,667,32,16,16,0.49,49,Medium-Low Digitalization,11,5,0,8,5,0,13,5,3,0,0,5,0,0,0,0,0,Quiz-Vid-Quiz-Quiz-Vid-Vid-Vid-Vid-Quiz-Quiz-Vid-Vid-Vid,Quiz1H-Vid2H-Vid2H-Vid1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid2H
667,5336,50,St. Julien,Art,2013,668,35,2,33,0.07,7,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
668,5344,50,St. Julien,Art,2013,669,9,2,7,0.18,18,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
669,5352,50,St. Julien,Art,2013,670,42,18,24,0.43,43,Medium-Low Digitalization,11,6,1,8,4,1,13,5,3,0,0,2,2,1,0,0,0,Quiz-Vid-Quiz-Exam-Vid-Vid-Vid-Vid-Quiz-Quiz-Vid-Vid-Vid,Vid1H-Vid1H-Exam1H-Vid2H-Quiz2H-Vid1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Quiz2H-Vid2H-Vid2H
670,5360,50,St. Julien,Art,2013,671,15,6,9,0.42,42,Medium-Low Digitalization,2,3,1,2,2,1,5,2,0,0,0,1,1,1,0,0,0,Vid-Vid-Exam-Quiz-Quiz,Quiz2H-Vid1H-Quiz1H-Exam1H-Vid1H
671,5368,50,St. Julien,Art,2013,672,15,0,15,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
672,5376,50,St. Julien,Art,2013,673,12,1,11,0.12,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
673,5384,51,Frederic,Economy,2013,674,46,15,31,0.32,32,Medium-Low Digitalization,9,5,1,3,3,1,7,0,0,3,0,1,2,1,0,0,0,Vid-Quiz-Quiz-Vid-Quiz-Vid-Exam,Quiz2H-Exam1H-Vid3H-Vid3H-Quiz1H-Quiz2H-Vid3H
674,5392,51,Frederic,Economy,2013,675,6,2,4,0.36,36,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
675,5400,51,Frederic,Economy,2013,676,14,6,8,0.46,46,Medium-Low Digitalization,2,4,0,1,2,0,3,0,1,0,0,0,2,0,0,0,0,Quiz-Vid-Quiz,Vid2H-Quiz2H-Quiz2H
676,5408,51,Frederic,Economy,2013,677,11,6,6,0.5,50,Medium-Low Digitalization,4,2,0,3,1,0,4,2,1,0,0,0,1,0,0,0,0,Vid-Quiz-Vid-Vid,Vid1H-Quiz2H-Vid2H-Vid1H
677,5416,51,Frederic,Economy,2013,678,40,3,37,0.08,8,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Vid1H-Quiz1H-Vid1H
678,5424,51,Frederic,Economy,2013,679,25,12,14,0.46,46,Medium-Low Digitalization,4,7,1,2,7,1,10,1,0,1,0,7,0,1,0,0,0,Quiz-Quiz-Quiz-Quiz-Quiz-Exam-Vid-Quiz-Vid-Quiz,Exam1H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Vid3H-Vid1H-Quiz1H-Quiz1H-Quiz1H
679,5432,51,Frederic,Economy,2013,680,9,3,6,0.38,38,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,Quiz-Vid,Quiz2H-Vid1H
680,5440,51,Frederic,Economy,2013,681,26,10,16,0.38,38,Medium-Low Digitalization,5,4,1,2,4,1,7,1,0,0,1,4,0,1,0,0,0,Quiz-Vid-Quiz-Exam-Vid-Quiz-Quiz,Vid1H-Quiz1H-Exam1H-Quiz1H-Quiz1H-Vid4H-Quiz1H
681,5448,51,Frederic,Economy,2013,682,13,5,8,0.41,41,Medium-Low Digitalization,3,2,0,3,1,0,4,3,0,0,0,0,1,0,0,0,0,Vid-Vid-Quiz-Vid,Quiz2H-Vid1H-Vid1H-Vid1H
682,5456,52,Maheu,Economy,2013,683,9,3,6,0.35,35,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,Quiz-Vid,Quiz2H-Vid1H
683,5464,52,Maheu,Economy,2013,684,11,3,8,0.25,25,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Quiz-Vid,Vid2H-Quiz1H
684,5472,52,Maheu,Economy,2013,685,15,5,10,0.31,31,Medium-Low Digitalization,3,2,0,2,2,0,4,1,1,0,0,2,0,0,0,0,0,Vid-Quiz-Quiz-Vid,Vid1H-Quiz1H-Vid2H-Quiz1H
685,5480,52,Maheu,Economy,2013,686,24,2,22,0.09,9,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
686,5488,52,Maheu,Economy,2013,687,27,2,25,0.06,6,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
687,5496,52,Maheu,Economy,2013,688,8,3,5,0.35,35,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
688,5504,52,Maheu,Economy,2013,689,34,4,30,0.11,11,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Quiz-Vid-Exam-Quiz,Quiz1H-Exam1H-Vid1H-Quiz1H
689,5512,52,Maheu,Economy,2013,690,35,2,33,0.07,7,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
690,5520,52,Maheu,Economy,2013,691,35,12,23,0.33,33,Medium-Low Digitalization,7,5,0,4,4,0,8,3,0,0,1,3,1,0,0,0,0,Quiz-Quiz-Vid-Vid-Vid-Quiz-Vid-Quiz,Quiz1H-Vid1H-Vid4H-Quiz1H-Quiz2H-Quiz1H-Vid1H-Vid1H
691,5528,53,Duclos,Economy,2013,692,32,3,29,0.1,10,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Quiz1H-Vid1H-Vid1H
692,5536,53,Duclos,Economy,2013,693,32,12,20,0.37,37,Medium-Low Digitalization,3,6,3,3,5,1,9,3,0,0,0,4,1,0,0,1,0,Quiz-Vid-Quiz-Quiz-Exam-Vid-Quiz-Quiz-Vid,Quiz1H-Exam3H-Quiz1H-Vid1H-Quiz2H-Vid1H-Quiz1H-Vid1H-Quiz1H
693,5544,53,Duclos,Economy,2013,694,7,2,5,0.28,28,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
694,5552,53,Duclos,Economy,2013,695,20,4,16,0.2,20,Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Quiz-Vid-Exam,Quiz2H-Vid1H-Exam1H
695,5560,53,Duclos,Economy,2013,696,9,1,8,0.09,9,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
696,5568,53,Duclos,Economy,2013,697,14,4,10,0.32,32,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Vid-Exam-Quiz-Quiz,Exam1H-Quiz1H-Vid1H-Quiz1H
697,5576,53,Duclos,Economy,2013,698,7,1,6,0.18,18,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
698,5584,53,Duclos,Economy,2013,699,9,2,7,0.22,22,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
699,5592,53,Duclos,Economy,2013,700,7,3,4,0.42,42,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid2H
700,5600,53,Duclos,Economy,2013,701,9,1,8,0.13,13,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
701,5608,53,Duclos,Economy,2013,702,16,8,8,0.49,49,Medium-Low Digitalization,5,2,1,2,2,1,5,0,1,1,0,2,0,1,0,0,0,Vid-Quiz-Vid-Exam-Quiz,Vid2H-Vid3H-Quiz1H-Quiz1H-Exam1H
702,5616,53,Duclos,Economy,2013,703,36,17,19,0.48,48,Medium-Low Digitalization,6,7,4,4,4,4,12,2,2,0,0,1,3,4,0,0,0,Quiz-Exam-Quiz-Exam-Exam-Quiz-Vid-Exam-Vid-Vid-Quiz-Vid,Vid1H-Exam1H-Quiz2H-Quiz1H-Exam1H-Vid2H-Exam1H-Vid2H-Quiz2H-Vid1H-Quiz2H-Exam1H
703,5624,54,Amar,Economy,2013,704,23,10,13,0.43,43,Medium-Low Digitalization,2,6,2,1,5,2,8,0,1,0,0,4,1,2,0,0,0,Quiz-Quiz-Exam-Quiz-Quiz-Quiz-Exam-Vid,Vid2H-Quiz1H-Quiz1H-Quiz1H-Quiz1H-Exam1H-Quiz2H-Exam1H
704,5632,54,Amar,Economy,2013,705,15,1,14,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
705,5640,54,Amar,Economy,2013,706,9,0,9,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
706,5648,54,Amar,Economy,2013,707,16,3,13,0.19,19,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Quiz1H-Vid1H-Vid1H
707,5656,54,Amar,Economy,2013,708,24,5,19,0.19,19,Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Exam-Vid-Quiz-Vid,Vid1H-Vid1H-Quiz2H-Exam1H
708,5664,54,Amar,Economy,2013,709,7,3,4,0.36,36,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Vid-Vid-Quiz,Quiz1H-Vid1H-Vid1H
709,5672,54,Amar,Economy,2013,710,10,1,9,0.07,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
710,5680,54,Amar,Economy,2013,711,14,2,12,0.14,14,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
711,5688,54,Amar,Economy,2013,712,40,6,34,0.16,16,Low Digitalization,3,2,1,3,2,1,6,3,0,0,0,2,0,1,0,0,0,Exam-Vid-Quiz-Quiz-Vid-Vid,Vid1H-Quiz1H-Exam1H-Quiz1H-Vid1H-Vid1H
712,5696,54,Amar,Economy,2013,713,28,1,27,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
713,5704,54,Amar,Economy,2013,714,35,17,18,0.49,49,Medium-Low Digitalization,12,5,0,9,4,0,13,8,0,0,1,3,1,0,0,0,0,Vid-Quiz-Vid-Vid-Quiz-Vid-Vid-Vid-Quiz-Vid-Quiz-Vid-Vid,Vid1H-Quiz2H-Vid4H-Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H
714,5712,54,Amar,Economy,2013,715,29,6,23,0.21,21,Medium-Low Digitalization,3,2,1,2,1,1,4,1,1,0,0,0,1,1,0,0,0,Quiz-Vid-Exam-Vid,Vid2H-Quiz2H-Exam1H-Vid1H
715,5720,54,Amar,Economy,2013,716,33,7,26,0.21,21,Medium-Low Digitalization,2,3,2,2,3,2,7,2,0,0,0,3,0,2,0,0,0,Quiz-Vid-Exam-Quiz-Vid-Exam-Quiz,Quiz1H-Quiz1H-Exam1H-Vid1H-Vid1H-Exam1H-Quiz1H
716,5728,54,Amar,Economy,2013,717,6,2,4,0.39,39,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
717,5736,54,Amar,Economy,2013,718,22,6,16,0.29,28,Medium-Low Digitalization,3,2,1,2,2,1,5,1,1,0,0,2,0,1,0,0,0,Vid-Vid-Quiz-Quiz-Exam,Exam1H-Quiz1H-Vid2H-Vid1H-Quiz1H
718,5744,54,Amar,Economy,2013,719,13,2,11,0.15,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
719,5752,54,Amar,Economy,2013,720,21,4,17,0.19,19,Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0,Vid-Quiz-Quiz,Vid2H-Quiz1H-Quiz1H
720,5760,54,Amar,Economy,2013,721,10,5,5,0.48,48,Medium-Low Digitalization,4,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,Vid-Quiz,Vid4H-Quiz1H
721,5768,54,Amar,Economy,2013,722,32,12,20,0.39,39,Medium-Low Digitalization,5,5,2,3,4,2,9,2,0,1,0,3,1,2,0,0,0,Exam-Quiz-Quiz-Quiz-Quiz-Vid-Vid-Vid-Exam,Quiz1H-Quiz2H-Exam1H-Vid3H-Quiz1H-Vid1H-Exam1H-Quiz1H-Vid1H
722,5776,55,Baise,Economy,2013,723,17,6,11,0.37,37,Medium-Low Digitalization,3,2,1,2,2,1,5,1,1,0,0,2,0,1,0,0,0,Vid-Vid-Quiz-Quiz-Exam,Vid1H-Quiz1H-Exam1H-Quiz1H-Vid2H
723,5784,55,Baise,Economy,2013,724,32,16,16,0.49,49,Medium-Low Digitalization,4,8,4,4,7,4,15,4,0,0,0,6,1,4,0,0,0,Exam-Quiz-Quiz-Quiz-Exam-Vid-Quiz-Quiz-Vid-Vid-Quiz-Vid-Exam-Quiz-Exam,Vid1H-Quiz1H-Quiz1H-Quiz2H-Exam1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Exam1H-Exam1H-Quiz1H-Exam1H
724,5792,55,Baise,Economy,2013,725,26,12,14,0.45,45,Medium-Low Digitalization,7,3,2,2,2,2,6,0,0,1,1,1,1,2,0,0,0,Exam-Quiz-Vid-Exam-Quiz-Vid,Exam1H-Vid4H-Quiz2H-Quiz1H-Vid3H-Exam1H
725,5800,55,Baise,Economy,2013,726,11,3,8,0.26,26,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Vid-Vid-Quiz,Quiz1H-Vid1H-Vid1H
726,5808,55,Baise,Economy,2013,727,34,6,28,0.18,18,Low Digitalization,4,2,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,Vid-Quiz-Quiz,Quiz1H-Quiz1H-Vid4H
727,5816,55,Baise,Economy,2013,728,16,6,10,0.4,40,Medium-Low Digitalization,3,2,1,1,1,1,3,0,0,1,0,0,1,1,0,0,0,Quiz-Exam-Vid,Vid3H-Quiz2H-Exam1H
728,5824,55,Baise,Economy,2013,729,10,2,8,0.24,24,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
729,5832,55,Baise,Economy,2013,730,29,5,24,0.16,16,Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Quiz-Exam-Vid-Vid,Vid1H-Vid1H-Exam1H-Quiz2H
730,5840,55,Baise,Economy,2013,731,16,4,12,0.23,23,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Quiz-Exam-Quiz-Vid,Exam1H-Vid1H-Quiz1H-Quiz1H
731,5848,55,Baise,Economy,2013,732,52,1,51,0.01,1,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
732,5856,55,Baise,Economy,2013,733,11,3,8,0.27,27,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,Quiz-Vid,Quiz2H-Vid1H
733,5864,55,Baise,Economy,2013,734,5,2,3,0.33,33,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
734,5872,55,Baise,Economy,2013,735,15,3,12,0.18,18,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Vid-Vid-Quiz,Vid1H-Vid1H-Quiz1H
735,5880,55,Baise,Economy,2013,736,20,9,11,0.46,46,Medium-Low Digitalization,6,2,1,4,1,1,6,2,2,0,0,0,1,1,0,0,0,Vid-Vid-Quiz-Vid-Vid-Exam,Exam1H-Vid1H-Vid2H-Quiz2H-Vid2H-Vid1H
736,5888,55,Baise,Economy,2013,737,21,8,13,0.39,39,Medium-Low Digitalization,3,3,2,2,3,1,6,1,1,0,0,3,0,0,1,0,0,Quiz-Quiz-Quiz-Vid-Vid-Exam,Vid1H-Quiz1H-Exam2H-Quiz1H-Vid2H-Quiz1H
737,5896,55,Baise,Economy,2013,738,11,3,8,0.3,30,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid2H
738,5904,55,Baise,Economy,2013,739,37,4,33,0.1,10,Low Digitalization,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,Vid-Quiz,Quiz2H-Vid2H
739,5912,55,Baise,Economy,2013,740,34,13,21,0.38,38,Medium-Low Digitalization,6,4,3,2,4,1,7,0,0,2,0,4,0,0,0,1,0,Quiz-Quiz-Vid-Exam-Vid-Quiz-Quiz,Quiz1H-Exam3H-Quiz1H-Quiz1H-Quiz1H-Vid3H-Vid3H
740,5920,56,Mule,Economy,2013,741,34,9,25,0.26,26,Medium-Low Digitalization,5,3,1,4,3,1,8,3,1,0,0,3,0,1,0,0,0,Vid-Quiz-Quiz-Exam-Vid-Vid-Quiz-Vid,Vid1H-Quiz1H-Quiz1H-Vid2H-Vid1H-Exam1H-Vid1H-Quiz1H
741,5928,56,Mule,Economy,2013,742,7,0,7,0.03,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
742,5936,56,Mule,Economy,2013,743,26,12,14,0.48,48,Medium-Low Digitalization,3,6,3,3,5,3,11,3,0,0,0,4,1,3,0,0,0,Quiz-Quiz-Exam-Vid-Exam-Quiz-Vid-Vid-Exam-Quiz-Quiz,Exam1H-Exam1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Quiz2H-Exam1H
743,5944,56,Mule,Economy,2013,744,15,6,9,0.38,38,Medium-Low Digitalization,2,3,1,1,3,1,5,0,1,0,0,3,0,1,0,0,0,Quiz-Exam-Quiz-Vid-Quiz,Quiz1H-Exam1H-Quiz1H-Quiz1H-Vid2H
744,5952,56,Mule,Economy,2013,745,15,6,9,0.43,43,Medium-Low Digitalization,2,3,1,2,2,1,5,2,0,0,0,1,1,1,0,0,0,Exam-Vid-Quiz-Vid-Quiz,Exam1H-Vid1H-Vid1H-Quiz1H-Quiz2H
745,5960,56,Mule,Economy,2013,746,44,20,24,0.45,45,Medium-Low Digitalization,10,8,2,3,8,2,13,0,0,2,1,8,0,2,0,0,0,Quiz-Quiz-Quiz-Vid-Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Exam-Vid-Exam,Quiz1H-Quiz1H-Quiz1H-Quiz1H-Exam1H-Vid4H-Vid3H-Quiz1H-Quiz1H-Vid3H-Quiz1H-Exam1H-Quiz1H
746,5968,56,Mule,Economy,2013,747,24,2,22,0.1,10,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
747,5976,56,Mule,Economy,2013,748,28,8,20,0.3,30,Medium-Low Digitalization,5,3,0,3,2,0,5,1,2,0,0,1,1,0,0,0,0,Vid-Quiz-Quiz-Vid-Vid,Vid1H-Quiz2H-Vid2H-Vid2H-Quiz1H
748,5984,57,Bettinger,Computer Science,2013,749,25,12,13,0.47,47,Medium-Low Digitalization,8,4,0,8,4,0,12,8,0,0,0,4,0,0,0,0,0,Quiz-Vid-Quiz-Vid-Vid-Vid-Vid-Quiz-Vid-Vid-Vid-Quiz,Quiz1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H-Vid1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Vid1H
749,5992,57,Bettinger,Computer Science,2013,750,7,2,5,0.26,26,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
750,6000,57,Bettinger,Computer Science,2013,751,15,5,10,0.31,31,Medium-Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0,Quiz-Vid-Quiz-Vid-Quiz,Quiz1H-Quiz1H-Vid1H-Vid1H-Quiz1H
751,6008,57,Bettinger,Computer Science,2013,752,28,6,22,0.23,23,Medium-Low Digitalization,2,3,1,2,3,1,6,2,0,0,0,3,0,1,0,0,0,Quiz-Vid-Quiz-Vid-Quiz-Exam,Quiz1H-Quiz1H-Quiz1H-Vid1H-Exam1H-Vid1H
752,6016,57,Bettinger,Computer Science,2013,753,12,1,11,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
753,6024,57,Bettinger,Computer Science,2013,754,5,2,3,0.37,37,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
754,6032,57,Bettinger,Computer Science,2013,755,49,11,38,0.23,23,Medium-Low Digitalization,6,5,0,6,4,0,10,6,0,0,0,3,1,0,0,0,0,Quiz-Vid-Vid-Vid-Quiz-Quiz-Vid-Vid-Vid-Quiz,Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H-Quiz1H-Quiz2H-Vid1H-Vid1H-Vid1H
755,6040,57,Bettinger,Computer Science,2013,756,36,8,28,0.23,23,Medium-Low Digitalization,5,3,0,4,3,0,7,3,1,0,0,3,0,0,0,0,0,Vid-Vid-Vid-Quiz-Vid-Quiz-Quiz,Quiz1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid2H-Vid1H
756,6048,57,Bettinger,Computer Science,2013,757,21,2,19,0.1,10,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
757,6056,57,Bettinger,Computer Science,2013,758,23,11,12,0.47,47,Medium-Low Digitalization,8,2,1,7,2,1,10,6,1,0,0,2,0,1,0,0,0,Vid-Vid-Exam-Vid-Vid-Quiz-Vid-Vid-Quiz-Vid,Quiz1H-Vid1H-Quiz1H-Vid1H-Vid1H-Vid2H-Vid1H-Exam1H-Vid1H-Vid1H
758,6064,57,Bettinger,Computer Science,2013,759,35,8,27,0.23,23,Medium-Low Digitalization,3,3,2,1,3,2,6,0,0,1,0,3,0,2,0,0,0,Quiz-Exam-Quiz-Quiz-Exam-Vid,Quiz1H-Exam1H-Quiz1H-Quiz1H-Exam1H-Vid3H
759,6072,57,Bettinger,Computer Science,2013,760,34,7,27,0.2,20,Low Digitalization,5,2,0,3,1,0,4,2,0,1,0,0,1,0,0,0,0,Vid-Vid-Vid-Quiz,Vid1H-Quiz2H-Vid3H-Vid1H
760,6080,57,Bettinger,Computer Science,2013,761,13,2,11,0.15,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
761,6088,57,Bettinger,Computer Science,2013,762,10,0,10,0.0,0,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
762,6096,57,Bettinger,Computer Science,2013,763,33,11,22,0.32,32,Medium-Low Digitalization,6,3,2,5,2,2,9,4,1,0,0,1,1,2,0,0,0,Vid-Vid-Quiz-Vid-Exam-Vid-Vid-Exam-Quiz,Vid1H-Vid1H-Exam1H-Quiz1H-Vid2H-Exam1H-Vid1H-Quiz2H-Vid1H
763,6104,57,Bettinger,Computer Science,2013,764,38,6,32,0.16,16,Low Digitalization,3,3,0,1,3,0,4,0,0,1,0,3,0,0,0,0,0,Quiz-Quiz-Quiz-Vid,Quiz1H-Quiz1H-Vid3H-Quiz1H
764,6112,58,Leuck,Computer Science,2013,765,24,9,15,0.38,38,Medium-Low Digitalization,3,5,1,3,5,1,9,3,0,0,0,5,0,1,0,0,0,Exam-Quiz-Vid-Quiz-Quiz-Vid-Vid-Quiz-Quiz,Vid1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Exam1H
765,6120,58,Leuck,Computer Science,2013,766,26,11,15,0.41,41,Medium-Low Digitalization,4,6,1,4,4,1,9,4,0,0,0,2,2,1,0,0,0,Vid-Quiz-Vid-Quiz-Quiz-Exam-Vid-Quiz-Vid,Quiz2H-Quiz2H-Vid1H-Vid1H-Vid1H-Exam1H-Vid1H-Quiz1H-Quiz1H
766,6128,58,Leuck,Computer Science,2013,767,46,0,46,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
767,6136,58,Leuck,Computer Science,2013,768,23,7,16,0.3,30,Medium-Low Digitalization,3,3,1,2,2,1,5,1,1,0,0,1,1,1,0,0,0,Vid-Quiz-Exam-Quiz-Vid,Vid2H-Vid1H-Exam1H-Quiz1H-Quiz2H
768,6144,58,Leuck,Computer Science,2013,769,6,0,6,0.07,7,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
769,6152,58,Leuck,Computer Science,2013,770,5,2,3,0.43,43,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
770,6160,58,Leuck,Computer Science,2013,771,15,3,12,0.19,19,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid2H
771,6168,58,Leuck,Computer Science,2013,772,7,0,7,0.0,0,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
772,6176,58,Leuck,Computer Science,2013,773,27,12,15,0.45,45,Medium-Low Digitalization,3,6,3,3,3,2,8,3,0,0,0,0,3,1,1,0,0,Exam-Vid-Vid-Vid-Quiz-Quiz-Quiz-Exam,Vid1H-Vid1H-Quiz2H-Exam1H-Quiz2H-Exam2H-Quiz2H-Vid1H
773,6184,58,Leuck,Computer Science,2013,774,11,5,6,0.43,43,Medium-Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Quiz-Vid-Exam-Vid,Vid1H-Vid1H-Exam1H-Quiz2H
774,6192,58,Leuck,Computer Science,2013,775,24,7,17,0.3,30,Medium-Low Digitalization,5,2,0,2,1,0,3,0,1,1,0,0,1,0,0,0,0,Vid-Vid-Quiz,Vid2H-Vid3H-Quiz2H
